epoch,average_epoch_reward,average_blue_reward,average_red_reward,average_episode_length,win_rate_blue,win_rate_red,tie_rate,max_move_reward,epoch_time_s
35,9.449301174926758,10.632707014465332,-1.1834058395385743,59.3686,0.4966,0.4326,0.0708,12.4,182.93
36,8.60059705581665,9.930622435760498,-1.3300253799438477,59.1098,0.4914,0.431,0.0776,12.4,181.69
37,7.626761602783203,8.810340045166015,-1.1835784423828124,59.7332,0.4874,0.431,0.0816,12.4,182.67
38,6.569588335418701,8.338898910522461,-1.7693105751037597,59.7338,0.484,0.4308,0.0852,12.4,183.4
39,5.973207191467285,6.643096600341797,-0.6698894088745118,59.8132,0.4776,0.4348,0.0876,12.4,183.23
40,6.284783059692383,9.94958215713501,-3.6647990974426268,59.9166,0.488,0.4246,0.0874,12.4,183.56
41,6.503131498718262,7.1611927719116215,-0.6580612731933594,60.1686,0.483,0.4308,0.0862,12.4,184.3
42,5.849376497650146,8.09839225921631,-2.249015761566162,60.3588,0.482,0.4268,0.0912,12.4,185.5
43,6.070539768981933,5.419904792022705,0.6506349769592286,60.2718,0.4742,0.4414,0.0844,12.4,185.56
44,4.352086273956298,5.147296178436279,-0.7952099044799805,61.2924,0.4736,0.436,0.0904,12.4,186.68
45,3.843205075073242,4.761814406585693,-0.9186093315124512,61.9318,0.4728,0.4372,0.09,12.4,188.44
46,6.171227688598633,7.5599025604248045,-1.3886748718261719,61.7776,0.4794,0.4278,0.0928,12.4,189.02
47,4.4931809532165525,6.9477122215271,-2.454531268310547,62.6192,0.4794,0.4258,0.0948,12.4,191.56
48,7.37089861907959,8.15606662826538,-0.785168009185791,60.9472,0.4778,0.4326,0.0896,12.4,188.04
49,5.479567044830322,8.46322108001709,-2.9836540351867678,61.2284,0.4882,0.4258,0.086,12.4,188.1
50,6.235478350830078,7.931185863494873,-1.695707512664795,61.6842,0.4822,0.4314,0.0864,12.4,189.5
51,2.6667214721679686,5.124608795166016,-2.457887322998047,61.871,0.4752,0.4296,0.0952,12.4,188.32
52,3.4872076385498048,3.0074938064575196,0.47971383209228513,62.3892,0.4628,0.4426,0.0946,12.4,192.16
53,3.8266614227294924,5.463733643341064,-1.6370722206115722,62.7204,0.4694,0.432,0.0986,12.4,192.55
54,-0.30417758636474607,4.0551733390808105,-4.359350925445557,64.3042,0.4716,0.4216,0.1068,12.4,196.98
55,2.4664970726013182,8.4584619972229,-5.991964924621582,64.0138,0.4882,0.4106,0.1012,12.4,196.03
56,-1.003747119140625,3.3148756706237794,-4.3186227897644045,65.7752,0.4632,0.4224,0.1144,12.4,202.87
