epoch,average_epoch_reward,average_blue_reward,average_red_reward,average_episode_length,win_rate_blue,win_rate_red,tie_rate,max_move_reward,epoch_time_s
129,65.94285258865357,26.714760099792482,39.22809248886109,79.235,0.4496,0.5084,0.042,12.23542486889354,245.67
130,64.55644580841064,27.588538187408446,36.9679076210022,80.3848,0.4592,0.4998,0.041,12.23542486889354,248.45
131,57.1492796508789,22.32792213973999,34.82135751113891,82.7186,0.4472,0.5054,0.0474,12.23542486889354,254.69
132,58.594700913238526,22.979101134490968,35.61559977874756,81.659,0.4484,0.503,0.0486,12.23542486889354,252.5
133,60.43860434417724,24.194280037689207,36.24432430648804,81.7166,0.4518,0.5006,0.0476,12.23542486889354,252.35
134,58.879503576660156,24.803556630706787,34.07594694595337,82.1326,0.457,0.4936,0.0494,12.23542486889354,256.44
135,57.589358743286134,22.099992126464844,35.489366616821286,82.602,0.4508,0.508,0.0412,12.23542486889354,255.13
136,60.079607312774655,26.759570916748046,33.32003639602661,81.3742,0.4658,0.4892,0.045,12.23542486889354,250.5
137,57.47102767791748,22.949548908996583,34.5214787689209,80.3242,0.4506,0.5014,0.048,12.23542486889354,248.24
138,62.63893854827881,27.589794441223145,35.04914410705567,80.177,0.4612,0.4924,0.0464,12.23542486889354,249.29
139,61.54004823150635,24.655380838775635,36.88466739273071,80.7816,0.4512,0.5034,0.0454,12.23542486889354,254.0
140,59.806367446899415,25.886433087158203,33.91993435974121,80.316,0.4556,0.499,0.0454,12.23542486889354,252.13
141,59.34250444717407,24.576692309570312,34.76581213760376,80.926,0.457,0.5028,0.0402,12.23542486889354,254.52
142,58.44068898162842,21.8238509475708,36.616838034057615,80.8124,0.4448,0.513,0.0422,12.23542486889354,251.54
143,60.37491059188843,26.440804697418212,33.934105894470214,80.6758,0.4632,0.495,0.0418,12.23542486889354,251.1
144,59.7494026260376,23.702583854675293,36.046818771362304,79.2208,0.448,0.5114,0.0406,12.23542486889354,246.02
145,59.19433760070801,24.024287249755858,35.170050350952145,80.3292,0.457,0.508,0.035,12.217157287525382,251.56
146,61.91909412460327,26.038462645721435,35.88063147888184,80.1216,0.4662,0.4988,0.035,12.23542486889354,250.22
147,62.26876570587158,28.19191880950928,34.076846896362305,80.5082,0.4648,0.4946,0.0406,12.23542486889354,250.38
148,61.821417988586425,24.594181524658204,37.22723646392822,79.1212,0.4504,0.511,0.0386,12.217157287525382,248.28
149,61.43432288284302,27.74436663284302,33.68995625,80.9602,0.4658,0.4936,0.0406,12.23542486889354,251.29
150,61.131170296478274,26.07560008773804,35.055570208740235,80.2772,0.4578,0.498,0.0442,12.23542486889354,250.79
151,59.92258697052002,24.204091523742676,35.71849544677735,80.314,0.4556,0.5062,0.0382,12.23542486889354,253.31
152,57.65937146453857,26.457371754455565,31.201999710083008,81.2134,0.4654,0.4954,0.0392,12.23542486889354,253.13
153,62.40605973205567,25.094466099548338,37.311593632507325,79.7238,0.4564,0.5068,0.0368,12.23542486889354,252.55
154,62.77780275421143,24.47736233215332,38.3004404220581,79.2712,0.4576,0.5158,0.0266,12.23542486889354,249.69
155,64.44152096939087,26.36458573150635,38.07693523788452,78.6254,0.4644,0.5112,0.0244,12.23542486889354,250.59
156,60.78563849487305,21.842781000518798,38.94285749435425,79.425,0.449,0.5192,0.0318,12.23542486889354,254.84
157,61.27675133132934,22.46260884399414,38.814142487335204,79.963,0.4512,0.5164,0.0324,12.23542486889354,251.76
158,60.37286517028809,22.50475908508301,37.86810608520508,79.4048,0.4514,0.5198,0.0288,12.23542486889354,250.03
159,63.358098624420165,24.801269220733644,38.55682940368652,80.156,0.4592,0.5116,0.0292,12.23542486889354,253.43
160,63.085773684692384,22.80751252441406,40.27826116027832,79.2088,0.4458,0.5224,0.0318,12.23542486889354,250.07
161,56.85950471954346,23.42123961868286,33.4382651008606,81.4986,0.4606,0.4998,0.0396,12.23542486889354,255.54
162,55.56974961624145,21.471507858276368,34.09824175796509,82.6554,0.454,0.506,0.04,12.217157287525382,259.0
163,57.589353115081785,22.335191870880127,35.25416124420166,81.873,0.45,0.5102,0.0398,12.23542486889354,256.96
164,58.17536007003784,20.764688442993165,37.41067162704468,82.3264,0.442,0.5176,0.0404,12.217157287525382,257.02
165,61.853125634765625,22.54949959869385,39.303626036071776,80.2632,0.4444,0.5206,0.035,12.23542486889354,251.93
166,59.708733838653565,21.213414221191407,38.49531961746216,81.1936,0.4418,0.5212,0.037,12.23542486889354,255.47
167,61.97789476318359,24.515991500854494,37.4619032623291,80.983,0.4558,0.5112,0.033,12.23542486889354,255.64
168,58.817309421539306,22.912525633239746,35.90478378829956,80.8174,0.4522,0.5098,0.038,12.23542486889354,253.61
169,61.63430463104248,24.015876539611817,37.618428091430665,80.9764,0.4528,0.509,0.0382,12.23542486889354,255.95
170,60.65704883804321,21.72738750305176,38.92966133499146,81.3414,0.4456,0.516,0.0384,12.23542486889354,256.41
171,58.731688637542725,21.683403843688964,37.04828479385376,81.5818,0.4476,0.5166,0.0358,12.23542486889354,257.44
172,59.908197343444826,23.01212121734619,36.896076126098635,82.1492,0.4536,0.5084,0.038,12.23542486889354,258.76
173,60.97016533508301,25.679289134216308,35.2908762008667,81.724,0.4574,0.5052,0.0374,12.217157287525382,257.78
174,60.94857420349121,24.982971392822265,35.96560281066895,82.3754,0.4572,0.5044,0.0384,12.217157287525382,257.29
175,60.65240678634643,25.984887553405763,34.66751923294068,82.0594,0.4594,0.5004,0.0402,12.217157287525382,256.05
176,60.506691864013675,24.68743048095703,35.81926138305664,81.5512,0.4584,0.5036,0.038,12.23542486889354,255.92
177,61.71113358001709,24.434994323730468,37.27613925628662,81.6998,0.4494,0.5122,0.0384,12.217157287525382,255.22
178,56.65189127502441,22.774530101013184,33.87736117401123,83.0496,0.4504,0.4984,0.0512,12.217157287525382,261.7
179,57.22707013320923,22.68807704849243,34.5389930847168,82.8962,0.4548,0.5014,0.0438,12.23542486889354,257.68
180,58.71948628540039,22.97017908782959,35.7493071975708,83.2084,0.4534,0.5026,0.044,12.23542486889354,261.46
181,57.845829434967044,23.155117972564696,34.69071146240234,83.7762,0.4518,0.5012,0.047,12.23542486889354,263.02
182,58.78618114547729,24.55778539352417,34.22839575195312,83.3028,0.4596,0.4964,0.044,12.23542486889354,260.56
183,57.86093740234375,23.824385077667237,34.036552324676514,83.2402,0.4552,0.4998,0.045,12.23542486889354,262.91
184,57.92525466537476,24.756607215118407,33.168647450256344,83.066,0.4628,0.4938,0.0434,12.23542486889354,259.56
185,61.15667699508667,25.122158408355713,36.034518586730954,82.4408,0.4538,0.5066,0.0396,12.23542486889354,259.48
186,60.10697308654785,24.016852099609373,36.09012098693848,82.8218,0.4524,0.5086,0.039,12.23542486889354,259.82
187,58.97720418243408,24.954828546905517,34.02237563552856,83.9798,0.4564,0.504,0.0396,12.23542486889354,266.14
188,59.3729964302063,21.536318907165526,37.83667752304077,83.3974,0.4458,0.5164,0.0378,12.217157287525382,264.35
189,60.82315313796997,22.974773426055908,37.84837971191406,83.4634,0.4502,0.5118,0.038,12.23542486889354,257.71
190,58.60979207305908,22.17717187652588,36.4326201965332,82.294,0.4496,0.5084,0.042,12.23542486889354,257.46
191,57.56781661987305,22.933236935424805,34.63457968444824,83.843,0.4486,0.5086,0.0428,12.23542486889354,263.55
192,57.663032234191895,24.317966011047364,33.34506622314453,83.9478,0.4594,0.4984,0.0422,12.23542486889354,262.25
193,59.342761277771,28.002473595428466,31.34028768234253,84.0726,0.4734,0.4834,0.0432,12.23542486889354,263.13
194,57.43509063720703,25.06325447616577,32.37183616104126,84.2294,0.4618,0.494,0.0442,12.23542486889354,263.96
195,58.766632958221436,28.964292741394043,29.802340216827393,83.5958,0.4754,0.4796,0.045,12.23542486889354,263.22
196,60.908887436676025,29.352269527435304,31.55661790924072,82.6912,0.4744,0.482,0.0436,12.23542486889354,259.67
197,59.27171937866211,28.082965827941894,31.188753550720214,84.6302,0.4712,0.4844,0.0444,12.23542486889354,264.23
198,56.976424376678466,24.075406189727783,32.90101818695069,83.664,0.4568,0.4936,0.0496,12.23542486889354,262.81
199,56.91815751190185,27.82891290435791,29.089244607543947,83.6886,0.473,0.479,0.048,12.23542486889354,261.15
200,60.580737870788575,25.432967916870115,35.147769953918456,83.5376,0.455,0.5012,0.0438,12.23542486889354,261.13
201,57.089117682647704,26.130369499969483,30.95874818267822,83.974,0.465,0.4866,0.0484,12.23542486889354,265.21
202,58.29459322509766,25.403306201171876,32.891287023925784,84.1084,0.4588,0.4984,0.0428,12.217157287525382,263.2
203,54.44417548522949,22.89148879547119,31.5526866897583,83.3902,0.4542,0.4932,0.0526,12.23542486889354,263.36
204,62.88397020797729,28.93504695892334,33.948923249053955,82.6898,0.4684,0.4948,0.0368,12.23542486889354,262.34
205,58.80812826156616,30.635729345703126,28.172398915863038,84.6164,0.4866,0.465,0.0484,12.23542486889354,268.81
206,58.68306058654785,27.66752554473877,31.01553504180908,84.2872,0.4678,0.4888,0.0434,12.23542486889354,266.89
207,59.61728125228882,28.432432087707518,31.184849164581298,84.4054,0.4726,0.4892,0.0382,12.23542486889354,264.32
208,60.56269936523437,28.422185011291504,32.14051435394287,83.7442,0.4724,0.4882,0.0394,12.23542486889354,262.7
209,59.66941403274536,27.620287058258057,32.04912697448731,84.305,0.4684,0.488,0.0436,12.23542486889354,265.35
210,59.15813821945191,26.837265817260743,32.32087240219116,83.8744,0.4642,0.4892,0.0466,12.23542486889354,264.19
211,53.25968977203369,24.697606954956054,28.562082817077638,86.4372,0.4628,0.4844,0.0528,12.23542486889354,273.41
212,56.59664818649292,24.86198023071289,31.73466795578003,84.9766,0.465,0.4934,0.0416,12.23542486889354,269.65
213,56.90222488174439,23.50923511505127,33.39298976669311,85.2798,0.456,0.4954,0.0486,12.23542486889354,269.32
214,53.40159855957031,26.78301062774658,26.61858793182373,85.7404,0.481,0.4726,0.0464,12.23542486889354,273.14
215,57.81142209014892,28.85576304473877,28.955659045410155,85.639,0.477,0.48,0.043,12.23542486889354,269.74
216,57.72570678024292,27.96724487686157,29.75846190338135,85.3582,0.471,0.481,0.048,12.23542486889354,272.96
217,55.91637194137573,25.965835357666016,29.950536583709717,84.66,0.464,0.4866,0.0494,12.23542486889354,269.56
218,58.244776290130616,26.31397653427124,31.930799755859375,84.7212,0.4654,0.4922,0.0424,12.23542486889354,271.0
219,54.12487502441406,29.983576462554932,24.14129856185913,85.157,0.4876,0.465,0.0474,12.217157287525382,271.57
220,58.728998125457764,30.68104799194336,28.047950133514405,85.2214,0.4786,0.4726,0.0488,12.23542486889354,268.13
221,54.892846060180666,24.307751244354247,30.585094815826416,86.247,0.4582,0.4916,0.0502,12.23542486889354,273.21
222,53.25137353286743,24.417499368286133,28.8338741645813,85.6724,0.462,0.4916,0.0464,12.217157287525382,270.47
223,56.55767490539551,25.144288664245604,31.4133862411499,85.6666,0.4586,0.4968,0.0446,12.23542486889354,271.32
224,56.67911031341553,28.675046089172362,28.004064224243162,85.3882,0.479,0.4768,0.0442,12.23542486889354,270.15
225,55.44445406570435,27.79555894165039,27.648895124053954,86.8508,0.478,0.4764,0.0456,12.23542486889354,273.0
226,54.99014600982666,27.94097074432373,27.049175265502928,85.9792,0.4794,0.4782,0.0424,12.217157287525382,294.01
227,53.018990160369874,25.03420615158081,27.984784008789063,87.3654,0.4682,0.4848,0.047,12.23542486889354,278.2
228,54.689762032318114,26.27272910232544,28.417032929992676,86.1956,0.4664,0.4808,0.0528,12.23542486889354,275.73
229,57.977960768890384,29.016190281677247,28.961770487213133,84.9384,0.4784,0.4786,0.043,12.23542486889354,271.53
230,53.879999320220946,28.106510824584962,25.773488495635988,86.086,0.4822,0.4708,0.047,12.23542486889354,272.47
231,51.13534131622315,30.930032900238036,20.205308415985108,86.7512,0.502,0.4508,0.0472,12.23542486889354,275.73
232,54.66221578979492,26.142232279968262,28.51998350982666,86.3816,0.4718,0.4834,0.0448,12.23542486889354,280.01
233,53.866789548492434,25.052568418884277,28.814221129608153,86.5744,0.4624,0.4914,0.0462,12.217157287525382,276.95
234,55.500941095733644,28.05304850997925,27.447892585754396,86.6154,0.477,0.481,0.042,12.23542486889354,276.95
235,52.5331041557312,29.003980073547364,23.529124082183838,87.287,0.4868,0.4642,0.049,12.23542486889354,277.38
236,52.204390858459476,24.398444187927247,27.805946670532226,86.3372,0.4686,0.4864,0.045,12.23542486889354,276.01
237,53.502096766662596,26.81722797012329,26.684868796539305,85.8648,0.4786,0.4766,0.0448,12.23542486889354,274.96
238,55.739726369476315,26.560884429168702,29.178841940307617,86.0288,0.473,0.4884,0.0386,12.23542486889354,275.87
239,53.071096857452396,25.639818254089356,27.431278603363037,86.2632,0.4716,0.4838,0.0446,12.23542486889354,274.75
240,52.078205068206785,25.66177689285278,26.416428175354003,86.3728,0.478,0.4754,0.0466,12.217157287525382,277.54
241,51.960105058288576,26.4140480178833,25.546057040405273,87.3956,0.4782,0.4728,0.049,12.23542486889354,277.55
242,48.662999530029296,25.42873936767578,23.234260162353515,87.3346,0.4776,0.4722,0.0502,12.217157287525382,278.62
243,46.259851735687256,22.87682809753418,23.383023638153077,88.852,0.4694,0.4718,0.0588,12.217157287525382,281.82
244,50.53995326461792,23.542925012207032,26.99702825241089,88.4912,0.4692,0.482,0.0488,12.23542486889354,283.26
