epoch,average_epoch_reward,average_blue_reward,average_red_reward,average_episode_length,win_rate_blue,win_rate_red,tie_rate,max_move_reward,epoch_time_s
57,2.9760947456359865,3.6966948654174803,-0.7206001197814942,65.721,0.465,0.4332,0.1018,12.4,186.58
58,4.925267838287353,7.0446737716674805,-2.119405933380127,65.8006,0.4776,0.429,0.0934,12.4,185.99
59,3.900460496520996,3.281678812408447,0.6187816841125489,65.6118,0.46,0.4406,0.0994,12.4,186.25
60,6.000283909606933,8.177425940704346,-2.177142031097412,65.504,0.4826,0.4254,0.092,12.4,186.4
61,7.982012424468994,10.603103408050536,-2.621090983581543,64.3832,0.495,0.424,0.081,12.4,183.06
62,5.745203135681153,5.919798445892334,-0.17459531021118163,64.6358,0.4722,0.4384,0.0894,12.4,183.9
63,5.802744911956787,9.295856685638428,-3.493111773681641,65.143,0.4888,0.423,0.0882,12.4,186.28
64,5.2634581802368166,9.305875853729248,-4.042417673492432,66.697,0.49,0.421,0.089,12.4,189.17
65,4.023859141540528,7.449535943603515,-3.425676802062988,66.9382,0.4814,0.4224,0.0962,12.4,189.95
66,34.95191180114746,11.266609401702881,23.68530239944458,79.2026,0.4496,0.4972,0.0532,12.23542486889354,230.2
67,34.306213663482666,9.525702193450927,24.780511470031737,78.345,0.4398,0.5056,0.0546,12.23542486889354,227.99
68,42.252605424499514,13.809315016174317,28.443290408325197,77.5764,0.4484,0.508,0.0436,12.23542486889354,225.86
69,41.56928552780151,18.15815788269043,23.411127645111083,78.9962,0.4702,0.4852,0.0446,12.23542486889354,230.2
70,44.09992665405274,17.66125293121338,26.438673722839354,78.5976,0.4574,0.4988,0.0438,12.23542486889354,229.37
71,39.702008374786374,14.82934723739624,24.872661137390136,79.8936,0.4548,0.4974,0.0478,12.23542486889354,233.81
72,38.51581240081787,14.133060690307618,24.382751710510252,81.5496,0.4572,0.4982,0.0446,12.23542486889354,237.12
73,37.91049552230835,14.915306562805176,22.995188959503174,83.9598,0.461,0.4964,0.0426,12.23542486889354,245.05
74,38.210344424438475,12.896002246856689,25.314342177581786,83.182,0.4436,0.5022,0.0542,12.217157287525382,242.31
75,41.043052042388915,16.162752939605713,24.8802991027832,83.264,0.4572,0.4964,0.0464,12.23542486889354,242.34
76,43.20744237670898,15.114303817749024,28.09313855895996,82.9156,0.453,0.5032,0.0438,12.23542486889354,241.18
77,43.979835320281985,16.197862607574464,27.78197271270752,82.6606,0.4562,0.4972,0.0466,12.23542486889354,240.85
78,44.951746434783935,18.871225897216796,26.08052053756714,84.3822,0.4668,0.4904,0.0428,12.23542486889354,244.71
79,47.093775449371336,16.85471434020996,30.239061109161376,83.7088,0.448,0.5048,0.0472,12.23542486889354,242.18
80,46.925561448669434,21.098030966186524,25.82753048248291,84.6692,0.469,0.4838,0.0472,12.23542486889354,244.35
81,42.59876192016601,18.455380870056153,24.143381050109863,87.2258,0.466,0.4862,0.0478,12.23542486889354,252.0
82,41.73495560073852,16.348573066711428,25.3863825340271,87.4064,0.4592,0.491,0.0498,12.23542486889354,253.28
83,43.50595999755859,14.838216763305663,28.667743234252928,87.0572,0.4488,0.502,0.0492,12.23542486889354,251.92
84,41.63231432800293,15.185078807067871,26.44723552093506,88.745,0.4486,0.4914,0.06,12.23542486889354,254.92
85,43.82855386123657,16.721691355133057,27.106862506103514,87.6574,0.4538,0.4958,0.0504,12.23542486889354,251.03
86,44.4558685470581,15.961378454589843,28.49449009246826,88.9202,0.4504,0.4974,0.0522,12.23542486889354,254.52
87,46.232516986083986,14.32469294052124,31.907824045562744,88.2974,0.4388,0.5084,0.0528,12.23542486889354,253.46
88,44.33020582427979,19.428304678344727,24.90190114593506,90.179,0.4602,0.4786,0.0612,12.23542486889354,259.32
89,43.25299939422607,15.655658219146728,27.597341175079347,90.761,0.4458,0.4896,0.0646,12.23542486889354,260.59
90,45.206351655578615,16.687953051757813,28.5183986038208,89.0348,0.449,0.4922,0.0588,12.23542486889354,255.72
91,40.40358257064819,13.164770222473145,27.23881234817505,90.2118,0.4444,0.4936,0.062,12.23542486889354,258.69
92,41.161435912323,16.40453051376343,24.75690539855957,89.7778,0.4542,0.479,0.0668,12.23542486889354,258.59
93,44.74363923950195,16.948148434448242,27.79549080505371,88.3484,0.4514,0.4892,0.0594,12.23542486889354,255.44
94,44.940241596221924,16.91538812637329,28.024853469848633,88.487,0.4532,0.4918,0.055,12.23542486889354,254.65
95,47.004785778808596,18.57067149429321,28.43411428451538,86.3758,0.4582,0.4866,0.0552,12.23542486889354,249.69
96,47.378636183929444,19.7770956993103,27.60154048461914,87.5638,0.4628,0.49,0.0472,12.23542486889354,251.96
97,49.77685714874268,17.54695196914673,32.229905179595946,86.996,0.4462,0.5052,0.0486,12.23542486889354,251.3
98,50.21255868530273,17.052006842803955,33.160551842498776,85.9814,0.4434,0.508,0.0486,12.23542486889354,247.75
99,47.7177075263977,16.02026657104492,31.697440955352782,85.5004,0.444,0.5054,0.0506,12.23542486889354,247.25
100,44.20815567550659,17.54746950302124,26.660686172485352,87.4812,0.4508,0.4864,0.0628,12.23542486889354,251.43
101,44.400980599212645,19.77683697967529,24.624143619537353,88.1786,0.467,0.482,0.051,12.23542486889354,253.61
102,46.674212409210206,21.327318673706056,25.34689373550415,87.1684,0.4704,0.4792,0.0504,12.23542486889354,252.2
103,45.164157261657714,16.563644316101072,28.60051294555664,88.4542,0.4524,0.4954,0.0522,12.23542486889354,255.93
104,44.88905687484741,17.163898991394042,27.72515788345337,87.412,0.4522,0.4936,0.0542,12.23542486889354,252.48
105,51.04721761856079,22.672930156707764,28.374287461853026,85.355,0.468,0.4862,0.0458,12.23542486889354,247.74
106,48.03552498550415,17.521625998687743,30.513898986816407,86.1568,0.4494,0.5008,0.0498,12.23542486889354,249.96
107,42.47324442062378,16.1027381401062,26.370506280517578,87.64,0.4488,0.489,0.0622,12.23542486889354,254.56
108,46.21979139404297,18.971242630004884,27.248548764038087,86.2826,0.457,0.4878,0.0552,12.23542486889354,249.95
109,45.917524147796634,21.911308652496338,24.006215495300292,85.6176,0.4682,0.4742,0.0576,12.23542486889354,247.17
110,45.97534615707397,20.209033090972902,25.766313066101073,84.7652,0.4592,0.4832,0.0576,12.23542486889354,246.08
111,42.17280322952271,18.652895662689208,23.519907566833496,86.9818,0.4628,0.482,0.0552,12.23542486889354,252.65
112,41.248649089813235,19.77653228378296,21.472116806030275,87.8038,0.4704,0.4724,0.0572,12.23542486889354,254.75
113,41.398589640808105,17.51934981994629,23.879239820861816,86.7706,0.4598,0.479,0.0612,12.23542486889354,252.67
114,43.675943254089354,18.8342946975708,24.841648556518553,86.172,0.4598,0.4824,0.0578,12.23542486889354,250.02
115,43.77660099258423,22.589925800323485,21.186675192260743,85.0762,0.4786,0.4692,0.0522,12.23542486889354,246.78
116,45.2235707611084,22.100557862091065,23.123012899017333,84.2126,0.4722,0.4784,0.0494,12.23542486889354,243.71
117,46.755760955047606,23.077908137512207,23.6778528175354,84.9968,0.4748,0.4746,0.0506,12.23542486889354,248.48
118,48.82460050354004,17.823151191711425,31.001449311828612,82.5686,0.4528,0.506,0.0412,12.23542486889354,240.69
119,49.24452098617554,21.50527030029297,27.739250685882567,82.0358,0.467,0.4926,0.0404,12.23542486889354,245.23
120,48.78444562683106,24.541377000427246,24.243068626403808,81.938,0.4814,0.4772,0.0414,12.23542486889354,240.64
121,46.073614195251466,18.27311466445923,27.800499530792237,82.5052,0.4642,0.4998,0.036,12.23542486889354,242.0
122,46.97296806640625,20.385224821472168,26.58774324493408,82.9648,0.4684,0.4892,0.0424,12.23542486889354,244.05
123,45.29548969268799,16.190772369384767,29.104717323303223,82.8764,0.4482,0.501,0.0508,12.23542486889354,242.83
124,41.21695103759765,13.825371884155274,27.391579153442382,84.524,0.4468,0.4938,0.0594,12.23542486889354,245.69
125,43.18608263397217,15.88892322692871,27.297159407043456,84.1128,0.4564,0.4944,0.0492,12.23542486889354,246.58
126,44.84305732727051,14.5733590133667,30.26969831390381,83.4868,0.4426,0.5062,0.0512,12.23542486889354,244.63
127,39.875885956573484,13.010459035491943,26.865426921081543,84.386,0.4414,0.4886,0.07,12.23542486889354,247.18
128,38.701520600891115,10.898103492736816,27.803417108154296,84.507,0.438,0.4948,0.0672,12.23542486889354,246.87
129,38.103525924682614,11.516199243164062,26.587326681518554,84.7304,0.4372,0.4976,0.0652,12.23542486889354,247.02
130,44.127509046936034,14.940655839538573,29.186853207397462,83.6802,0.4424,0.4974,0.0602,12.23542486889354,245.9
131,40.33669462356568,13.37583463973999,26.960859983825685,83.6876,0.4442,0.4924,0.0634,12.23542486889354,244.7
132,38.015809873962404,11.12505435256958,26.890755521392823,84.2534,0.4392,0.4982,0.0626,12.23542486889354,246.92
133,40.176205016326904,15.001558473968506,25.1746465423584,83.0506,0.4526,0.4952,0.0522,12.23542486889354,244.35
134,40.36869398498535,16.896740868377684,23.471953116607665,82.7278,0.4606,0.4898,0.0496,12.23542486889354,242.63
135,41.74389950866699,16.526911130523683,25.21698837814331,82.963,0.4592,0.4936,0.0472,12.23542486889354,244.49
136,38.80478033828735,16.11305913925171,22.691721199035644,83.3354,0.455,0.4884,0.0566,12.23542486889354,244.11
137,41.38775970687866,14.270760832214355,27.116998874664308,82.1584,0.4488,0.5026,0.0486,12.23542486889354,241.39
138,41.322988813018796,14.727955600738525,26.595033212280274,82.7918,0.4552,0.5034,0.0414,12.23542486889354,242.3
139,42.75077427215576,15.617000077819824,27.13377419433594,82.3184,0.4524,0.4962,0.0514,12.23542486889354,242.36
140,43.32352587585449,12.56116669769287,30.76235917816162,82.0578,0.4408,0.5126,0.0466,12.23542486889354,240.77
141,37.53318064117432,4.537389389801025,32.99579125137329,84.4698,0.4206,0.5264,0.053,12.23542486889354,247.64
142,40.161973220825196,4.543976467895508,35.617996752929685,84.2648,0.4136,0.5328,0.0536,12.23542486889354,248.08
143,42.35895901489258,6.411382576751709,35.94757643814087,84.192,0.421,0.5334,0.0456,12.217157287525382,248.3
144,40.723919441223146,5.7782971542358395,34.9456222869873,84.4044,0.4214,0.531,0.0476,12.23542486889354,248.23
