epoch,average_epoch_reward,average_blue_reward,average_red_reward,average_episode_length,win_rate_blue,win_rate_red,tie_rate,max_move_reward,epoch_time_s
99,99.6595955329895,46.74238410491943,52.91721142807007,82.427,0.4782,0.495,0.0268,27.47084973778708,239.58
100,94.23631699676514,42.573842092132566,51.66247490463257,83.7024,0.4706,0.498,0.0314,27.47084973778708,242.73
101,91.94491416549683,40.34482489624023,51.60008926925659,83.845,0.4662,0.5042,0.0296,27.47084973778708,243.21
102,92.43982387084961,43.00933790969849,49.43048596115112,84.8846,0.4752,0.4964,0.0284,27.434314575050763,245.53
103,95.13385152130127,44.421702142333984,50.71214937896728,84.5364,0.4776,0.4992,0.0232,27.47084973778708,246.34
104,95.92982401809692,42.0265844833374,53.90323953475952,82.8504,0.4696,0.5052,0.0252,27.47084973778708,241.52
105,98.38442462005615,48.14856495971679,50.23585966033936,83.2692,0.4802,0.4926,0.0272,27.47084973778708,243.35
106,96.35854640655518,45.596462994384765,50.76208341217041,83.6294,0.4738,0.4966,0.0296,27.47084973778708,242.91
107,94.69694554214477,45.33243296127319,49.36451258087158,84.0172,0.4776,0.4934,0.029,27.47084973778708,244.6
108,94.28630986404418,48.698191950225834,45.58811791381836,85.2568,0.4882,0.4842,0.0276,27.47084973778708,246.19
109,98.9650459815979,47.62780488586426,51.337241095733646,83.5638,0.48,0.493,0.027,27.47084973778708,243.09
110,91.12788366012573,45.12620678863525,46.00167687149048,85.2838,0.4824,0.4864,0.0312,27.47084973778708,250.9
111,92.71502789230347,47.64711669845581,45.06791119384766,84.7728,0.4844,0.4838,0.0318,27.47084973778708,246.36
112,93.49232566223145,50.702345571899414,42.78998009033203,85.0838,0.4946,0.4756,0.0298,27.47084973778708,247.41
113,94.83203546142578,51.44341912612915,43.38861633529663,84.2464,0.499,0.469,0.032,27.47084973778708,245.78
114,96.80760143585205,52.2119801109314,44.59562132492066,83.3362,0.4976,0.4744,0.028,27.47084973778708,243.2
115,98.56047310256957,52.70245118637085,45.85802191619873,82.4758,0.493,0.4832,0.0238,27.47084973778708,240.98
116,99.66232463455201,51.00838215332031,48.65394248123169,81.6456,0.488,0.4884,0.0236,27.47084973778708,238.26
117,96.12733005905152,57.56235794830322,38.56497211074829,82.124,0.5184,0.4582,0.0234,27.47084973778708,242.01
118,95.02084845352172,56.762775521850585,38.258072931671144,82.7452,0.5134,0.4618,0.0248,27.47084973778708,245.59
119,98.3079563659668,58.36191876220703,39.94603760375976,82.6654,0.5094,0.4628,0.0278,27.47084973778708,247.58
120,96.59815978393554,53.38597158126831,43.212188202667235,82.1152,0.4964,0.474,0.0296,27.47084973778708,241.25
121,96.35626063232422,58.08307017440796,38.27319045791626,81.8542,0.5152,0.459,0.0258,27.47084973778708,239.33
122,95.55997010116577,51.147155473327636,44.41281462783814,81.3786,0.4938,0.4792,0.027,27.47084973778708,239.55
123,94.566616355896,51.512003048706056,43.05461330718994,81.4412,0.4974,0.4742,0.0284,27.47084973778708,238.97
124,95.50816444778442,54.99527179794312,40.512892649841305,80.6276,0.5094,0.4668,0.0238,27.47084973778708,237.0
125,92.1656003479004,55.04981850280762,37.115781845092776,81.9626,0.5122,0.4606,0.0272,27.47084973778708,241.16
126,93.10321972351075,53.621998482513426,39.481221240997314,81.1694,0.508,0.4692,0.0228,27.47084973778708,238.79
127,92.23497061920166,52.011282655334476,40.223687963867185,81.1664,0.5028,0.4736,0.0236,27.47084973778708,238.73
128,87.8381182685852,47.96229915008545,39.875819118499756,84.1048,0.4916,0.4768,0.0316,27.47084973778708,245.82
129,92.85053107070922,49.74641019821167,43.10412087249756,82.9444,0.4932,0.4794,0.0274,27.47084973778708,242.79
130,90.6359995513916,49.085156099700924,41.550843451690675,82.2094,0.5014,0.4754,0.0232,27.434314575050763,240.95
131,89.83335229415894,52.03655234832764,37.796799945831296,83.121,0.5078,0.4704,0.0218,27.47084973778708,244.69
132,94.24096943817139,54.45278687896729,39.7881825592041,81.231,0.5086,0.4724,0.019,27.47084973778708,238.33
133,89.76123501205444,54.67672840652466,35.08450660552978,81.799,0.5156,0.459,0.0254,27.47084973778708,241.82
134,93.98613212814331,53.503989709472656,40.482142418670655,80.1602,0.5072,0.4726,0.0202,27.434314575050763,236.64
135,94.53334791107177,63.29441212387085,31.238935787200926,79.5424,0.5342,0.4434,0.0224,27.47084973778708,235.77
136,94.37613824996949,55.50254683456421,38.87359141540527,79.725,0.511,0.4698,0.0192,27.47084973778708,233.97
137,94.88054908981323,57.22665335845947,37.65389573135376,79.495,0.515,0.4674,0.0176,27.47084973778708,234.64
138,98.57465775375366,62.09048668060303,36.484171073150634,78.0208,0.5222,0.4604,0.0174,27.47084973778708,231.11
139,99.50821726913452,58.683676587677,40.82454068145752,77.066,0.5142,0.4708,0.015,27.47084973778708,227.48
140,95.61172690811158,53.180108984375,42.431617923736574,77.5674,0.505,0.4752,0.0198,27.47084973778708,229.17
141,97.91067641830445,52.07058370437622,45.84009271392822,77.8708,0.4964,0.4866,0.017,27.47084973778708,232.52
142,99.8441492149353,50.541496032714846,49.30265318222046,77.0626,0.4914,0.4934,0.0152,27.47084973778708,228.66
143,98.63944366607666,43.46006081237793,55.17938285369873,78.0198,0.4724,0.5132,0.0144,27.47084973778708,230.96
144,99.65077213745117,41.01057306976318,58.64019906768799,78.1972,0.4666,0.5168,0.0166,27.47084973778708,245.29
