epoch,episode,turn,move,reward,winner
1,3059,"(0, 0, 255)",12-16,0.0,None
1,3059,"(255, 0, 0)",23-19,5.0,None
1,3059,"(0, 0, 255)",16x23,-51.0,None
1,3059,"(255, 0, 0)",27x18,30.0,None
1,3059,"(0, 0, 255)",9-14,5.0,None
1,3059,"(255, 0, 0)",18x9,-51.0,None
1,3059,"(0, 0, 255)",5x14,30.0,None
1,3059,"(255, 0, 0)",32-27,0.0,None
1,3059,"(0, 0, 255)",14-18,5.0,None
1,3059,"(255, 0, 0)",22x15,-51.0,None
1,3059,"(0, 0, 255)",11x18,30.0,None
1,3059,"(255, 0, 0)",25-22,-23.0,None
1,3059,"(0, 0, 255)",18x25,-21.0,None
1,3059,"(255, 0, 0)",29x22,30.0,None
1,3059,"(0, 0, 255)",1-5,0.0,None
1,3059,"(255, 0, 0)",26-23,0.0,None
1,3059,"(0, 0, 255)",10-15,0.0,None
1,3059,"(255, 0, 0)",22-17,0.0,None
1,3059,"(0, 0, 255)",6-9,0.0,None
1,3059,"(255, 0, 0)",17-13,-21.0,None
1,3059,"(0, 0, 255)",9-14,30.0,None
1,3059,"(255, 0, 0)",31-26,0.0,None
1,3059,"(0, 0, 255)",2-6,0.0,None
1,3059,"(255, 0, 0)",30-25,0.0,None
1,3059,"(0, 0, 255)",8-11,0.0,None
1,3059,"(255, 0, 0)",24-20,0.0,None
1,3059,"(0, 0, 255)",6-10,0.0,None
1,3059,"(255, 0, 0)",26-22,0.0,None
1,3059,"(0, 0, 255)",14-17,-23.0,None
1,3059,"(255, 0, 0)",21x14,-42.0,None
1,3059,"(0, 0, 255)",10x17x26,60.0,None
1,3059,"(255, 0, 0)",23-19,-121.0,None
1,3059,"(0, 0, 255)",15x24x31,130.0,None
1,3059,"(255, 0, 0)",25-22,-28.0,None
1,3059,"(0, 0, 255)",7-10,0.0,None
1,3059,"(255, 0, 0)",13-9,-51.0,None
1,3059,"(0, 0, 255)",5x14,30.0,None
1,3059,"(255, 0, 0)",22-18,-72.0,None
1,3059,"(0, 0, 255)",14x23,60.0,None
1,3059,"(255, 0, 0)",28-24,-28.0,None
1,3059,"(0, 0, 255)",3-8,0.0,None
1,3059,"(255, 0, 0)",20-16,-443.0,"(0, 0, 255)"
1,3059,"(0, 0, 255)",11x20x27,590.0,"(0, 0, 255)"
