epoch,episode,turn,move,reward,winner
3,3606,"(0, 0, 255)",9-14,0.0,None
3,3606,"(255, 0, 0)",24-20,0.0,None
3,3606,"(0, 0, 255)",14-18,-53.0,None
3,3606,"(255, 0, 0)",22x15,-23.0,None
3,3606,"(0, 0, 255)",10x19,7.0,None
3,3606,"(255, 0, 0)",23x16,-21.0,None
3,3606,"(0, 0, 255)",12x19,30.0,None
3,3606,"(255, 0, 0)",27-24,-21.0,None
3,3606,"(0, 0, 255)",19-23,-51.0,None
3,3606,"(255, 0, 0)",26x19,30.0,None
3,3606,"(0, 0, 255)",11-16,-102.0,None
3,3606,"(255, 0, 0)",19x12,60.0,None
3,3606,"(0, 0, 255)",7-10,0.0,None
3,3606,"(255, 0, 0)",32-27,0.0,None
3,3606,"(0, 0, 255)",10-15,0.0,None
3,3606,"(255, 0, 0)",31-26,0.0,None
3,3606,"(0, 0, 255)",15-18,0.0,None
3,3606,"(255, 0, 0)",27-23,-72.0,None
3,3606,"(0, 0, 255)",18x27,60.0,None
3,3606,"(255, 0, 0)",25-22,-28.0,None
3,3606,"(0, 0, 255)",27-31,40.0,None
3,3606,"(255, 0, 0)",29-25,0.0,None
3,3606,"(0, 0, 255)",31-27,0.0,None
3,3606,"(255, 0, 0)",22-18,0.0,None
3,3606,"(0, 0, 255)",27-23,-72.0,None
3,3606,"(255, 0, 0)",26x19,60.0,None
3,3606,"(0, 0, 255)",6-9,0.0,None
3,3606,"(255, 0, 0)",30-26,0.0,None
3,3606,"(0, 0, 255)",9-14,-23.0,None
3,3606,"(255, 0, 0)",18x9,-21.0,None
3,3606,"(0, 0, 255)",5x14,30.0,None
3,3606,"(255, 0, 0)",26-23,0.0,None
3,3606,"(0, 0, 255)",14-17,-51.0,None
3,3606,"(255, 0, 0)",21x14,30.0,None
3,3606,"(0, 0, 255)",2-7,0.0,None
3,3606,"(255, 0, 0)",25-22,0.0,None
3,3606,"(0, 0, 255)",7-11,0.0,None
3,3606,"(255, 0, 0)",23-18,0.0,None
3,3606,"(0, 0, 255)",11-15,-81.0,None
3,3606,"(255, 0, 0)",18x11,7.0,None
3,3606,"(0, 0, 255)",8x15,-21.0,None
3,3606,"(255, 0, 0)",19x10,30.0,None
3,3606,"(0, 0, 255)",3-8,-79.0,None
3,3606,"(255, 0, 0)",12x3,70.0,None
3,3606,"(0, 0, 255)",1-5,0.0,None
3,3606,"(255, 0, 0)",22-18,28.0,None
3,3606,"(0, 0, 255)",4-8,-51.0,None
3,3606,"(255, 0, 0)",3x12,58.0,None
3,3606,"(0, 0, 255)",5-9,-401.0,"(255, 0, 0)"
3,3606,"(255, 0, 0)",14x5,530.0,"(255, 0, 0)"
