epoch,episode,turn,agent,move,reward,success,winner
113,7920,"(0, 0, 255)",Agent 2,12-16,0.1,True,None
113,7920,"(255, 0, 0)",Agent 1,24-20,0.1,True,None
113,7920,"(0, 0, 255)",Agent 2,16-19,-2.9,True,None
113,7920,"(255, 0, 0)",Agent 1,23x16,5.1,True,None
113,7920,"(0, 0, 255)",Agent 2,9-14,0.1,True,None
113,7920,"(255, 0, 0)",Agent 1,27-24,0.1,True,None
113,7920,"(0, 0, 255)",Agent 2,14-18,-2.9,True,None
113,7920,"(255, 0, 0)",Agent 1,22x15,-0.9000000000000004,True,None
113,7920,"(0, 0, 255)",Agent 2,10x19,2.0999999999999996,True,None
113,7920,"(255, 0, 0)",Agent 1,24x15,2.0999999999999996,True,None
113,7920,"(0, 0, 255)",Agent 2,11x18,5.1,True,None
113,7920,"(255, 0, 0)",Agent 1,32-27,0.1,True,None
113,7920,"(0, 0, 255)",Agent 2,6-10,0.1,True,None
113,7920,"(255, 0, 0)",Agent 1,28-24,0.1,True,None
113,7920,"(0, 0, 255)",Agent 2,18-22,-5.9,True,None
113,7920,"(255, 0, 0)",Agent 1,25x18,5.1,True,None
113,7920,"(0, 0, 255)",Agent 2,10-15,-2.9,True,None
113,7920,"(255, 0, 0)",Agent 1,18x11,2.0999999999999996,True,None
113,7920,"(0, 0, 255)",Agent 2,8x15,5.1,True,None
113,7920,"(255, 0, 0)",Agent 1,21-17,0.1,True,None
113,7920,"(0, 0, 255)",Agent 2,15-18,0.1,True,None
113,7920,"(255, 0, 0)",Agent 1,27-23,-2.9,True,None
113,7920,"(0, 0, 255)",Agent 2,18x27,8.1,True,None
113,7920,"(255, 0, 0)",Agent 1,29-25,0.1,True,None
113,7920,"(0, 0, 255)",Agent 2,3-8,0.1,True,None
113,7920,"(255, 0, 0)",Agent 1,26-22,0.1,True,None
113,7920,"(0, 0, 255)",Agent 2,27-32,20.1,True,None
113,7920,"(255, 0, 0)",Agent 1,31-26,0.1,True,None
113,7920,"(0, 0, 255)",Agent 2,32-27,0.1,True,None
113,7920,"(255, 0, 0)",Agent 1,17-13,0.1,True,None
113,7920,"(0, 0, 255)",Agent 2,27-23,-2.9,True,None
113,7920,"(255, 0, 0)",Agent 1,26x19,5.1,True,None
113,7920,"(0, 0, 255)",Agent 2,8-12,0.1,True,None
113,7920,"(255, 0, 0)",Agent 1,30-26,0.1,True,None
113,7920,"(0, 0, 255)",Agent 2,4-8,0.1,True,None
113,7920,"(255, 0, 0)",Agent 1,26-23,0.1,True,None
113,7920,"(0, 0, 255)",Agent 2,5-9,-2.9,True,None
113,7920,"(255, 0, 0)",Agent 1,13x6,-0.9000000000000004,True,None
113,7920,"(0, 0, 255)",Agent 2,1x10,5.1,True,None
113,7920,"(255, 0, 0)",Agent 1,22-17,0.1,True,None
113,7920,"(0, 0, 255)",Agent 2,8-11,0.1,True,None
113,7920,"(255, 0, 0)",Agent 1,19-15,-8.9,True,None
113,7920,"(0, 0, 255)",Agent 2,11x18x27,28.1,True,None
113,7920,"(255, 0, 0)",Agent 1,17-14,-5.9,True,None
113,7920,"(0, 0, 255)",Agent 2,10x17,5.1,True,None
113,7920,"(255, 0, 0)",Agent 1,25-21,-2.9,True,None
113,7920,"(0, 0, 255)",Agent 2,12x19x28,22.1,True,None
113,7920,"(255, 0, 0)",Agent 1,21x14,5.1,True,None
113,7920,"(0, 0, 255)",Agent 2,7-11,0.1,True,None
113,7920,"(255, 0, 0)",Agent 1,20-16,-2.9,True,None
113,7920,"(0, 0, 255)",Agent 2,11x20,8.1,True,None
113,7920,"(255, 0, 0)",Agent 1,14-10,0.1,True,None
113,7920,"(0, 0, 255)",Agent 2,20-24,0.1,True,None
113,7920,"(255, 0, 0)",Agent 1,10-7,-2.9,True,None
113,7920,"(0, 0, 255)",Agent 2,2x11,505.1,True,"(0, 0, 255)"
