epoch,episode,turn,move,reward,winner
2,1979,"(0, 0, 255)",12-16,0.0,None
2,1979,"(255, 0, 0)",24-20,0.0,None
2,1979,"(0, 0, 255)",8-12,0.0,None
2,1979,"(255, 0, 0)",22-17,0.0,None
2,1979,"(0, 0, 255)",4-8,0.0,None
2,1979,"(255, 0, 0)",28-24,0.0,None
2,1979,"(0, 0, 255)",16-19,-53.0,None
2,1979,"(255, 0, 0)",24x15,-23.0,None
2,1979,"(0, 0, 255)",10x19,7.0,None
2,1979,"(255, 0, 0)",23x16,-21.0,None
2,1979,"(0, 0, 255)",12x19,30.0,None
2,1979,"(255, 0, 0)",26-23,5.0,None
2,1979,"(0, 0, 255)",19x26,-51.0,None
2,1979,"(255, 0, 0)",30x23,30.0,None
2,1979,"(0, 0, 255)",8-12,0.0,None
2,1979,"(255, 0, 0)",17-13,0.0,None
2,1979,"(0, 0, 255)",3-8,0.0,None
2,1979,"(255, 0, 0)",27-24,0.0,None
2,1979,"(0, 0, 255)",11-16,-100.0,None
2,1979,"(255, 0, 0)",20x11x4,100.0,None
2,1979,"(0, 0, 255)",7-10,0.0,None
2,1979,"(255, 0, 0)",31-26,0.0,None
2,1979,"(0, 0, 255)",9-14,0.0,None
2,1979,"(255, 0, 0)",26-22,0.0,None
2,1979,"(0, 0, 255)",14-18,-74.0,None
2,1979,"(255, 0, 0)",23x14x7,9.0,None
2,1979,"(0, 0, 255)",2x11,30.0,None
2,1979,"(255, 0, 0)",24-20,0.0,None
2,1979,"(0, 0, 255)",6-9,-23.0,None
2,1979,"(255, 0, 0)",13x6,-21.0,None
2,1979,"(0, 0, 255)",1x10,30.0,None
2,1979,"(255, 0, 0)",32-27,0.0,None
2,1979,"(0, 0, 255)",10-14,0.0,None
2,1979,"(255, 0, 0)",4-8,-21.0,None
2,1979,"(0, 0, 255)",11-16,-51.0,None
2,1979,"(255, 0, 0)",20x11,30.0,None
2,1979,"(0, 0, 255)",12-16,0.0,None
2,1979,"(255, 0, 0)",8-4,0.0,None
2,1979,"(0, 0, 255)",5-9,0.0,None
2,1979,"(255, 0, 0)",4-8,0.0,None
2,1979,"(0, 0, 255)",16-19,0.0,None
2,1979,"(255, 0, 0)",8-12,0.0,None
2,1979,"(0, 0, 255)",19-24,-72.0,None
2,1979,"(255, 0, 0)",27x20,60.0,None
2,1979,"(0, 0, 255)",14-17,-473.0,"(255, 0, 0)"
2,1979,"(255, 0, 0)",21x14x5,590.0,"(255, 0, 0)"
