epoch,episode,turn,move,log_prob,reward,winner
1,1130,"(0, 0, 255)",11-16,1,0.0,None
1,1130,"(255, 0, 0)",23-19,1,5.0,None
1,1130,"(0, 0, 255)",16x23,1,-51.0,None
1,1130,"(255, 0, 0)",26x19,1,30.0,None
1,1130,"(0, 0, 255)",10-14,1,0.0,None
1,1130,"(255, 0, 0)",19-15,1,0.0,None
1,1130,"(0, 0, 255)",7-10,1,-21.0,None
1,1130,"(255, 0, 0)",24-20,1,-51.0,None
1,1130,"(0, 0, 255)",10x19,1,30.0,None
1,1130,"(255, 0, 0)",22-18,1,-23.0,None
1,1130,"(0, 0, 255)",14x23,1,-21.0,None
1,1130,"(255, 0, 0)",27x18,1,30.0,None
1,1130,"(0, 0, 255)",9-13,1,0.0,None
1,1130,"(255, 0, 0)",31-27,1,0.0,None
1,1130,"(0, 0, 255)",6-9,1,0.0,None
1,1130,"(255, 0, 0)",27-24,1,-21.0,None
1,1130,"(0, 0, 255)",8-11,1,-44.0,None
1,1130,"(255, 0, 0)",24x15x8,1,9.0,None
1,1130,"(0, 0, 255)",4x11,1,30.0,None
1,1130,"(255, 0, 0)",18-15,1,-72.0,None
1,1130,"(0, 0, 255)",11x18,1,60.0,None
1,1130,"(255, 0, 0)",21-17,1,-51.0,None
1,1130,"(0, 0, 255)",13x22,1,30.0,None
1,1130,"(255, 0, 0)",30-26,1,-100.0,None
1,1130,"(0, 0, 255)",22x31,1,100.0,None
1,1130,"(255, 0, 0)",20-16,1,-51.0,None
1,1130,"(0, 0, 255)",12x19,1,30.0,None
1,1130,"(255, 0, 0)",25-22,1,-23.0,None
1,1130,"(0, 0, 255)",18x25,1,-21.0,None
1,1130,"(255, 0, 0)",29x22,1,30.0,None
1,1130,"(0, 0, 255)",9-13,1,0.0,None
1,1130,"(255, 0, 0)",28-24,1,-72.0,None
1,1130,"(0, 0, 255)",19x28,1,60.0,None
1,1130,"(255, 0, 0)",22-17,1,-51.0,None
1,1130,"(0, 0, 255)",13x22,1,58.0,None
1,1130,"(255, 0, 0)",32-27,1,-401.0,"(0, 0, 255)"
1,1130,"(0, 0, 255)",31x24,1,530.0,"(0, 0, 255)"
