epoch,episode,turn,move,log_prob,reward,winner
2,2082,"(0, 0, 255)",9-14,1,0.0,None
2,2082,"(255, 0, 0)",22-18,1,-21.0,None
2,2082,"(0, 0, 255)",6-9,1,30.0,None
2,2082,"(255, 0, 0)",24-20,1,0.0,None
2,2082,"(0, 0, 255)",12-16,1,0.0,None
2,2082,"(255, 0, 0)",18-15,1,-102.0,None
2,2082,"(0, 0, 255)",10x19,1,60.0,None
2,2082,"(255, 0, 0)",23-18,1,-23.0,None
2,2082,"(0, 0, 255)",14x23,1,-21.0,None
2,2082,"(255, 0, 0)",27x18,1,30.0,None
2,2082,"(0, 0, 255)",1-6,1,0.0,None
2,2082,"(255, 0, 0)",21-17,1,0.0,None
2,2082,"(0, 0, 255)",9-13,1,-21.0,None
2,2082,"(255, 0, 0)",26-22,1,30.0,None
2,2082,"(0, 0, 255)",8-12,1,0.0,None
2,2082,"(255, 0, 0)",17-14,1,0.0,None
2,2082,"(0, 0, 255)",6-10,1,28.0,None
2,2082,"(255, 0, 0)",18-15,1,-25.0,None
2,2082,"(0, 0, 255)",11x18,1,-44.0,None
2,2082,"(255, 0, 0)",22x15x6,1,16.0,None
2,2082,"(0, 0, 255)",2x9x18,1,-40.0,None
2,2082,"(255, 0, 0)",20x11x2,1,100.0,None
2,2082,"(0, 0, 255)",18-22,1,-51.0,None
2,2082,"(255, 0, 0)",25x18,1,30.0,None
2,2082,"(0, 0, 255)",4-8,1,0.0,None
2,2082,"(255, 0, 0)",31-27,1,0.0,None
2,2082,"(0, 0, 255)",5-9,1,0.0,None
2,2082,"(255, 0, 0)",18-14,1,-72.0,None
2,2082,"(0, 0, 255)",9x18,1,60.0,None
2,2082,"(255, 0, 0)",29-25,1,0.0,None
2,2082,"(0, 0, 255)",19-23,1,0.0,None
2,2082,"(255, 0, 0)",25-22,1,5.0,None
2,2082,"(0, 0, 255)",18x25,1,-51.0,None
2,2082,"(255, 0, 0)",27x18,1,-19.0,None
2,2082,"(0, 0, 255)",12-16,1,-51.0,None
2,2082,"(255, 0, 0)",30x21,1,30.0,None
2,2082,"(0, 0, 255)",8-12,1,0.0,None
2,2082,"(255, 0, 0)",32-27,1,0.0,None
2,2082,"(0, 0, 255)",13-17,1,-51.0,None
2,2082,"(255, 0, 0)",21x14,1,30.0,None
2,2082,"(0, 0, 255)",3-7,1,-72.0,None
2,2082,"(255, 0, 0)",2x11x20,1,88.0,None
2,2082,"(0, 0, 255)",12-16,1,-401.0,"(255, 0, 0)"
2,2082,"(255, 0, 0)",20x11,1,530.0,"(255, 0, 0)"
