epoch,episode,turn,agent,move,reward,success,winner
1,4999,"(0, 0, 255)",Agent 2,10-14,0.1,True,None
1,4999,"(255, 0, 0)",Agent 1,24-20,0.1,True,None
1,4999,"(0, 0, 255)",Agent 2,9-13,0.1,True,None
1,4999,"(255, 0, 0)",Agent 1,27-24,0.1,True,None
1,4999,"(0, 0, 255)",Agent 2,13-17,-2.9,True,None
1,4999,"(255, 0, 0)",Agent 1,22x13,5.1,True,None
1,4999,"(0, 0, 255)",Agent 2,14-17,-2.9,True,None
1,4999,"(255, 0, 0)",Agent 1,21x14,5.1,True,None
1,4999,"(0, 0, 255)",Agent 2,6-10,0.1,True,None
1,4999,"(255, 0, 0)",Agent 1,26-22,-2.9,True,None
1,4999,"(0, 0, 255)",Agent 2,10x17x26,22.1,True,None
1,4999,"(255, 0, 0)",Agent 1,31x22,5.1,True,None
1,4999,"(0, 0, 255)",Agent 2,5-9,-2.9,True,None
1,4999,"(255, 0, 0)",Agent 1,13x6,-0.9000000000000004,True,None
1,4999,"(0, 0, 255)",Agent 2,2x9,5.1,True,None
1,4999,"(255, 0, 0)",Agent 1,32-27,0.1,True,None
1,4999,"(0, 0, 255)",Agent 2,7-10,0.1,True,None
1,4999,"(255, 0, 0)",Agent 1,25-21,0.1,True,None
1,4999,"(0, 0, 255)",Agent 2,3-7,0.1,True,None
1,4999,"(255, 0, 0)",Agent 1,30-25,0.1,True,None
1,4999,"(0, 0, 255)",Agent 2,11-16,-2.9,True,None
1,4999,"(255, 0, 0)",Agent 1,20x11x2,45.1,True,None
1,4999,"(0, 0, 255)",Agent 2,8-11,0.1,True,None
1,4999,"(255, 0, 0)",Agent 1,24-20,0.1,True,None
1,4999,"(0, 0, 255)",Agent 2,11-15,0.1,True,None
1,4999,"(255, 0, 0)",Agent 1,27-24,0.1,True,None
1,4999,"(0, 0, 255)",Agent 2,15-18,-5.9,True,None
1,4999,"(255, 0, 0)",Agent 1,23x14x7,28.1,True,None
1,4999,"(0, 0, 255)",Agent 2,4-8,0.1,True,None
1,4999,"(255, 0, 0)",Agent 1,24-19,0.1,True,None
1,4999,"(0, 0, 255)",Agent 2,8-11,0.1,True,None
1,4999,"(255, 0, 0)",Agent 1,28-24,0.1,True,None
1,4999,"(0, 0, 255)",Agent 2,9-13,0.1,True,None
1,4999,"(255, 0, 0)",Agent 1,22-18,0.1,True,None
1,4999,"(0, 0, 255)",Agent 2,11-15,-5.9,True,None
1,4999,"(255, 0, 0)",Agent 1,19x10,8.1,True,None
1,4999,"(0, 0, 255)",Agent 2,12-16,-2.9,True,None
1,4999,"(255, 0, 0)",Agent 1,20x11,5.1,True,None
1,4999,"(0, 0, 255)",Agent 2,13-17,-2.9,True,None
1,4999,"(255, 0, 0)",Agent 1,21x14,5.1,True,None
1,4999,"(0, 0, 255)",Agent 2,1-5,0.1,True,None
1,4999,"(255, 0, 0)",Agent 1,25-21,0.1,True,None
1,4999,"(0, 0, 255)",Agent 2,5-9,-2.9,True,None
1,4999,"(255, 0, 0)",Agent 1,14x5,505.1,True,"(255, 0, 0)"
