epoch,episode,turn,agent,move,reward,success,winner
121,6596,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,24-20,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,16-19,-2.9,True,None
121,6596,"(255, 0, 0)",Agent 2,23x16,5.1,True,None
121,6596,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,14-18,-2.9,True,None
121,6596,"(255, 0, 0)",Agent 2,22x15,-0.9000000000000004,True,None
121,6596,"(0, 0, 255)",Agent 1,10x19x28,25.1,True,None
121,6596,"(255, 0, 0)",Agent 2,27-24,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,6-10,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,31-27,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,11-15,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,26-23,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,15-19,-2.9,True,None
121,6596,"(255, 0, 0)",Agent 2,24x15x6,19.1,True,None
121,6596,"(0, 0, 255)",Agent 1,1x10,5.1,True,None
121,6596,"(255, 0, 0)",Agent 2,27-24,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,10-15,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,32-27,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,28-32,20.1,True,None
121,6596,"(255, 0, 0)",Agent 2,30-26,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,32-28,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,26-22,-2.9,True,None
121,6596,"(0, 0, 255)",Agent 1,28x19x12,25.1,True,None
121,6596,"(255, 0, 0)",Agent 2,27-24,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,15-19,-5.9,True,None
121,6596,"(255, 0, 0)",Agent 2,23x16,2.0999999999999996,True,None
121,6596,"(0, 0, 255)",Agent 1,12x19x28,25.1,True,None
121,6596,"(255, 0, 0)",Agent 2,22-17,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,28-32,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,20-16,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,32-28,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,17-13,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,28-24,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,16-12,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,24-28,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,25-22,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,28-32,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,22-17,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,32-28,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,29-25,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,28-32,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,25-22,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,32-28,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,28-32,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,18-14,0.1,True,None
121,6596,"(0, 0, 255)",Agent 1,32-28,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,14-10,-2.9,True,None
121,6596,"(0, 0, 255)",Agent 1,7x14,2.0999999999999996,True,None
121,6596,"(255, 0, 0)",Agent 2,17x10,5.1,True,None
121,6596,"(0, 0, 255)",Agent 1,28-32,0.1,True,None
121,6596,"(255, 0, 0)",Agent 2,13-9,-2.9,True,None
121,6596,"(0, 0, 255)",Agent 1,5x14,5.1,True,None
121,6596,"(255, 0, 0)",Agent 2,21-17,-2.9,True,None
121,6596,"(0, 0, 255)",Agent 1,14x21,5.1,True,None
121,6596,"(255, 0, 0)",Agent 2,10-7,-5.9,True,None
121,6596,"(0, 0, 255)",Agent 1,2x11,5.1,True,None
