epoch,episode,turn,move,reward,winner
1,19,"(0, 0, 255)",11-16,0.0,None
1,19,"(255, 0, 0)",24-19,0.0,None
1,19,"(0, 0, 255)",8-11,0.0,None
1,19,"(255, 0, 0)",22-17,0.0,None
1,19,"(0, 0, 255)",10-14,5.0,None
1,19,"(255, 0, 0)",17x10,-51.0,None
1,19,"(0, 0, 255)",7x14,30.0,None
1,19,"(255, 0, 0)",19-15,-72.0,None
1,19,"(0, 0, 255)",11x18,60.0,None
1,19,"(255, 0, 0)",27-24,-23.0,None
1,19,"(0, 0, 255)",18x27,-21.0,None
1,19,"(255, 0, 0)",32x23,30.0,None
1,19,"(0, 0, 255)",16-20,-21.0,None
1,19,"(255, 0, 0)",31-27,30.0,None
1,19,"(0, 0, 255)",12-16,0.0,None
1,19,"(255, 0, 0)",24-19,28.0,None
1,19,"(0, 0, 255)",20-24,-123.0,None
1,19,"(255, 0, 0)",19x12,-62.99999999999999,None
1,19,"(0, 0, 255)",24x31x22,79.0,None
1,19,"(255, 0, 0)",25x18,30.0,None
1,19,"(0, 0, 255)",6-10,0.0,None
1,19,"(255, 0, 0)",23-19,-51.0,None
1,19,"(0, 0, 255)",14x23,30.0,None
1,19,"(255, 0, 0)",19-15,-72.0,None
1,19,"(0, 0, 255)",10x19,60.0,None
1,19,"(255, 0, 0)",29-25,0.0,None
1,19,"(0, 0, 255)",2-7,0.0,None
1,19,"(255, 0, 0)",25-22,0.0,None
1,19,"(0, 0, 255)",3-8,-100.0,None
1,19,"(255, 0, 0)",12x3x10,100.0,None
1,19,"(0, 0, 255)",9-13,0.0,None
1,19,"(255, 0, 0)",22-18,0.0,None
1,19,"(0, 0, 255)",1-6,-72.0,None
1,19,"(255, 0, 0)",10x1,60.0,None
1,19,"(0, 0, 255)",23-27,0.0,None
1,19,"(255, 0, 0)",1-6,-28.0,None
1,19,"(0, 0, 255)",27-32,40.0,None
1,19,"(255, 0, 0)",18-15,0.0,None
1,19,"(0, 0, 255)",13-17,-51.0,None
1,19,"(255, 0, 0)",21x14,30.0,None
1,19,"(0, 0, 255)",5-9,-102.0,None
1,19,"(255, 0, 0)",14x5,60.0,None
1,19,"(0, 0, 255)",32-27,-28.0,None
1,19,"(255, 0, 0)",15-11,0.0,None
1,19,"(0, 0, 255)",19-23,-28.0,None
1,19,"(255, 0, 0)",11-7,0.0,None
1,19,"(0, 0, 255)",23-26,-23.0,None
1,19,"(255, 0, 0)",30x23,-21.0,None
1,19,"(0, 0, 255)",27x18,2.0,None
1,19,"(255, 0, 0)",5-1,40.0,None
1,19,"(0, 0, 255)",18-15,-28.0,None
1,19,"(255, 0, 0)",6-2,0.0,None
1,19,"(0, 0, 255)",15-19,-28.0,None
1,19,"(255, 0, 0)",28-24,-72.0,None
1,19,"(0, 0, 255)",19x28,32.0,None
1,19,"(255, 0, 0)",1-5,0.0,None
1,19,"(0, 0, 255)",28-32,-28.0,None
1,19,"(255, 0, 0)",5-1,0.0,Tie
1,19,"(0, 0, 255)",32-27,-28.0,None
1,19,"(255, 0, 0)",1-6,0.0,None
1,19,"(0, 0, 255)",27-24,-28.0,None
1,19,"(255, 0, 0)",6-9,0.0,None
1,19,"(0, 0, 255)",24-20,-28.0,None
1,19,"(255, 0, 0)",9-13,0.0,None
1,19,"(0, 0, 255)",20-16,-28.0,None
1,19,"(255, 0, 0)",7-3,40.0,None
1,19,"(0, 0, 255)",16-12,0.0,None
1,19,"(255, 0, 0)",2-7,0.0,None
1,19,"(0, 0, 255)",12-8,-51.0,None
1,19,"(255, 0, 0)",3x12,58.0,None
1,19,"(0, 0, 255)",4-8,-401.0,"(255, 0, 0)"
1,19,"(255, 0, 0)",12x3,530.0,"(255, 0, 0)"
