epoch,episode,turn,move,reward,winner
1,1404,"(0, 0, 255)",11-15,0.0,None
1,1404,"(255, 0, 0)",22-17,0.0,None
1,1404,"(0, 0, 255)",15-19,-53.0,None
1,1404,"(255, 0, 0)",23x16,7.0,None
1,1404,"(0, 0, 255)",12x19,7.0,None
1,1404,"(255, 0, 0)",24x15,-21.0,None
1,1404,"(0, 0, 255)",10x19,30.0,None
1,1404,"(255, 0, 0)",26-23,5.0,None
1,1404,"(0, 0, 255)",19x26,-51.0,None
1,1404,"(255, 0, 0)",30x23,30.0,None
1,1404,"(0, 0, 255)",9-13,-21.0,None
1,1404,"(255, 0, 0)",23-19,-23.0,None
1,1404,"(0, 0, 255)",13x22,-21.0,None
1,1404,"(255, 0, 0)",25x18,30.0,None
1,1404,"(0, 0, 255)",5-9,0.0,None
1,1404,"(255, 0, 0)",19-15,0.0,None
1,1404,"(0, 0, 255)",7-10,28.0,None
1,1404,"(255, 0, 0)",15-11,-72.0,None
1,1404,"(0, 0, 255)",8x15x22,60.0,None
1,1404,"(255, 0, 0)",27-23,0.0,None
1,1404,"(0, 0, 255)",1-5,0.0,None
1,1404,"(255, 0, 0)",21-17,0.0,None
1,1404,"(0, 0, 255)",3-8,0.0,None
1,1404,"(255, 0, 0)",23-19,0.0,None
1,1404,"(0, 0, 255)",9-14,-21.0,None
1,1404,"(255, 0, 0)",32-27,-51.0,None
1,1404,"(0, 0, 255)",14x21,30.0,None
1,1404,"(255, 0, 0)",27-24,0.0,None
1,1404,"(0, 0, 255)",6-9,0.0,None
1,1404,"(255, 0, 0)",31-27,0.0,None
1,1404,"(0, 0, 255)",22-25,-51.0,None
1,1404,"(255, 0, 0)",29x22,30.0,None
1,1404,"(0, 0, 255)",2-7,0.0,None
1,1404,"(255, 0, 0)",19-16,0.0,None
1,1404,"(0, 0, 255)",21-25,0.0,None
1,1404,"(255, 0, 0)",16-12,-21.0,None
1,1404,"(0, 0, 255)",25-29,-39.0,None
1,1404,"(255, 0, 0)",12x3,70.0,None
1,1404,"(0, 0, 255)",29-25,-21.0,None
1,1404,"(255, 0, 0)",24-20,-51.0,None
1,1404,"(0, 0, 255)",25x18,30.0,None
1,1404,"(255, 0, 0)",20-16,0.0,None
1,1404,"(0, 0, 255)",7-11,-72.0,None
1,1404,"(255, 0, 0)",16x7,60.0,None
1,1404,"(0, 0, 255)",18-23,-72.0,None
1,1404,"(255, 0, 0)",27x18,60.0,None
1,1404,"(0, 0, 255)",9-13,-28.0,None
1,1404,"(255, 0, 0)",7-2,40.0,None
1,1404,"(0, 0, 255)",5-9,0.0,None
1,1404,"(255, 0, 0)",3-8,-51.0,None
1,1404,"(0, 0, 255)",4x11,30.0,None
1,1404,"(255, 0, 0)",18-14,-102.0,None
1,1404,"(0, 0, 255)",9x18,60.0,None
1,1404,"(255, 0, 0)",2-7,28.0,None
1,1404,"(0, 0, 255)",11-15,-72.0,None
1,1404,"(255, 0, 0)",7x14x23,60.0,None
1,1404,"(0, 0, 255)",13-17,0.0,None
1,1404,"(255, 0, 0)",23-26,0.0,None
1,1404,"(0, 0, 255)",17-21,0.0,None
1,1404,"(255, 0, 0)",26-22,0.0,None
1,1404,"(0, 0, 255)",21-25,-51.0,None
1,1404,"(255, 0, 0)",22x29,30.0,None
1,1404,"(0, 0, 255)",15-19,0.0,None
1,1404,"(255, 0, 0)",29-25,0.0,None
1,1404,"(0, 0, 255)",19-24,-401.0,"(255, 0, 0)"
1,1404,"(255, 0, 0)",28x19,530.0,"(255, 0, 0)"
