epoch,episode,turn,agent,move,reward,success,winner
11,8850,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,24-20,0.1,True,None
11,8850,"(0, 0, 255)",Agent 1,16-19,-2.9,True,None
11,8850,"(255, 0, 0)",Agent 2,23x16,5.1,True,None
11,8850,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,22-17,0.1,True,None
11,8850,"(0, 0, 255)",Agent 1,8-12,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,26-22,-2.9,True,None
11,8850,"(0, 0, 255)",Agent 1,12x19,5.1,True,None
11,8850,"(255, 0, 0)",Agent 2,30-26,0.1,True,None
11,8850,"(0, 0, 255)",Agent 1,5-9,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,28-24,-2.9,True,None
11,8850,"(0, 0, 255)",Agent 1,19x28,8.1,True,None
11,8850,"(255, 0, 0)",Agent 2,22-18,-2.9,True,None
11,8850,"(0, 0, 255)",Agent 1,14x23x30,45.1,True,None
11,8850,"(255, 0, 0)",Agent 2,31-26,-2.9,True,None
11,8850,"(0, 0, 255)",Agent 1,30x23,2.0999999999999996,True,None
11,8850,"(255, 0, 0)",Agent 2,27x18,5.1,True,None
11,8850,"(0, 0, 255)",Agent 1,11-15,-2.9,True,None
11,8850,"(255, 0, 0)",Agent 2,18x11,2.0999999999999996,True,None
11,8850,"(0, 0, 255)",Agent 1,7x16,2.0999999999999996,True,None
11,8850,"(255, 0, 0)",Agent 2,20x11,5.1,True,None
11,8850,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,17-13,0.1,True,None
11,8850,"(0, 0, 255)",Agent 1,14-18,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,13-9,-2.9,True,None
11,8850,"(0, 0, 255)",Agent 1,6x13,5.1,True,None
11,8850,"(255, 0, 0)",Agent 2,21-17,-2.9,True,None
11,8850,"(0, 0, 255)",Agent 1,13x22,5.1,True,None
11,8850,"(255, 0, 0)",Agent 2,25-21,0.1,True,None
11,8850,"(0, 0, 255)",Agent 1,10-15,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,21-17,0.1,True,None
11,8850,"(0, 0, 255)",Agent 1,15-19,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,17-13,0.1,True,None
11,8850,"(0, 0, 255)",Agent 1,2-6,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,13-9,-2.9,True,None
11,8850,"(0, 0, 255)",Agent 1,6x13,8.1,True,None
11,8850,"(255, 0, 0)",Agent 2,29-25,-2.9,True,None
11,8850,"(0, 0, 255)",Agent 1,22x29,25.1,True,None
11,8850,"(255, 0, 0)",Agent 2,32-27,0.1,True,None
11,8850,"(0, 0, 255)",Agent 1,19-23,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,27-24,3.1,True,None
11,8850,"(0, 0, 255)",Agent 1,23-27,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,24-19,0.1,True,None
11,8850,"(0, 0, 255)",Agent 1,27-31,20.1,True,None
11,8850,"(255, 0, 0)",Agent 2,19-15,0.1,True,None
11,8850,"(0, 0, 255)",Agent 1,18-23,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,15-10,0.1,True,None
11,8850,"(0, 0, 255)",Agent 1,28-32,20.1,True,None
11,8850,"(255, 0, 0)",Agent 2,11-7,0.1,True,None
11,8850,"(0, 0, 255)",Agent 1,3-8,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,10-6,-2.9,True,None
11,8850,"(0, 0, 255)",Agent 1,1x10,5.1,True,None
11,8850,"(255, 0, 0)",Agent 2,7-3,20.1,True,None
11,8850,"(0, 0, 255)",Agent 1,10-14,-2.9,True,None
11,8850,"(255, 0, 0)",Agent 2,3x12,5.1,True,None
11,8850,"(0, 0, 255)",Agent 1,14-17,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,12-16,0.1,True,None
11,8850,"(0, 0, 255)",Agent 1,17-22,0.1,True,None
11,8850,"(255, 0, 0)",Agent 2,16-19,0.1,True,None
11,8850,"(0, 0, 255)",Agent 1,22-25,-2.9,True,None
11,8850,"(255, 0, 0)",Agent 2,19x26,2.0999999999999996,True,None
11,8850,"(0, 0, 255)",Agent 1,31x22,505.1,True,"(0, 0, 255)"
