epoch,episode,turn,move,reward,winner
1,4560,"(0, 0, 255)",10-14,0.0,None
1,4560,"(255, 0, 0)",24-20,0.0,None
1,4560,"(0, 0, 255)",14-17,-81.0,None
1,4560,"(255, 0, 0)",21x14,35.0,None
1,4560,"(0, 0, 255)",9x18,-51.0,None
1,4560,"(255, 0, 0)",22x15,7.0,None
1,4560,"(0, 0, 255)",11x18,-21.0,None
1,4560,"(255, 0, 0)",23x14,30.0,None
1,4560,"(0, 0, 255)",12-16,5.0,None
1,4560,"(255, 0, 0)",20x11,-51.0,None
1,4560,"(0, 0, 255)",7x16,30.0,None
1,4560,"(255, 0, 0)",27-23,0.0,None
1,4560,"(0, 0, 255)",8-12,0.0,None
1,4560,"(255, 0, 0)",28-24,0.0,None
1,4560,"(0, 0, 255)",6-10,5.0,None
1,4560,"(255, 0, 0)",14x7,-51.0,None
1,4560,"(0, 0, 255)",2x11,30.0,None
1,4560,"(255, 0, 0)",31-27,0.0,None
1,4560,"(0, 0, 255)",16-20,0.0,None
1,4560,"(255, 0, 0)",32-28,0.0,None
1,4560,"(0, 0, 255)",12-16,0.0,None
1,4560,"(255, 0, 0)",23-18,0.0,None
1,4560,"(0, 0, 255)",16-19,-16.0,None
1,4560,"(255, 0, 0)",24x15x8,-21.0,None
1,4560,"(0, 0, 255)",3x12,30.0,None
1,4560,"(255, 0, 0)",27-23,0.0,None
1,4560,"(0, 0, 255)",1-6,0.0,None
1,4560,"(255, 0, 0)",28-24,-51.0,None
1,4560,"(0, 0, 255)",20x27,30.0,None
1,4560,"(255, 0, 0)",18-14,-28.0,None
1,4560,"(0, 0, 255)",27-32,40.0,None
1,4560,"(255, 0, 0)",26-22,0.0,None
1,4560,"(0, 0, 255)",32-28,0.0,None
1,4560,"(255, 0, 0)",30-26,0.0,None
1,4560,"(0, 0, 255)",28-32,0.0,None
1,4560,"(255, 0, 0)",25-21,0.0,None
1,4560,"(0, 0, 255)",32-28,0.0,None
1,4560,"(255, 0, 0)",23-19,0.0,None
1,4560,"(0, 0, 255)",28-32,0.0,None
1,4560,"(255, 0, 0)",26-23,0.0,None
1,4560,"(0, 0, 255)",32-28,0.0,None
1,4560,"(255, 0, 0)",23-18,0.0,None
1,4560,"(0, 0, 255)",28-32,0.0,None
1,4560,"(255, 0, 0)",29-25,0.0,None
1,4560,"(0, 0, 255)",32-28,0.0,None
1,4560,"(255, 0, 0)",22-17,0.0,None
1,4560,"(0, 0, 255)",28-32,0.0,None
1,4560,"(255, 0, 0)",25-22,0.0,None
1,4560,"(0, 0, 255)",32-28,0.0,None
1,4560,"(255, 0, 0)",14-9,-123.0,None
1,4560,"(0, 0, 255)",5x14x23,90.0,None
1,4560,"(255, 0, 0)",17-13,0.0,None
1,4560,"(0, 0, 255)",28-24,-21.0,None
1,4560,"(255, 0, 0)",13-9,-102.0,None
1,4560,"(0, 0, 255)",6x13,39.0,None
1,4560,"(255, 0, 0)",22-17,-81.0,None
1,4560,"(0, 0, 255)",13x22,9.0,None
1,4560,"(255, 0, 0)",19-15,30.0,None
1,4560,"(0, 0, 255)",24-19,-21.0,None
1,4560,"(255, 0, 0)",15-10,30.0,None
1,4560,"(0, 0, 255)",23-26,0.0,None
1,4560,"(255, 0, 0)",10-6,-28.0,None
1,4560,"(0, 0, 255)",22-25,-28.0,None
1,4560,"(255, 0, 0)",6-1,12.0,None
1,4560,"(0, 0, 255)",25-29,40.0,None
1,4560,"(255, 0, 0)",1-5,-28.0,None
1,4560,"(0, 0, 255)",26-30,40.0,None
1,4560,"(255, 0, 0)",5-9,0.0,None
1,4560,"(0, 0, 255)",30-25,0.0,None
1,4560,"(255, 0, 0)",9-5,0.0,Tie
1,4560,"(0, 0, 255)",25-22,0.0,None
1,4560,"(255, 0, 0)",5-1,0.0,None
1,4560,"(0, 0, 255)",22-17,-51.0,None
1,4560,"(255, 0, 0)",21x14,30.0,None
1,4560,"(0, 0, 255)",29-25,0.0,None
1,4560,"(255, 0, 0)",1-5,0.0,None
1,4560,"(0, 0, 255)",25-21,0.0,None
1,4560,"(255, 0, 0)",5-1,0.0,Tie
1,4560,"(0, 0, 255)",21-25,0.0,Tie
