epoch,episode,turn,move,reward,winner
1,717,"(0, 0, 255)",9-13,0.0,None
1,717,"(255, 0, 0)",21-17,0.0,None
1,717,"(0, 0, 255)",10-15,0.0,None
1,717,"(255, 0, 0)",24-19,5.0,None
1,717,"(0, 0, 255)",15x24,-51.0,None
1,717,"(255, 0, 0)",28x19,30.0,None
1,717,"(0, 0, 255)",5-9,0.0,None
1,717,"(255, 0, 0)",19-15,5.0,None
1,717,"(0, 0, 255)",11x18,-72.0,None
1,717,"(255, 0, 0)",23x14x5,60.0,None
1,717,"(0, 0, 255)",6-10,0.0,None
1,717,"(255, 0, 0)",25-21,0.0,None
1,717,"(0, 0, 255)",7-11,0.0,None
1,717,"(255, 0, 0)",32-28,0.0,None
1,717,"(0, 0, 255)",2-6,0.0,None
1,717,"(255, 0, 0)",27-23,0.0,None
1,717,"(0, 0, 255)",12-16,0.0,None
1,717,"(255, 0, 0)",17-14,-23.0,None
1,717,"(0, 0, 255)",10x17,-21.0,None
1,717,"(255, 0, 0)",21x14,30.0,None
1,717,"(0, 0, 255)",8-12,0.0,None
1,717,"(255, 0, 0)",29-25,0.0,None
1,717,"(0, 0, 255)",16-19,-44.0,None
1,717,"(255, 0, 0)",23x16x7,-12.0,None
1,717,"(0, 0, 255)",3x10x17,60.0,None
1,717,"(255, 0, 0)",26-23,-23.0,None
1,717,"(0, 0, 255)",17x26,-21.0,None
1,717,"(255, 0, 0)",31x22,30.0,None
1,717,"(0, 0, 255)",6-10,0.0,None
1,717,"(255, 0, 0)",22-17,-100.0,None
1,717,"(0, 0, 255)",13x22x29,100.0,None
1,717,"(255, 0, 0)",23-19,0.0,None
1,717,"(0, 0, 255)",4-8,0.0,None
1,717,"(255, 0, 0)",30-25,-51.0,None
1,717,"(0, 0, 255)",29x22,30.0,None
1,717,"(255, 0, 0)",28-24,0.0,None
1,717,"(0, 0, 255)",1-6,-28.0,None
1,717,"(255, 0, 0)",19-16,-72.0,None
1,717,"(0, 0, 255)",12x19x28,32.0,None
1,717,"(255, 0, 0)",5-1,12.0,None
1,717,"(0, 0, 255)",22-18,0.0,None
1,717,"(255, 0, 0)",1-5,-28.0,None
1,717,"(0, 0, 255)",10-14,0.0,None
1,717,"(255, 0, 0)",5-9,-422.0,"(0, 0, 255)"
1,717,"(0, 0, 255)",6x13,560.0,"(0, 0, 255)"
