epoch,episode,turn,move,log_prob,reward,winner
1,143,"(0, 0, 255)",12-16,-1.9459101490553135,0.0,None
1,143,"(255, 0, 0)",24-20,-1.9459101490553135,0.0,None
1,143,"(0, 0, 255)",9-13,-1.9459101490553135,0.0,None
1,143,"(255, 0, 0)",28-24,-1.9459101490553135,0.0,None
1,143,"(0, 0, 255)",11-15,-2.0794415416798357,-23.0,None
1,143,"(255, 0, 0)",20x11,0.0,-21.0,None
1,143,"(0, 0, 255)",7x16,0.0,30.0,None
1,143,"(255, 0, 0)",22-18,-2.0794415416798357,5.0,None
1,143,"(0, 0, 255)",15x22,0.0,-51.0,None
1,143,"(255, 0, 0)",25x18,-0.6931471805599453,30.0,None
1,143,"(0, 0, 255)",2-7,-2.3978952727983707,0.0,None
1,143,"(255, 0, 0)",24-20,-2.3025850929940455,-21.0,None
1,143,"(0, 0, 255)",10-15,-2.1972245773362196,-123.0,None
1,143,"(255, 0, 0)",20x11x2x9,-0.6931471805599453,77.0,None
1,143,"(0, 0, 255)",15x22,-0.6931471805599453,35.0,None
1,143,"(255, 0, 0)",26x17,0.0,-51.0,None
1,143,"(0, 0, 255)",13x22,-0.6931471805599453,9.0,None
1,143,"(255, 0, 0)",30-26,-2.4849066497880004,-23.0,None
1,143,"(0, 0, 255)",5x14,0.0,-42.0,None
1,143,"(255, 0, 0)",26x17x10,0.0,60.0,None
1,143,"(0, 0, 255)",1-5,-1.6094379124341003,0.0,None
1,143,"(255, 0, 0)",10-6,-2.1972245773362196,0.0,None
1,143,"(0, 0, 255)",8-11,-1.3862943611198906,-28.0,None
1,143,"(255, 0, 0)",6-1,-2.1972245773362196,40.0,None
1,143,"(0, 0, 255)",4-8,-1.791759469228055,0.0,None
1,143,"(255, 0, 0)",32-28,-2.0794415416798357,0.0,None
1,143,"(0, 0, 255)",11-16,-1.6094379124341003,0.0,None
1,143,"(255, 0, 0)",31-26,-2.0794415416798357,0.0,None
1,143,"(0, 0, 255)",16-19,-1.791759469228055,-51.0,None
1,143,"(255, 0, 0)",23x16,0.0,30.0,None
1,143,"(0, 0, 255)",5-9,-1.3862943611198906,0.0,None
1,143,"(255, 0, 0)",21-17,-2.3978952727983707,0.0,None
1,143,"(0, 0, 255)",9-14,-1.6094379124341003,-72.0,None
1,143,"(255, 0, 0)",17x10,0.0,60.0,None
1,143,"(0, 0, 255)",8-12,-1.0986122886681098,-21.0,None
1,143,"(255, 0, 0)",26-22,-2.3978952727983707,-51.0,None
1,143,"(0, 0, 255)",12x19,0.0,30.0,None
1,143,"(255, 0, 0)",27-24,-2.3025850929940455,-21.0,None
1,143,"(0, 0, 255)",19-23,-1.0986122886681098,30.0,None
1,143,"(255, 0, 0)",29-25,-2.1972245773362196,0.0,None
1,143,"(0, 0, 255)",23-26,-1.3862943611198906,0.0,None
1,143,"(255, 0, 0)",10-6,-2.1972245773362196,-28.0,None
1,143,"(0, 0, 255)",26-30,-1.3862943611198906,19.0,None
1,143,"(255, 0, 0)",25-21,-1.9459101490553135,30.0,None
1,143,"(0, 0, 255)",30-26,-1.3862943611198906,-21.0,None
1,143,"(255, 0, 0)",24-19,-1.9459101490553135,-23.0,None
1,143,"(0, 0, 255)",26x17,0.0,-21.0,None
1,143,"(255, 0, 0)",21x14,0.0,30.0,None
1,143,"(0, 0, 255)",3-7,-0.6931471805599453,-28.0,None
1,143,"(255, 0, 0)",14-9,-1.9459101490553135,0.0,None
1,143,"(0, 0, 255)",7-10,-0.6931471805599453,-28.0,None
1,143,"(255, 0, 0)",19-15,-1.791759469228055,-51.0,None
1,143,"(0, 0, 255)",10x19,0.0,2.0,None
1,143,"(255, 0, 0)",9-5,-1.3862943611198906,0.0,None
1,143,"(0, 0, 255)",19-23,-0.6931471805599453,-28.0,None
1,143,"(255, 0, 0)",28-24,-0.6931471805599453,0.0,None
1,143,"(0, 0, 255)",23-27,-0.6931471805599453,-28.0,None
1,143,"(255, 0, 0)",6-2,-1.0986122886681098,12.0,None
1,143,"(0, 0, 255)",27-31,-0.6931471805599453,40.0,None
1,143,"(255, 0, 0)",24-19,-1.6094379124341003,0.0,None
1,143,"(0, 0, 255)",31-27,-0.6931471805599453,0.0,None
1,143,"(255, 0, 0)",1-6,-1.6094379124341003,0.0,None
1,143,"(0, 0, 255)",27-31,-1.3862943611198906,-28.0,None
1,143,"(255, 0, 0)",6-10,-1.9459101490553135,0.0,None
1,143,"(0, 0, 255)",31-27,-0.6931471805599453,-28.0,None
1,143,"(255, 0, 0)",10-6,-2.1972245773362196,0.0,Tie
