epoch,episode,turn,agent,move,reward,success,winner
78,7668,"(0, 0, 255)",Agent 2,12-16,0.1,True,None
78,7668,"(255, 0, 0)",Agent 1,24-20,0.1,True,None
78,7668,"(0, 0, 255)",Agent 2,16-19,-2.9,True,None
78,7668,"(255, 0, 0)",Agent 1,23x16,5.1,True,None
78,7668,"(0, 0, 255)",Agent 2,9-14,0.1,True,None
78,7668,"(255, 0, 0)",Agent 1,22-17,0.1,True,None
78,7668,"(0, 0, 255)",Agent 2,8-12,0.1,True,None
78,7668,"(255, 0, 0)",Agent 1,26-22,-2.9,True,None
78,7668,"(0, 0, 255)",Agent 2,12x19,5.1,True,None
78,7668,"(255, 0, 0)",Agent 1,22-18,-2.9,True,None
78,7668,"(0, 0, 255)",Agent 2,14x23,2.0999999999999996,True,None
78,7668,"(255, 0, 0)",Agent 1,27x18,5.1,True,None
78,7668,"(0, 0, 255)",Agent 2,5-9,0.1,True,None
78,7668,"(255, 0, 0)",Agent 1,28-24,-2.9,True,None
78,7668,"(0, 0, 255)",Agent 2,19x28,8.1,True,None
78,7668,"(255, 0, 0)",Agent 1,31-27,0.1,True,None
78,7668,"(0, 0, 255)",Agent 2,11-15,-2.9,True,None
78,7668,"(255, 0, 0)",Agent 1,18x11,2.0999999999999996,True,None
78,7668,"(0, 0, 255)",Agent 2,7x16,2.0999999999999996,True,None
78,7668,"(255, 0, 0)",Agent 1,20x11,5.1,True,None
78,7668,"(0, 0, 255)",Agent 2,10-15,0.1,True,None
78,7668,"(255, 0, 0)",Agent 1,27-24,0.1,True,None
78,7668,"(0, 0, 255)",Agent 2,15-18,0.1,True,None
78,7668,"(255, 0, 0)",Agent 1,32-27,0.1,True,None
78,7668,"(0, 0, 255)",Agent 2,28-32,20.1,True,None
78,7668,"(255, 0, 0)",Agent 1,17-13,-2.9,True,None
78,7668,"(0, 0, 255)",Agent 2,32x23,5.1,True,None
78,7668,"(255, 0, 0)",Agent 1,21-17,0.1,True,None
78,7668,"(0, 0, 255)",Agent 2,23-27,0.1,True,None
78,7668,"(255, 0, 0)",Agent 1,17-14,-2.9,True,None
78,7668,"(0, 0, 255)",Agent 2,27x20,2.0999999999999996,True,None
78,7668,"(255, 0, 0)",Agent 1,14x5,5.1,True,None
78,7668,"(0, 0, 255)",Agent 2,20-16,0.1,True,None
78,7668,"(255, 0, 0)",Agent 1,13-9,-5.9,True,None
78,7668,"(0, 0, 255)",Agent 2,16x7,5.1,True,None
78,7668,"(255, 0, 0)",Agent 1,30-26,-2.9,True,None
78,7668,"(0, 0, 255)",Agent 2,6x13,5.1,True,None
78,7668,"(255, 0, 0)",Agent 1,26-22,0.1,True,None
78,7668,"(0, 0, 255)",Agent 2,3-8,-2.9,True,None
78,7668,"(255, 0, 0)",Agent 1,22x15,5.1,True,None
78,7668,"(0, 0, 255)",Agent 2,8-12,0.1,True,None
78,7668,"(255, 0, 0)",Agent 1,25-21,0.1,True,None
78,7668,"(0, 0, 255)",Agent 2,12-16,0.1,True,None
78,7668,"(255, 0, 0)",Agent 1,21-17,-2.9,True,None
78,7668,"(0, 0, 255)",Agent 2,13x22,5.1,True,None
78,7668,"(255, 0, 0)",Agent 1,29-25,-2.9,True,None
78,7668,"(0, 0, 255)",Agent 2,22x29,28.1,True,None
78,7668,"(255, 0, 0)",Agent 1,15-10,-2.9,True,None
78,7668,"(0, 0, 255)",Agent 2,7x14,8.1,True,None
