epoch,episode,turn,move,reward,winner
1,172,"(0, 0, 255)",10-15,0.0,None
1,172,"(255, 0, 0)",22-17,0.0,None
1,172,"(0, 0, 255)",9-13,-21.0,None
1,172,"(255, 0, 0)",25-22,30.0,None
1,172,"(0, 0, 255)",15-18,-102.0,None
1,172,"(255, 0, 0)",23x14,60.0,None
1,172,"(0, 0, 255)",11-16,0.0,None
1,172,"(255, 0, 0)",29-25,0.0,None
1,172,"(0, 0, 255)",16-20,0.0,None
1,172,"(255, 0, 0)",14-9,-23.0,None
1,172,"(0, 0, 255)",5x14,35.0,None
1,172,"(255, 0, 0)",17x10,-51.0,None
1,172,"(0, 0, 255)",6x15,30.0,None
1,172,"(255, 0, 0)",27-23,-23.0,None
1,172,"(0, 0, 255)",20x27,-21.0,None
1,172,"(255, 0, 0)",31x24,30.0,None
1,172,"(0, 0, 255)",1-6,0.0,None
1,172,"(255, 0, 0)",22-17,-100.0,None
1,172,"(0, 0, 255)",13x22x31,100.0,None
1,172,"(255, 0, 0)",23-19,-21.0,None
1,172,"(0, 0, 255)",6-9,-23.0,None
1,172,"(255, 0, 0)",19x10,-21.0,None
1,172,"(0, 0, 255)",7x14,30.0,None
1,172,"(255, 0, 0)",25-22,0.0,None
1,172,"(0, 0, 255)",31-26,-72.0,None
1,172,"(255, 0, 0)",30x23,60.0,None
1,172,"(0, 0, 255)",9-13,0.0,None
1,172,"(255, 0, 0)",24-19,0.0,None
1,172,"(0, 0, 255)",14-17,-72.0,None
1,172,"(255, 0, 0)",21x14,60.0,None
1,172,"(0, 0, 255)",3-7,0.0,None
1,172,"(255, 0, 0)",23-18,0.0,None
1,172,"(0, 0, 255)",2-6,0.0,None
1,172,"(255, 0, 0)",14-9,-21.0,None
1,172,"(0, 0, 255)",7-10,-79.0,None
1,172,"(255, 0, 0)",9x2,70.0,None
1,172,"(0, 0, 255)",10-15,-102.0,None
1,172,"(255, 0, 0)",18x11,-14.0,None
1,172,"(0, 0, 255)",8x15x24,9.0,None
1,172,"(255, 0, 0)",28x19,30.0,None
1,172,"(0, 0, 255)",13-17,-72.0,None
1,172,"(255, 0, 0)",22x13,60.0,None
1,172,"(0, 0, 255)",4-8,0.0,None
1,172,"(255, 0, 0)",19-15,0.0,None
1,172,"(0, 0, 255)",12-16,0.0,None
1,172,"(255, 0, 0)",13-9,0.0,None
1,172,"(0, 0, 255)",16-19,0.0,None
1,172,"(255, 0, 0)",9-6,0.0,None
1,172,"(0, 0, 255)",19-24,-28.0,None
1,172,"(255, 0, 0)",6-1,40.0,None
1,172,"(0, 0, 255)",24-27,-51.0,None
1,172,"(255, 0, 0)",32x23,30.0,None
1,172,"(0, 0, 255)",8-11,-422.0,"(255, 0, 0)"
1,172,"(255, 0, 0)",15x8,560.0,"(255, 0, 0)"
