epoch,episode,turn,agent,move,reward,success,winner
15,5381,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,24-20,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,16-19,-2.9,True,None
15,5381,"(255, 0, 0)",Agent 2,23x16,5.1,True,None
15,5381,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,14-18,-2.9,True,None
15,5381,"(255, 0, 0)",Agent 2,22x15,-0.9000000000000004,True,None
15,5381,"(0, 0, 255)",Agent 1,11x18,5.1,True,None
15,5381,"(255, 0, 0)",Agent 2,27-23,-2.9,True,None
15,5381,"(0, 0, 255)",Agent 1,18x27,2.0999999999999996,True,None
15,5381,"(255, 0, 0)",Agent 2,32x23,5.1,True,None
15,5381,"(0, 0, 255)",Agent 1,7-11,-2.9,True,None
15,5381,"(255, 0, 0)",Agent 2,16x7,2.0999999999999996,True,None
15,5381,"(0, 0, 255)",Agent 1,2x11,5.1,True,None
15,5381,"(255, 0, 0)",Agent 2,26-22,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,11-16,-2.9,True,None
15,5381,"(255, 0, 0)",Agent 2,20x11,2.0999999999999996,True,None
15,5381,"(0, 0, 255)",Agent 1,8x15,5.1,True,None
15,5381,"(255, 0, 0)",Agent 2,31-26,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,15-19,-5.9,True,None
15,5381,"(255, 0, 0)",Agent 2,24x15,2.0999999999999996,True,None
15,5381,"(0, 0, 255)",Agent 1,10x19,2.0999999999999996,True,None
15,5381,"(255, 0, 0)",Agent 2,23x16,5.1,True,None
15,5381,"(0, 0, 255)",Agent 1,4-8,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,21-17,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,6-9,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,26-23,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,8-11,-2.9,True,None
15,5381,"(255, 0, 0)",Agent 2,16x7,2.0999999999999996,True,None
15,5381,"(0, 0, 255)",Agent 1,3x10,5.1,True,None
15,5381,"(255, 0, 0)",Agent 2,30-26,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,23-18,-2.9,True,None
15,5381,"(0, 0, 255)",Agent 1,,-10.0,False,None
15,5381,"(255, 0, 0)",Agent 2,18x9,2.0999999999999996,True,None
15,5381,"(0, 0, 255)",Agent 1,5x14x21x30x23,645.1,True,None
15,5381,"(255, 0, 0)",Agent 2,29-25,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,23-26,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,25-21,-2.9,True,None
15,5381,"(0, 0, 255)",Agent 1,26x17,2.0999999999999996,True,None
15,5381,"(255, 0, 0)",Agent 2,21x14x7,25.1,True,None
15,5381,"(0, 0, 255)",Agent 1,1-6,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,7-3,20.1,True,None
15,5381,"(0, 0, 255)",Agent 1,6-10,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,3-8,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,10-15,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,8-11,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,15-19,3.1,True,None
15,5381,"(255, 0, 0)",Agent 2,11-15,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,19-24,3.1,True,None
15,5381,"(255, 0, 0)",Agent 2,15-18,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,24-27,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,18-22,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,27-32,20.1,True,None
15,5381,"(255, 0, 0)",Agent 2,22-25,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,32-28,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,25-29,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,28-32,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,29-25,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,32-27,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,25-29,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,27-31,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,29-25,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,31-27,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,25-29,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,27-31,0.1,True,None
15,5381,"(255, 0, 0)",Agent 2,29-25,0.1,True,None
15,5381,"(0, 0, 255)",Agent 1,31-27,0.1,True,None
