epoch,episode,turn,move,reward,winner
2,1738,"(0, 0, 255)",10-15,0.0,None
2,1738,"(255, 0, 0)",24-20,0.0,None
2,1738,"(0, 0, 255)",15-18,-53.0,None
2,1738,"(255, 0, 0)",22x15,7.0,None
2,1738,"(0, 0, 255)",11x18,7.0,None
2,1738,"(255, 0, 0)",23x14,-21.0,None
2,1738,"(0, 0, 255)",9x18,30.0,None
2,1738,"(255, 0, 0)",27-24,0.0,None
2,1738,"(0, 0, 255)",12-16,5.0,None
2,1738,"(255, 0, 0)",20x11,-51.0,None
2,1738,"(0, 0, 255)",7x16,30.0,None
2,1738,"(255, 0, 0)",31-27,0.0,None
2,1738,"(0, 0, 255)",8-12,0.0,None
2,1738,"(255, 0, 0)",27-23,-23.0,None
2,1738,"(0, 0, 255)",18x27,-21.0,None
2,1738,"(255, 0, 0)",32x23,30.0,None
2,1738,"(0, 0, 255)",16-19,-81.0,None
2,1738,"(255, 0, 0)",23x16,7.0,None
2,1738,"(0, 0, 255)",12x19,-21.0,None
2,1738,"(255, 0, 0)",24x15,30.0,None
2,1738,"(0, 0, 255)",6-10,5.0,None
2,1738,"(255, 0, 0)",15x6,-51.0,None
2,1738,"(0, 0, 255)",1x10,30.0,None
2,1738,"(255, 0, 0)",26-23,0.0,None
2,1738,"(0, 0, 255)",10-14,0.0,None
2,1738,"(255, 0, 0)",25-22,0.0,None
2,1738,"(0, 0, 255)",14-17,-102.0,None
2,1738,"(255, 0, 0)",21x14,60.0,None
2,1738,"(0, 0, 255)",3-8,0.0,None
2,1738,"(255, 0, 0)",28-24,0.0,None
2,1738,"(0, 0, 255)",8-11,0.0,None
2,1738,"(255, 0, 0)",24-19,0.0,None
2,1738,"(0, 0, 255)",5-9,-72.0,None
2,1738,"(255, 0, 0)",14x5,60.0,None
2,1738,"(0, 0, 255)",11-15,-72.0,None
2,1738,"(255, 0, 0)",19x10,60.0,None
2,1738,"(0, 0, 255)",2-6,-100.0,None
2,1738,"(255, 0, 0)",10x1,100.0,None
2,1738,"(0, 0, 255)",4-8,0.0,None
2,1738,"(255, 0, 0)",30-25,0.0,None
2,1738,"(0, 0, 255)",8-11,0.0,None
2,1738,"(255, 0, 0)",23-18,0.0,None
2,1738,"(0, 0, 255)",11-15,-401.0,"(255, 0, 0)"
2,1738,"(255, 0, 0)",18x11,530.0,"(255, 0, 0)"
