epoch,episode,turn,agent,move,reward,success,winner
80,9634,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
80,9634,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
80,9634,"(0, 0, 255)",Agent 1,16-19,-5.9,True,None
80,9634,"(255, 0, 0)",Agent 2,23x16,2.0999999999999996,True,None
80,9634,"(0, 0, 255)",Agent 1,11x20,5.1,True,None
80,9634,"(255, 0, 0)",Agent 2,26-23,0.1,True,None
80,9634,"(0, 0, 255)",Agent 1,10-15,-2.9,True,None
80,9634,"(255, 0, 0)",Agent 2,18x11,-0.9000000000000004,True,None
80,9634,"(0, 0, 255)",Agent 1,7x16,5.1,True,None
80,9634,"(255, 0, 0)",Agent 2,31-26,0.1,True,None
80,9634,"(0, 0, 255)",Agent 1,6-10,0.1,True,None
80,9634,"(255, 0, 0)",Agent 2,23-19,-2.9,True,None
80,9634,"(0, 0, 255)",Agent 1,16x23,-0.9000000000000004,True,None
80,9634,"(255, 0, 0)",Agent 2,26x19,5.1,True,None
80,9634,"(0, 0, 255)",Agent 1,10-14,0.1,True,None
80,9634,"(255, 0, 0)",Agent 2,21-17,-2.9,True,None
80,9634,"(0, 0, 255)",Agent 1,14x21,8.1,True,None
80,9634,"(255, 0, 0)",Agent 2,25-22,0.1,True,None
80,9634,"(0, 0, 255)",Agent 1,21-25,-2.9,True,None
80,9634,"(255, 0, 0)",Agent 2,30x21,5.1,True,None
80,9634,"(0, 0, 255)",Agent 1,9-13,0.1,True,None
80,9634,"(255, 0, 0)",Agent 2,29-25,0.1,True,None
80,9634,"(0, 0, 255)",Agent 1,8-12,0.1,True,None
80,9634,"(255, 0, 0)",Agent 2,21-17,0.1,True,None
80,9634,"(0, 0, 255)",Agent 1,2-7,0.1,True,None
80,9634,"(255, 0, 0)",Agent 2,19-16,-2.9,True,None
80,9634,"(0, 0, 255)",Agent 1,12x19,2.0999999999999996,True,None
80,9634,"(255, 0, 0)",Agent 2,24x15,5.1,True,None
80,9634,"(0, 0, 255)",Agent 1,20-24,-5.9,True,None
80,9634,"(255, 0, 0)",Agent 2,27x20,8.1,True,None
80,9634,"(0, 0, 255)",Agent 1,4-8,0.1,True,None
80,9634,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
80,9634,"(0, 0, 255)",Agent 1,7-10,-2.9,True,None
80,9634,"(255, 0, 0)",Agent 2,15x6,2.0999999999999996,True,None
80,9634,"(0, 0, 255)",Agent 1,1x10,5.1,True,None
80,9634,"(255, 0, 0)",Agent 2,32-28,0.1,True,None
80,9634,"(0, 0, 255)",Agent 1,8-11,0.1,True,None
80,9634,"(255, 0, 0)",Agent 2,22-18,-2.9,True,None
80,9634,"(0, 0, 255)",Agent 1,13x22x29,45.1,True,None
80,9634,"(255, 0, 0)",Agent 2,20-16,-2.9,True,None
80,9634,"(0, 0, 255)",Agent 1,11x20x27,28.1,True,None
80,9634,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
80,9634,"(0, 0, 255)",Agent 1,27-32,20.1,True,None
80,9634,"(255, 0, 0)",Agent 2,24-19,0.1,True,None
80,9634,"(0, 0, 255)",Agent 1,32-28,0.1,True,None
80,9634,"(255, 0, 0)",Agent 2,19-15,-2.9,True,None
80,9634,"(0, 0, 255)",Agent 1,10x19,8.1,True,None
80,9634,"(255, 0, 0)",Agent 2,18-15,0.1,True,None
80,9634,"(0, 0, 255)",Agent 1,28-32,0.1,True,None
80,9634,"(255, 0, 0)",Agent 2,15-11,0.1,True,None
80,9634,"(0, 0, 255)",Agent 1,32-27,0.1,True,None
80,9634,"(255, 0, 0)",Agent 2,11-8,-2.9,True,None
80,9634,"(0, 0, 255)",Agent 1,3x12,505.1,True,"(0, 0, 255)"
