epoch,episode,turn,move,reward,winner
1,3450,"(0, 0, 255)",12-16,0.0,None
1,3450,"(255, 0, 0)",22-18,0.0,None
1,3450,"(0, 0, 255)",16-20,0.0,None
1,3450,"(255, 0, 0)",24-19,0.0,None
1,3450,"(0, 0, 255)",8-12,0.0,None
1,3450,"(255, 0, 0)",19-15,-23.0,None
1,3450,"(0, 0, 255)",10x19,7.0,None
1,3450,"(255, 0, 0)",23x16,-21.0,None
1,3450,"(0, 0, 255)",12x19,30.0,None
1,3450,"(255, 0, 0)",26-23,5.0,None
1,3450,"(0, 0, 255)",19x26,-51.0,None
1,3450,"(255, 0, 0)",30x23,30.0,None
1,3450,"(0, 0, 255)",4-8,0.0,None
1,3450,"(255, 0, 0)",23-19,0.0,None
1,3450,"(0, 0, 255)",8-12,0.0,None
1,3450,"(255, 0, 0)",21-17,0.0,None
1,3450,"(0, 0, 255)",6-10,0.0,None
1,3450,"(255, 0, 0)",18-15,-72.0,None
1,3450,"(0, 0, 255)",11x18,60.0,None
1,3450,"(255, 0, 0)",27-23,5.0,None
1,3450,"(0, 0, 255)",18x27,-51.0,None
1,3450,"(255, 0, 0)",32x23,30.0,None
1,3450,"(0, 0, 255)",9-14,-21.0,None
1,3450,"(255, 0, 0)",19-15,-102.0,None
1,3450,"(0, 0, 255)",10x19x26,7.0,None
1,3450,"(255, 0, 0)",17x10,7.0,None
1,3450,"(0, 0, 255)",7x14,-21.0,None
1,3450,"(255, 0, 0)",31x22,30.0,None
1,3450,"(0, 0, 255)",14-18,-51.0,None
1,3450,"(255, 0, 0)",22x15,30.0,None
1,3450,"(0, 0, 255)",5-9,0.0,None
1,3450,"(255, 0, 0)",15-11,0.0,None
1,3450,"(0, 0, 255)",1-6,0.0,None
1,3450,"(255, 0, 0)",25-22,0.0,None
1,3450,"(0, 0, 255)",3-8,-100.0,None
1,3450,"(255, 0, 0)",11x4,100.0,None
1,3450,"(0, 0, 255)",2-7,0.0,None
1,3450,"(255, 0, 0)",28-24,-51.0,None
1,3450,"(0, 0, 255)",20x27,30.0,None
1,3450,"(255, 0, 0)",29-25,-28.0,None
1,3450,"(0, 0, 255)",6-10,0.0,None
1,3450,"(255, 0, 0)",22-18,-28.0,None
1,3450,"(0, 0, 255)",9-14,-72.0,None
1,3450,"(255, 0, 0)",18x9,32.0,None
1,3450,"(0, 0, 255)",27-32,40.0,None
1,3450,"(255, 0, 0)",4-8,0.0,None
1,3450,"(0, 0, 255)",7-11,-72.0,None
1,3450,"(255, 0, 0)",8x15x6,60.0,None
1,3450,"(0, 0, 255)",32-27,0.0,None
1,3450,"(255, 0, 0)",6-10,0.0,None
1,3450,"(0, 0, 255)",27-24,0.0,None
1,3450,"(255, 0, 0)",10-14,0.0,None
1,3450,"(0, 0, 255)",24-27,0.0,None
1,3450,"(255, 0, 0)",25-21,0.0,None
1,3450,"(0, 0, 255)",27-31,0.0,None
1,3450,"(255, 0, 0)",14-17,0.0,None
1,3450,"(0, 0, 255)",31-26,0.0,None
1,3450,"(255, 0, 0)",17-22,-23.0,None
1,3450,"(0, 0, 255)",26x17,-21.0,None
1,3450,"(255, 0, 0)",21x14,30.0,None
1,3450,"(0, 0, 255)",12-16,0.0,None
1,3450,"(255, 0, 0)",9-5,0.0,None
1,3450,"(0, 0, 255)",16-20,-28.0,None
1,3450,"(255, 0, 0)",14-10,0.0,None
1,3450,"(0, 0, 255)",20-24,-28.0,None
1,3450,"(255, 0, 0)",10-7,0.0,None
1,3450,"(0, 0, 255)",24-27,-28.0,None
1,3450,"(255, 0, 0)",7-3,12.0,None
1,3450,"(0, 0, 255)",27-31,12.0,None
1,3450,"(255, 0, 0)",5-1,40.0,None
1,3450,"(0, 0, 255)",31-26,0.0,None
1,3450,"(255, 0, 0)",3-7,0.0,None
1,3450,"(0, 0, 255)",26-23,0.0,None
1,3450,"(255, 0, 0)",7-3,0.0,None
1,3450,"(0, 0, 255)",23-26,0.0,Tie
