epoch,episode,turn,agent,move,reward,success,winner
16,561,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,24-20,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,8-12,-2.9,True,None
16,561,"(255, 0, 0)",Agent 2,18x9,-0.9000000000000004,True,None
16,561,"(0, 0, 255)",Agent 1,6x13,5.1,True,None
16,561,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,13-17,-2.9,True,None
16,561,"(255, 0, 0)",Agent 2,21x14,2.0999999999999996,True,None
16,561,"(0, 0, 255)",Agent 1,10x17,5.1,True,None
16,561,"(255, 0, 0)",Agent 2,32-28,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,3-8,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,24-19,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,5-9,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,25-21,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,2-6,-2.9,True,None
16,561,"(255, 0, 0)",Agent 2,21x14x5,25.1,True,None
16,561,"(0, 0, 255)",Agent 1,7-10,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,26-22,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,10-15,-2.9,True,None
16,561,"(255, 0, 0)",Agent 2,19x10,2.0999999999999996,True,None
16,561,"(0, 0, 255)",Agent 1,6x15,5.1,True,None
16,561,"(255, 0, 0)",Agent 2,30-26,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,15-19,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,23-18,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,19-23,-2.9,True,None
16,561,"(255, 0, 0)",Agent 2,26x19,2.0999999999999996,True,None
16,561,"(0, 0, 255)",Agent 1,16x23x32,45.1,True,None
16,561,"(255, 0, 0)",Agent 2,31-26,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,11-16,-2.9,True,None
16,561,"(255, 0, 0)",Agent 2,20x11,2.0999999999999996,True,None
16,561,"(0, 0, 255)",Agent 1,8x15,2.0999999999999996,True,None
16,561,"(255, 0, 0)",Agent 2,18x11,5.1,True,None
16,561,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,29-25,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,16-19,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,28-24,-2.9,True,None
16,561,"(0, 0, 255)",Agent 1,19x28,8.1,True,None
16,561,"(255, 0, 0)",Agent 2,22-17,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,32-27,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,26-23,-2.9,True,None
16,561,"(0, 0, 255)",Agent 1,27x18,5.1,True,None
16,561,"(255, 0, 0)",Agent 2,17-13,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,18-14,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,13-9,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,14-10,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,11-8,-2.9,True,None
16,561,"(0, 0, 255)",Agent 1,4x11,5.1,True,None
16,561,"(255, 0, 0)",Agent 2,25-22,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,28-32,20.1,True,None
16,561,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,10-7,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,18-15,-2.9,True,None
16,561,"(0, 0, 255)",Agent 1,11x18,8.1,True,None
16,561,"(255, 0, 0)",Agent 2,9-6,-2.9,True,None
16,561,"(0, 0, 255)",Agent 1,1x10,5.1,True,None
16,561,"(255, 0, 0)",Agent 2,5-1,20.1,True,None
16,561,"(0, 0, 255)",Agent 1,32-27,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,1-6,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,7-11,-2.9,True,None
16,561,"(255, 0, 0)",Agent 2,6x15x22,25.1,True,None
16,561,"(0, 0, 255)",Agent 1,27-32,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,22-25,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,11-15,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,25-29,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,15-18,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,29-25,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,18-22,-2.9,True,None
16,561,"(255, 0, 0)",Agent 2,25x18,8.1,True,None
16,561,"(0, 0, 255)",Agent 1,32-28,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,18-22,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,28-24,0.1,True,None
16,561,"(255, 0, 0)",Agent 2,22-25,0.1,True,None
16,561,"(0, 0, 255)",Agent 1,24-27,0.1,True,None
