epoch,episode,turn,move,reward,winner
2,811,"(0, 0, 255)",11-15,0.0,None
2,811,"(255, 0, 0)",24-20,0.0,None
2,811,"(0, 0, 255)",15-18,-53.0,None
2,811,"(255, 0, 0)",22x15,7.0,None
2,811,"(0, 0, 255)",10x19,7.0,None
2,811,"(255, 0, 0)",23x16,-21.0,None
2,811,"(0, 0, 255)",12x19,30.0,None
2,811,"(255, 0, 0)",28-24,-72.0,None
2,811,"(0, 0, 255)",19x28,60.0,None
2,811,"(255, 0, 0)",27-24,0.0,None
2,811,"(0, 0, 255)",9-14,0.0,None
2,811,"(255, 0, 0)",32-27,-28.0,None
2,811,"(0, 0, 255)",14-17,-51.0,None
2,811,"(255, 0, 0)",21x14,2.0,None
2,811,"(0, 0, 255)",28-32,19.0,None
2,811,"(255, 0, 0)",26-23,30.0,None
2,811,"(0, 0, 255)",32-28,-21.0,None
2,811,"(255, 0, 0)",25-21,-16.0,None
2,811,"(0, 0, 255)",28x19x26,-21.0,None
2,811,"(255, 0, 0)",30x23,30.0,None
2,811,"(0, 0, 255)",8-12,0.0,None
2,811,"(255, 0, 0)",29-25,0.0,None
2,811,"(0, 0, 255)",12-16,-23.0,None
2,811,"(255, 0, 0)",20x11,-21.0,None
2,811,"(0, 0, 255)",7x16,30.0,None
2,811,"(255, 0, 0)",27-24,0.0,None
2,811,"(0, 0, 255)",16-19,-102.0,None
2,811,"(255, 0, 0)",23x16,60.0,None
2,811,"(0, 0, 255)",6-10,5.0,None
2,811,"(255, 0, 0)",14x7,-65.0,None
2,811,"(0, 0, 255)",2x11x20x27,39.0,None
2,811,"(255, 0, 0)",31x24,30.0,None
2,811,"(0, 0, 255)",4-8,0.0,None
2,811,"(255, 0, 0)",21-17,0.0,None
2,811,"(0, 0, 255)",8-11,0.0,None
2,811,"(255, 0, 0)",24-20,0.0,None
2,811,"(0, 0, 255)",5-9,0.0,None
2,811,"(255, 0, 0)",25-21,0.0,None
2,811,"(0, 0, 255)",11-16,-51.0,None
2,811,"(255, 0, 0)",20x11,30.0,None
2,811,"(0, 0, 255)",1-5,0.0,None
2,811,"(255, 0, 0)",17-14,-51.0,None
2,811,"(0, 0, 255)",9x18,30.0,None
2,811,"(255, 0, 0)",11-7,-51.0,None
2,811,"(0, 0, 255)",3x10,30.0,None
2,811,"(255, 0, 0)",21-17,0.0,None
2,811,"(0, 0, 255)",5-9,0.0,None
2,811,"(255, 0, 0)",17-13,-21.0,None
2,811,"(0, 0, 255)",18-22,-51.0,None
2,811,"(255, 0, 0)",13x6,30.0,None
2,811,"(0, 0, 255)",22-26,-28.0,None
2,811,"(255, 0, 0)",6-1,12.0,None
2,811,"(0, 0, 255)",26-31,40.0,None
2,811,"(255, 0, 0)",1-5,0.0,None
2,811,"(0, 0, 255)",31-27,0.0,None
2,811,"(255, 0, 0)",5-1,0.0,None
2,811,"(0, 0, 255)",27-24,0.0,None
2,811,"(255, 0, 0)",1-5,0.0,None
2,811,"(0, 0, 255)",24-20,0.0,None
2,811,"(255, 0, 0)",5-1,0.0,Tie
2,811,"(0, 0, 255)",20-24,0.0,Tie
