epoch,episode,turn,move,log_prob,reward,winner
2,1779,"(0, 0, 255)",11-16,1,0.0,None
2,1779,"(255, 0, 0)",23-18,1,0.0,None
2,1779,"(0, 0, 255)",9-13,1,0.0,None
2,1779,"(255, 0, 0)",18-15,1,-23.0,None
2,1779,"(0, 0, 255)",10x19,1,-21.0,None
2,1779,"(255, 0, 0)",24x15,1,30.0,None
2,1779,"(0, 0, 255)",6-10,1,5.0,None
2,1779,"(255, 0, 0)",15x6,1,-51.0,None
2,1779,"(0, 0, 255)",1x10,1,30.0,None
2,1779,"(255, 0, 0)",22-18,1,0.0,None
2,1779,"(0, 0, 255)",2-6,1,0.0,None
2,1779,"(255, 0, 0)",21-17,1,-23.0,None
2,1779,"(0, 0, 255)",13x22,1,-21.0,None
2,1779,"(255, 0, 0)",26x17,1,30.0,None
2,1779,"(0, 0, 255)",10-14,1,-193.0,None
2,1779,"(255, 0, 0)",17x10x1,1,130.0,None
2,1779,"(0, 0, 255)",8-11,1,0.0,None
2,1779,"(255, 0, 0)",25-22,1,0.0,None
2,1779,"(0, 0, 255)",3-8,1,0.0,None
2,1779,"(255, 0, 0)",18-15,1,-16.0,None
2,1779,"(0, 0, 255)",11x18x25,1,-21.0,None
2,1779,"(255, 0, 0)",30x21,1,30.0,None
2,1779,"(0, 0, 255)",16-20,1,0.0,None
2,1779,"(255, 0, 0)",27-23,1,0.0,None
2,1779,"(0, 0, 255)",12-16,1,0.0,None
2,1779,"(255, 0, 0)",31-26,1,0.0,None
2,1779,"(0, 0, 255)",5-9,1,0.0,None
2,1779,"(255, 0, 0)",23-19,1,-121.0,None
2,1779,"(0, 0, 255)",16x23x30,1,130.0,None
2,1779,"(255, 0, 0)",32-27,1,0.0,None
2,1779,"(0, 0, 255)",9-13,1,0.0,None
2,1779,"(255, 0, 0)",21-17,1,-51.0,None
2,1779,"(0, 0, 255)",13x22,1,30.0,None
2,1779,"(255, 0, 0)",27-23,1,0.0,None
2,1779,"(0, 0, 255)",30-26,1,-21.0,None
2,1779,"(255, 0, 0)",23-18,1,30.0,None
2,1779,"(0, 0, 255)",8-11,1,0.0,None
2,1779,"(255, 0, 0)",18-15,1,-72.0,None
2,1779,"(0, 0, 255)",11x18,1,60.0,None
2,1779,"(255, 0, 0)",1-5,1,0.0,None
2,1779,"(0, 0, 255)",4-8,1,0.0,None
2,1779,"(255, 0, 0)",5-9,1,0.0,None
2,1779,"(0, 0, 255)",26-31,1,0.0,None
2,1779,"(255, 0, 0)",9-6,1,0.0,None
2,1779,"(0, 0, 255)",7-11,1,0.0,None
2,1779,"(255, 0, 0)",6-1,1,0.0,None
2,1779,"(0, 0, 255)",22-26,1,0.0,None
2,1779,"(255, 0, 0)",28-24,1,-51.0,None
2,1779,"(0, 0, 255)",20x27,1,30.0,None
2,1779,"(255, 0, 0)",29-25,1,-28.0,None
2,1779,"(0, 0, 255)",18-23,1,0.0,None
2,1779,"(255, 0, 0)",25-21,1,-28.0,None
2,1779,"(0, 0, 255)",11-16,1,0.0,None
2,1779,"(255, 0, 0)",21-17,1,-28.0,None
2,1779,"(0, 0, 255)",27-32,1,40.0,None
2,1779,"(255, 0, 0)",17-13,1,-28.0,None
2,1779,"(0, 0, 255)",8-12,1,0.0,None
2,1779,"(255, 0, 0)",13-9,1,-28.0,None
2,1779,"(0, 0, 255)",16-20,1,0.0,None
2,1779,"(255, 0, 0)",1-5,1,-28.0,None
2,1779,"(0, 0, 255)",12-16,1,0.0,None
2,1779,"(255, 0, 0)",5-1,1,-28.0,None
2,1779,"(0, 0, 255)",20-24,1,0.0,None
2,1779,"(255, 0, 0)",9-5,1,-28.0,None
2,1779,"(0, 0, 255)",16-20,1,0.0,None
2,1779,"(255, 0, 0)",1-6,1,-28.0,None
2,1779,"(0, 0, 255)",31-27,1,-28.0,None
2,1779,"(255, 0, 0)",6-1,1,-28.0,None
2,1779,"(0, 0, 255)",24-28,1,0.0,None
2,1779,"(255, 0, 0)",1-6,1,-28.0,None
2,1779,"(0, 0, 255)",27-24,1,-28.0,None
2,1779,"(255, 0, 0)",6-10,1,-28.0,None
2,1779,"(0, 0, 255)",26-31,1,12.0,None
2,1779,"(255, 0, 0)",10-14,1,0.0,None
2,1779,"(0, 0, 255)",23-27,1,-28.0,None
2,1779,"(255, 0, 0)",5-1,1,40.0,None
2,1779,"(0, 0, 255)",31-26,1,0.0,None
2,1779,"(255, 0, 0)",1-6,1,-28.0,None
2,1779,"(0, 0, 255)",27-31,1,40.0,None
2,1779,"(255, 0, 0)",14-18,1,0.0,None
2,1779,"(0, 0, 255)",31-27,1,0.0,None
2,1779,"(255, 0, 0)",18-14,1,0.0,Tie
