epoch,episode,turn,move,log_prob,reward,winner
1,2985,"(0, 0, 255)",12-16,1,0.0,None
1,2985,"(255, 0, 0)",22-18,1,0.0,None
1,2985,"(0, 0, 255)",8-12,1,0.0,None
1,2985,"(255, 0, 0)",23-19,1,-23.0,None
1,2985,"(0, 0, 255)",16x23,1,-21.0,None
1,2985,"(255, 0, 0)",26x19,1,30.0,None
1,2985,"(0, 0, 255)",11-15,1,-23.0,None
1,2985,"(255, 0, 0)",18x11,1,-14.0,None
1,2985,"(0, 0, 255)",7x16x23,1,9.0,None
1,2985,"(255, 0, 0)",27x18,1,30.0,None
1,2985,"(0, 0, 255)",12-16,1,0.0,None
1,2985,"(255, 0, 0)",18-15,1,-23.0,None
1,2985,"(0, 0, 255)",10x19,1,-21.0,None
1,2985,"(255, 0, 0)",24x15,1,30.0,None
1,2985,"(0, 0, 255)",9-13,1,0.0,None
1,2985,"(255, 0, 0)",15-10,1,-51.0,None
1,2985,"(0, 0, 255)",6x15,1,30.0,None
1,2985,"(255, 0, 0)",25-22,1,0.0,None
1,2985,"(0, 0, 255)",4-8,1,0.0,None
1,2985,"(255, 0, 0)",31-27,1,0.0,None
1,2985,"(0, 0, 255)",5-9,1,0.0,None
1,2985,"(255, 0, 0)",27-24,1,0.0,None
1,2985,"(0, 0, 255)",9-14,1,0.0,None
1,2985,"(255, 0, 0)",29-25,1,0.0,None
1,2985,"(0, 0, 255)",16-20,1,-21.0,None
1,2985,"(255, 0, 0)",30-26,1,-23.0,None
1,2985,"(0, 0, 255)",20x27,1,-21.0,None
1,2985,"(255, 0, 0)",32x23,1,30.0,None
1,2985,"(0, 0, 255)",2-6,1,0.0,None
1,2985,"(255, 0, 0)",23-19,1,-23.0,None
1,2985,"(0, 0, 255)",15x24,1,-21.0,None
1,2985,"(255, 0, 0)",28x19,1,30.0,None
1,2985,"(0, 0, 255)",14-18,1,-51.0,None
1,2985,"(255, 0, 0)",22x15,1,30.0,None
1,2985,"(0, 0, 255)",1-5,1,0.0,None
1,2985,"(255, 0, 0)",21-17,1,-100.0,None
1,2985,"(0, 0, 255)",13x22x29,1,100.0,None
1,2985,"(255, 0, 0)",26-22,1,0.0,None
1,2985,"(0, 0, 255)",29-25,1,-21.0,None
1,2985,"(255, 0, 0)",15-11,1,-123.0,None
1,2985,"(0, 0, 255)",25x18,1,-70.0,None
1,2985,"(255, 0, 0)",11x4,1,100.0,None
1,2985,"(0, 0, 255)",18-15,1,-121.0,None
1,2985,"(255, 0, 0)",19x10x1,1,130.0,None
1,2985,"(0, 0, 255)",3-7,1,0.0,None
1,2985,"(255, 0, 0)",1-6,1,0.0,None
1,2985,"(0, 0, 255)",7-10,1,-51.0,None
1,2985,"(255, 0, 0)",6x15,1,30.0,None
1,2985,"(0, 0, 255)",5-9,1,0.0,None
1,2985,"(255, 0, 0)",15-10,1,0.0,None
1,2985,"(0, 0, 255)",9-14,1,-401.0,"(255, 0, 0)"
1,2985,"(255, 0, 0)",10x17,1,530.0,"(255, 0, 0)"
