epoch,episode,turn,move,reward,winner
1,2176,"(0, 0, 255)",12-16,0.0,None
1,2176,"(255, 0, 0)",23-19,5.0,None
1,2176,"(0, 0, 255)",16x23,-51.0,None
1,2176,"(255, 0, 0)",27x18,30.0,None
1,2176,"(0, 0, 255)",11-16,0.0,None
1,2176,"(255, 0, 0)",24-20,-21.0,None
1,2176,"(0, 0, 255)",16-19,30.0,None
1,2176,"(255, 0, 0)",18-14,-53.0,None
1,2176,"(0, 0, 255)",9x18,-21.0,None
1,2176,"(255, 0, 0)",22x15,30.0,None
1,2176,"(0, 0, 255)",19-24,-72.0,None
1,2176,"(255, 0, 0)",28x19,60.0,None
1,2176,"(0, 0, 255)",7-11,28.0,None
1,2176,"(255, 0, 0)",25-22,-44.0,None
1,2176,"(0, 0, 255)",11x18x25,9.0,None
1,2176,"(255, 0, 0)",29x22,30.0,None
1,2176,"(0, 0, 255)",10-15,-23.0,None
1,2176,"(255, 0, 0)",19x10,-21.0,None
1,2176,"(0, 0, 255)",6x15,30.0,None
1,2176,"(255, 0, 0)",32-27,0.0,None
1,2176,"(0, 0, 255)",8-11,0.0,None
1,2176,"(255, 0, 0)",21-17,0.0,None
1,2176,"(0, 0, 255)",3-7,0.0,None
1,2176,"(255, 0, 0)",17-14,0.0,None
1,2176,"(0, 0, 255)",5-9,-72.0,None
1,2176,"(255, 0, 0)",14x5,60.0,None
1,2176,"(0, 0, 255)",15-19,0.0,None
1,2176,"(255, 0, 0)",26-23,-23.0,None
1,2176,"(0, 0, 255)",19x26,-21.0,None
1,2176,"(255, 0, 0)",30x23,30.0,None
1,2176,"(0, 0, 255)",11-16,-23.0,None
1,2176,"(255, 0, 0)",20x11,-21.0,None
1,2176,"(0, 0, 255)",7x16,30.0,None
1,2176,"(255, 0, 0)",23-18,0.0,None
1,2176,"(0, 0, 255)",16-20,0.0,None
1,2176,"(255, 0, 0)",27-24,-23.0,None
1,2176,"(0, 0, 255)",20x27,-21.0,None
1,2176,"(255, 0, 0)",31x24,30.0,None
1,2176,"(0, 0, 255)",4-8,0.0,None
1,2176,"(255, 0, 0)",24-19,0.0,None
1,2176,"(0, 0, 255)",8-12,0.0,None
1,2176,"(255, 0, 0)",22-17,0.0,None
1,2176,"(0, 0, 255)",1-6,-28.0,None
1,2176,"(255, 0, 0)",19-15,0.0,None
1,2176,"(0, 0, 255)",6-9,-28.0,None
1,2176,"(255, 0, 0)",5-1,40.0,None
1,2176,"(0, 0, 255)",12-16,0.0,None
1,2176,"(255, 0, 0)",18-14,-72.0,None
1,2176,"(0, 0, 255)",9x18,60.0,None
1,2176,"(255, 0, 0)",15-10,0.0,None
1,2176,"(0, 0, 255)",18-23,0.0,None
1,2176,"(255, 0, 0)",1-5,0.0,None
1,2176,"(0, 0, 255)",23-27,0.0,None
1,2176,"(255, 0, 0)",10-6,-23.0,None
1,2176,"(0, 0, 255)",2x9,-21.0,None
1,2176,"(255, 0, 0)",5x14,2.0,None
1,2176,"(0, 0, 255)",16-19,0.0,None
1,2176,"(255, 0, 0)",14-18,-28.0,None
1,2176,"(0, 0, 255)",27-31,40.0,None
1,2176,"(255, 0, 0)",18-23,-72.0,None
1,2176,"(0, 0, 255)",19x26,60.0,None
1,2176,"(255, 0, 0)",17-14,-28.0,None
1,2176,"(0, 0, 255)",26-30,40.0,None
1,2176,"(255, 0, 0)",14-10,0.0,None
1,2176,"(0, 0, 255)",31-27,0.0,None
1,2176,"(255, 0, 0)",10-7,0.0,None
1,2176,"(0, 0, 255)",27-24,-28.0,None
1,2176,"(255, 0, 0)",7-3,40.0,None
1,2176,"(0, 0, 255)",24-28,0.0,None
1,2176,"(255, 0, 0)",3-7,0.0,None
1,2176,"(0, 0, 255)",30-26,0.0,None
1,2176,"(255, 0, 0)",7-3,0.0,None
1,2176,"(0, 0, 255)",26-23,0.0,None
1,2176,"(255, 0, 0)",3-8,0.0,None
1,2176,"(0, 0, 255)",23-27,0.0,None
1,2176,"(255, 0, 0)",8-3,0.0,None
1,2176,"(0, 0, 255)",27-23,0.0,Tie
