epoch,episode,turn,agent,move,reward,success,winner
92,8677,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
92,8677,"(255, 0, 0)",Agent 2,24-20,0.1,True,None
92,8677,"(0, 0, 255)",Agent 1,16-19,-2.9,True,None
92,8677,"(255, 0, 0)",Agent 2,23x16,5.1,True,None
92,8677,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
92,8677,"(255, 0, 0)",Agent 2,22-17,0.1,True,None
92,8677,"(0, 0, 255)",Agent 1,8-12,0.1,True,None
92,8677,"(255, 0, 0)",Agent 2,28-24,-2.9,True,None
92,8677,"(0, 0, 255)",Agent 1,12x19x28,25.1,True,None
92,8677,"(255, 0, 0)",Agent 2,27-24,0.1,True,None
92,8677,"(0, 0, 255)",Agent 1,11-16,-2.9,True,None
92,8677,"(255, 0, 0)",Agent 2,20x11,2.0999999999999996,True,None
92,8677,"(0, 0, 255)",Agent 1,7x16,5.1,True,None
92,8677,"(255, 0, 0)",Agent 2,24-20,0.1,True,None
92,8677,"(0, 0, 255)",Agent 1,3-8,-2.9,True,None
92,8677,"(255, 0, 0)",Agent 2,20x11,2.0999999999999996,True,None
92,8677,"(0, 0, 255)",Agent 1,8x15,5.1,True,None
92,8677,"(255, 0, 0)",Agent 2,26-22,0.1,True,None
92,8677,"(0, 0, 255)",Agent 1,15-19,0.1,True,None
92,8677,"(255, 0, 0)",Agent 2,30-26,0.1,True,None
92,8677,"(0, 0, 255)",Agent 1,19-23,-2.9,True,None
92,8677,"(255, 0, 0)",Agent 2,26x19,8.1,True,None
92,8677,"(0, 0, 255)",Agent 1,5-9,0.1,True,None
92,8677,"(255, 0, 0)",Agent 2,32-27,0.1,True,None
92,8677,"(0, 0, 255)",Agent 1,28-32,20.1,True,None
92,8677,"(255, 0, 0)",Agent 2,19-16,-2.9,True,None
92,8677,"(0, 0, 255)",Agent 1,32x23,5.1,True,None
92,8677,"(255, 0, 0)",Agent 2,17-13,0.1,True,None
92,8677,"(0, 0, 255)",Agent 1,23-19,0.1,True,None
92,8677,"(255, 0, 0)",Agent 2,21-17,-5.9,True,None
92,8677,"(0, 0, 255)",Agent 1,14x21x30,45.1,True,None
92,8677,"(255, 0, 0)",Agent 2,31-27,-2.9,True,None
92,8677,"(0, 0, 255)",Agent 1,19x12,5.1,True,None
92,8677,"(255, 0, 0)",Agent 2,27-23,0.1,True,None
92,8677,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
92,8677,"(255, 0, 0)",Agent 2,23-18,0.1,True,None
92,8677,"(0, 0, 255)",Agent 1,16-12,0.1,True,None
92,8677,"(255, 0, 0)",Agent 2,22-17,0.1,True,None
92,8677,"(0, 0, 255)",Agent 1,30-25,-2.9,True,None
92,8677,"(255, 0, 0)",Agent 2,29x22,5.1,True,None
92,8677,"(0, 0, 255)",Agent 1,12-8,0.1,True,None
92,8677,"(255, 0, 0)",Agent 2,18-15,-2.9,True,None
92,8677,"(0, 0, 255)",Agent 1,10x19,5.1,True,None
92,8677,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
92,8677,"(0, 0, 255)",Agent 1,19-24,0.1,True,None
92,8677,"(255, 0, 0)",Agent 2,18-15,0.1,True,None
92,8677,"(0, 0, 255)",Agent 1,9-14,-2.9,True,None
92,8677,"(255, 0, 0)",Agent 2,17x10,8.1,True,None
92,8677,"(0, 0, 255)",Agent 1,24-27,0.1,True,None
92,8677,"(255, 0, 0)",Agent 2,15-11,-5.9,True,None
92,8677,"(0, 0, 255)",Agent 1,6x15,5.1,True,None
92,8677,"(255, 0, 0)",Agent 2,11-7,-2.9,True,None
92,8677,"(0, 0, 255)",Agent 1,2x11,5.1,True,None
92,8677,"(255, 0, 0)",Agent 2,13-9,0.1,True,None
92,8677,"(0, 0, 255)",Agent 1,8-3,0.1,True,None
92,8677,"(255, 0, 0)",Agent 2,9-6,-2.9,True,None
92,8677,"(0, 0, 255)",Agent 1,1x10,505.1,True,"(0, 0, 255)"
