epoch,episode,turn,move,reward,winner
1,503,"(0, 0, 255)",10-14,0.0,None
1,503,"(255, 0, 0)",22-18,0.0,None
1,503,"(0, 0, 255)",12-16,0.0,None
1,503,"(255, 0, 0)",25-22,0.0,None
1,503,"(0, 0, 255)",14-17,-81.0,None
1,503,"(255, 0, 0)",21x14,30.0,None
1,503,"(0, 0, 255)",8-12,0.0,None
1,503,"(255, 0, 0)",30-25,0.0,None
1,503,"(0, 0, 255)",11-15,-23.0,None
1,503,"(255, 0, 0)",18x11,35.0,None
1,503,"(0, 0, 255)",9x18,-51.0,None
1,503,"(255, 0, 0)",22x15,30.0,None
1,503,"(0, 0, 255)",6-9,0.0,None
1,503,"(255, 0, 0)",11-8,-44.0,None
1,503,"(0, 0, 255)",4x11x18,37.0,None
1,503,"(255, 0, 0)",23x14,-21.0,None
1,503,"(0, 0, 255)",9x18,30.0,None
1,503,"(255, 0, 0)",25-22,-23.0,None
1,503,"(0, 0, 255)",18x25,-21.0,None
1,503,"(255, 0, 0)",29x22,30.0,None
1,503,"(0, 0, 255)",5-9,0.0,None
1,503,"(255, 0, 0)",22-18,0.0,None
1,503,"(0, 0, 255)",1-5,0.0,None
1,503,"(255, 0, 0)",27-23,0.0,None
1,503,"(0, 0, 255)",7-10,0.0,None
1,503,"(255, 0, 0)",24-19,0.0,None
1,503,"(0, 0, 255)",10-14,0.0,None
1,503,"(255, 0, 0)",18-15,0.0,None
1,503,"(0, 0, 255)",9-13,0.0,None
1,503,"(255, 0, 0)",15-11,0.0,None
1,503,"(0, 0, 255)",2-7,-79.0,None
1,503,"(255, 0, 0)",11x2,70.0,None
1,503,"(0, 0, 255)",14-17,0.0,None
1,503,"(255, 0, 0)",2-7,-51.0,None
1,503,"(0, 0, 255)",3x10,30.0,None
1,503,"(255, 0, 0)",31-27,0.0,None
1,503,"(0, 0, 255)",10-15,-72.0,None
1,503,"(255, 0, 0)",19x10,60.0,None
1,503,"(0, 0, 255)",5-9,0.0,None
1,503,"(255, 0, 0)",26-22,-51.0,None
1,503,"(0, 0, 255)",17x26,30.0,None
1,503,"(255, 0, 0)",10-6,-28.0,None
1,503,"(0, 0, 255)",13-17,-28.0,None
1,503,"(255, 0, 0)",6-1,12.0,None
1,503,"(0, 0, 255)",16-19,-23.0,None
1,503,"(255, 0, 0)",23x16,-21.0,None
1,503,"(0, 0, 255)",12x19,30.0,None
1,503,"(255, 0, 0)",27-24,-21.0,None
1,503,"(0, 0, 255)",26-30,-11.0,None
1,503,"(255, 0, 0)",24x15,30.0,None
1,503,"(0, 0, 255)",9-13,0.0,None
1,503,"(255, 0, 0)",15-10,0.0,None
1,503,"(0, 0, 255)",17-21,0.0,None
1,503,"(255, 0, 0)",28-24,0.0,None
1,503,"(0, 0, 255)",30-26,0.0,None
1,503,"(255, 0, 0)",32-27,0.0,None
1,503,"(0, 0, 255)",26-31,0.0,None
1,503,"(255, 0, 0)",27-23,0.0,None
1,503,"(0, 0, 255)",13-17,0.0,None
1,503,"(255, 0, 0)",24-20,0.0,None
1,503,"(0, 0, 255)",31-26,-21.0,None
1,503,"(255, 0, 0)",23-18,30.0,None
1,503,"(0, 0, 255)",26-30,0.0,None
1,503,"(255, 0, 0)",1-6,0.0,None
1,503,"(0, 0, 255)",30-26,0.0,None
1,503,"(255, 0, 0)",18-15,0.0,None
1,503,"(0, 0, 255)",26-31,0.0,None
1,503,"(255, 0, 0)",6-2,0.0,None
1,503,"(0, 0, 255)",31-27,0.0,None
1,503,"(255, 0, 0)",2-6,0.0,None
1,503,"(0, 0, 255)",27-23,0.0,Tie
