epoch,episode,turn,move,reward,winner
2,3523,"(0, 0, 255)",9-14,0.0,None
2,3523,"(255, 0, 0)",22-18,-21.0,None
2,3523,"(0, 0, 255)",10-15,5.0,None
2,3523,"(255, 0, 0)",18x9,-51.0,None
2,3523,"(0, 0, 255)",6x13,30.0,None
2,3523,"(255, 0, 0)",26-22,0.0,None
2,3523,"(0, 0, 255)",15-19,-53.0,None
2,3523,"(255, 0, 0)",23x16,-51.0,None
2,3523,"(0, 0, 255)",11x20,30.0,None
2,3523,"(255, 0, 0)",21-17,0.0,None
2,3523,"(0, 0, 255)",7-11,0.0,None
2,3523,"(255, 0, 0)",27-23,-23.0,None
2,3523,"(0, 0, 255)",20x27,-21.0,None
2,3523,"(255, 0, 0)",31x24,30.0,None
2,3523,"(0, 0, 255)",11-15,0.0,None
2,3523,"(255, 0, 0)",24-20,0.0,None
2,3523,"(0, 0, 255)",15-18,-102.0,None
2,3523,"(255, 0, 0)",23x14,60.0,None
2,3523,"(0, 0, 255)",5-9,-72.0,None
2,3523,"(255, 0, 0)",14x5,60.0,None
2,3523,"(0, 0, 255)",2-6,0.0,None
2,3523,"(255, 0, 0)",28-24,0.0,None
2,3523,"(0, 0, 255)",12-16,-23.0,None
2,3523,"(255, 0, 0)",20x11,-21.0,None
2,3523,"(0, 0, 255)",8x15,30.0,None
2,3523,"(255, 0, 0)",17-14,0.0,None
2,3523,"(0, 0, 255)",3-8,0.0,None
2,3523,"(255, 0, 0)",14-9,-21.0,None
2,3523,"(0, 0, 255)",15-19,-102.0,None
2,3523,"(255, 0, 0)",24x15,88.0,None
2,3523,"(0, 0, 255)",6-10,-23.0,None
2,3523,"(255, 0, 0)",15x6,-21.0,None
2,3523,"(0, 0, 255)",1x10,2.0,None
2,3523,"(255, 0, 0)",22-18,0.0,None
2,3523,"(0, 0, 255)",8-11,-28.0,None
2,3523,"(255, 0, 0)",32-28,0.0,None
2,3523,"(0, 0, 255)",11-16,-28.0,None
2,3523,"(255, 0, 0)",30-26,0.0,None
2,3523,"(0, 0, 255)",4-8,-28.0,None
2,3523,"(255, 0, 0)",5-1,40.0,None
2,3523,"(0, 0, 255)",8-11,0.0,None
2,3523,"(255, 0, 0)",28-24,0.0,None
2,3523,"(0, 0, 255)",16-20,-21.0,None
2,3523,"(255, 0, 0)",1-5,-51.0,None
2,3523,"(0, 0, 255)",20x27,30.0,None
2,3523,"(255, 0, 0)",5-1,-28.0,None
2,3523,"(0, 0, 255)",13-17,0.0,None
2,3523,"(255, 0, 0)",9-5,-28.0,None
2,3523,"(0, 0, 255)",27-32,40.0,None
2,3523,"(255, 0, 0)",18-14,-21.0,None
2,3523,"(0, 0, 255)",11-15,-51.0,None
2,3523,"(255, 0, 0)",14x7,30.0,None
2,3523,"(0, 0, 255)",32-28,-28.0,None
2,3523,"(255, 0, 0)",7-3,40.0,None
2,3523,"(0, 0, 255)",28-24,0.0,None
2,3523,"(255, 0, 0)",1-6,0.0,None
2,3523,"(0, 0, 255)",17-22,-123.0,None
2,3523,"(255, 0, 0)",26x17,60.0,None
2,3523,"(0, 0, 255)",15-19,-28.0,None
2,3523,"(255, 0, 0)",17-14,0.0,None
2,3523,"(0, 0, 255)",24-20,-28.0,None
2,3523,"(255, 0, 0)",3-8,0.0,None
2,3523,"(0, 0, 255)",19-24,-28.0,None
2,3523,"(255, 0, 0)",6-10,0.0,None
2,3523,"(0, 0, 255)",20-16,-28.0,None
2,3523,"(255, 0, 0)",10-6,0.0,None
2,3523,"(0, 0, 255)",24-27,-28.0,None
2,3523,"(255, 0, 0)",14-10,-28.0,None
2,3523,"(0, 0, 255)",16-20,-28.0,None
2,3523,"(255, 0, 0)",6-2,-28.0,None
2,3523,"(0, 0, 255)",20-16,-28.0,None
2,3523,"(255, 0, 0)",8-3,-28.0,None
2,3523,"(0, 0, 255)",16-19,-28.0,None
2,3523,"(255, 0, 0)",5-1,12.0,None
2,3523,"(0, 0, 255)",19-15,-21.0,None
2,3523,"(255, 0, 0)",25-21,5.0,None
2,3523,"(0, 0, 255)",15x6,-51.0,None
2,3523,"(255, 0, 0)",1x10,2.0,None
2,3523,"(0, 0, 255)",27-32,40.0,None
2,3523,"(255, 0, 0)",29-25,0.0,None
2,3523,"(0, 0, 255)",32-27,0.0,None
2,3523,"(255, 0, 0)",2-6,0.0,None
2,3523,"(0, 0, 255)",27-23,0.0,None
2,3523,"(255, 0, 0)",3-7,0.0,None
2,3523,"(0, 0, 255)",23-26,0.0,None
2,3523,"(255, 0, 0)",25-22,-23.0,None
2,3523,"(0, 0, 255)",26x17,-371.0,"(255, 0, 0)"
2,3523,"(255, 0, 0)",21x14,530.0,"(255, 0, 0)"
