epoch,episode,turn,move,reward,winner
1,1459,"(0, 0, 255)",10-14,0.0,None
1,1459,"(255, 0, 0)",23-19,0.0,None
1,1459,"(0, 0, 255)",11-15,-23.0,None
1,1459,"(255, 0, 0)",19x10,-21.0,None
1,1459,"(0, 0, 255)",6x15,30.0,None
1,1459,"(255, 0, 0)",21-17,-72.0,None
1,1459,"(0, 0, 255)",14x21,60.0,None
1,1459,"(255, 0, 0)",22-18,5.0,None
1,1459,"(0, 0, 255)",15x22,-51.0,None
1,1459,"(255, 0, 0)",25x18,30.0,None
1,1459,"(0, 0, 255)",9-13,0.0,None
1,1459,"(255, 0, 0)",27-23,0.0,None
1,1459,"(0, 0, 255)",2-6,0.0,None
1,1459,"(255, 0, 0)",29-25,0.0,None
1,1459,"(0, 0, 255)",13-17,0.0,None
1,1459,"(255, 0, 0)",18-14,0.0,None
1,1459,"(0, 0, 255)",7-10,-23.0,None
1,1459,"(255, 0, 0)",14x7,-21.0,None
1,1459,"(0, 0, 255)",3x10,30.0,None
1,1459,"(255, 0, 0)",26-22,-23.0,None
1,1459,"(0, 0, 255)",17x26,-21.0,None
1,1459,"(255, 0, 0)",31x22,30.0,None
1,1459,"(0, 0, 255)",8-11,0.0,None
1,1459,"(255, 0, 0)",30-26,-79.0,None
1,1459,"(0, 0, 255)",21x30,70.0,None
1,1459,"(255, 0, 0)",22-17,0.0,None
1,1459,"(0, 0, 255)",5-9,0.0,None
1,1459,"(255, 0, 0)",24-19,0.0,None
1,1459,"(0, 0, 255)",10-15,-23.0,None
1,1459,"(255, 0, 0)",19x10,-21.0,None
1,1459,"(0, 0, 255)",6x15,30.0,None
1,1459,"(255, 0, 0)",26-22,0.0,None
1,1459,"(0, 0, 255)",9-14,-72.0,None
1,1459,"(255, 0, 0)",17x10,60.0,None
1,1459,"(0, 0, 255)",1-6,-79.0,None
1,1459,"(255, 0, 0)",10x1,70.0,None
1,1459,"(0, 0, 255)",30-25,-21.0,None
1,1459,"(255, 0, 0)",22-17,30.0,None
1,1459,"(0, 0, 255)",25-30,0.0,None
1,1459,"(255, 0, 0)",28-24,0.0,None
1,1459,"(0, 0, 255)",11-16,0.0,None
1,1459,"(255, 0, 0)",32-28,0.0,None
1,1459,"(0, 0, 255)",30-26,28.0,None
1,1459,"(255, 0, 0)",17-14,-51.0,None
1,1459,"(0, 0, 255)",26x19,30.0,None
1,1459,"(255, 0, 0)",1-6,0.0,None
1,1459,"(0, 0, 255)",16-20,28.0,None
1,1459,"(255, 0, 0)",6-10,-51.0,None
1,1459,"(0, 0, 255)",20x27,30.0,None
1,1459,"(255, 0, 0)",10-6,-28.0,None
1,1459,"(0, 0, 255)",15-18,0.0,None
1,1459,"(255, 0, 0)",14-10,-28.0,None
1,1459,"(0, 0, 255)",27-32,40.0,None
1,1459,"(255, 0, 0)",28-24,-72.0,None
1,1459,"(0, 0, 255)",19x28,60.0,None
1,1459,"(255, 0, 0)",6-2,0.0,None
1,1459,"(0, 0, 255)",18-22,0.0,None
1,1459,"(255, 0, 0)",2-7,0.0,None
1,1459,"(0, 0, 255)",22-25,0.0,None
1,1459,"(255, 0, 0)",7-3,-28.0,None
1,1459,"(0, 0, 255)",25-29,40.0,None
1,1459,"(255, 0, 0)",3-8,-51.0,None
1,1459,"(0, 0, 255)",4x11,30.0,None
1,1459,"(255, 0, 0)",10-6,0.0,None
1,1459,"(0, 0, 255)",29-25,-28.0,None
1,1459,"(255, 0, 0)",6-2,40.0,None
1,1459,"(0, 0, 255)",11-15,0.0,None
1,1459,"(255, 0, 0)",2-6,0.0,None
1,1459,"(0, 0, 255)",12-16,0.0,None
1,1459,"(255, 0, 0)",6-1,0.0,None
1,1459,"(0, 0, 255)",16-20,0.0,None
1,1459,"(255, 0, 0)",1-5,0.0,None
1,1459,"(0, 0, 255)",25-21,0.0,None
1,1459,"(255, 0, 0)",5-1,0.0,None
1,1459,"(0, 0, 255)",15-19,0.0,None
1,1459,"(255, 0, 0)",1-5,0.0,None
1,1459,"(0, 0, 255)",20-24,0.0,None
1,1459,"(255, 0, 0)",5-9,0.0,None
1,1459,"(0, 0, 255)",24-27,0.0,None
1,1459,"(255, 0, 0)",9-14,-28.0,None
1,1459,"(0, 0, 255)",19-23,0.0,None
1,1459,"(255, 0, 0)",14-10,-28.0,None
1,1459,"(0, 0, 255)",21-25,0.0,None
1,1459,"(255, 0, 0)",10-7,-28.0,None
1,1459,"(0, 0, 255)",23-26,0.0,None
1,1459,"(255, 0, 0)",7-3,-28.0,None
1,1459,"(0, 0, 255)",25-22,0.0,None
1,1459,"(255, 0, 0)",3-7,-28.0,None
1,1459,"(0, 0, 255)",22-18,0.0,None
1,1459,"(255, 0, 0)",7-10,-28.0,None
1,1459,"(0, 0, 255)",18-23,0.0,None
1,1459,"(255, 0, 0)",10-6,-28.0,None
1,1459,"(0, 0, 255)",28-24,0.0,None
1,1459,"(255, 0, 0)",6-9,-28.0,None
1,1459,"(0, 0, 255)",24-28,0.0,None
1,1459,"(255, 0, 0)",9-13,-28.0,None
1,1459,"(0, 0, 255)",27-31,40.0,None
1,1459,"(255, 0, 0)",13-9,-28.0,None
1,1459,"(0, 0, 255)",28-24,0.0,Tie
