epoch,episode,turn,agent,move,reward,success,winner
27,3574,"(0, 0, 255)",Agent 2,12-16,0.1,True,None
27,3574,"(255, 0, 0)",Agent 1,22-18,0.1,True,None
27,3574,"(0, 0, 255)",Agent 2,16-20,0.1,True,None
27,3574,"(255, 0, 0)",Agent 1,26-22,0.1,True,None
27,3574,"(0, 0, 255)",Agent 2,11-16,0.1,True,None
27,3574,"(255, 0, 0)",Agent 1,31-26,0.1,True,None
27,3574,"(0, 0, 255)",Agent 2,8-12,0.1,True,None
27,3574,"(255, 0, 0)",Agent 1,21-17,0.1,True,None
27,3574,"(0, 0, 255)",Agent 2,10-15,-2.9,True,None
27,3574,"(255, 0, 0)",Agent 1,18x11,5.1,True,None
27,3574,"(0, 0, 255)",Agent 2,16-19,-5.9,True,None
27,3574,"(255, 0, 0)",Agent 1,24x15,2.0999999999999996,True,None
27,3574,"(0, 0, 255)",Agent 2,7x16,5.1,True,None
27,3574,"(255, 0, 0)",Agent 1,17-13,0.1,True,None
27,3574,"(0, 0, 255)",Agent 2,16-19,-2.9,True,None
27,3574,"(255, 0, 0)",Agent 1,23x16,2.0999999999999996,True,None
27,3574,"(0, 0, 255)",Agent 2,12x19,5.1,True,None
27,3574,"(255, 0, 0)",Agent 1,27-23,0.1,True,None
27,3574,"(0, 0, 255)",Agent 2,3-8,-2.9,True,None
27,3574,"(255, 0, 0)",Agent 1,23x16,5.1,True,None
27,3574,"(0, 0, 255)",Agent 2,8-11,-5.9,True,None
27,3574,"(255, 0, 0)",Agent 1,16x7,2.0999999999999996,True,None
27,3574,"(0, 0, 255)",Agent 2,2x11x18,22.1,True,None
27,3574,"(255, 0, 0)",Agent 1,22x15,5.1,True,None
27,3574,"(0, 0, 255)",Agent 2,9-14,0.1,True,None
27,3574,"(255, 0, 0)",Agent 1,15-11,0.1,True,None
27,3574,"(0, 0, 255)",Agent 2,20-24,-2.9,True,None
27,3574,"(255, 0, 0)",Agent 1,28x19,5.1,True,None
27,3574,"(0, 0, 255)",Agent 2,6-9,-2.9,True,None
27,3574,"(255, 0, 0)",Agent 1,13x6,2.0999999999999996,True,None
27,3574,"(0, 0, 255)",Agent 2,1x10,5.1,True,None
27,3574,"(255, 0, 0)",Agent 1,32-27,0.1,True,None
27,3574,"(0, 0, 255)",Agent 2,10-15,-2.9,True,None
27,3574,"(255, 0, 0)",Agent 1,19x10,8.1,True,None
27,3574,"(0, 0, 255)",Agent 2,14-17,0.1,True,None
27,3574,"(255, 0, 0)",Agent 1,27-23,0.1,True,None
27,3574,"(0, 0, 255)",Agent 2,17-21,0.1,True,None
27,3574,"(255, 0, 0)",Agent 1,11-7,0.1,True,None
27,3574,"(0, 0, 255)",Agent 2,5-9,0.1,True,None
27,3574,"(255, 0, 0)",Agent 1,10-6,0.1,True,None
27,3574,"(0, 0, 255)",Agent 2,9-14,0.1,True,None
27,3574,"(255, 0, 0)",Agent 1,26-22,0.1,True,None
27,3574,"(0, 0, 255)",Agent 2,14-18,-5.9,True,None
27,3574,"(255, 0, 0)",Agent 1,23x14,8.1,True,None
