epoch,episode,turn,move,log_prob,reward,winner
2,3682,"(0, 0, 255)",9-13,1,0.0,None
2,3682,"(255, 0, 0)",23-18,1,0.0,None
2,3682,"(0, 0, 255)",6-9,1,0.0,None
2,3682,"(255, 0, 0)",24-20,1,0.0,None
2,3682,"(0, 0, 255)",10-15,1,0.0,None
2,3682,"(255, 0, 0)",20-16,1,-81.0,None
2,3682,"(0, 0, 255)",11x20,1,35.0,None
2,3682,"(255, 0, 0)",18x11,1,-51.0,None
2,3682,"(0, 0, 255)",8x15,1,30.0,None
2,3682,"(255, 0, 0)",28-24,1,0.0,None
2,3682,"(0, 0, 255)",3-8,1,0.0,None
2,3682,"(255, 0, 0)",32-28,1,0.0,None
2,3682,"(0, 0, 255)",15-19,1,-51.0,None
2,3682,"(255, 0, 0)",24x15,1,30.0,None
2,3682,"(0, 0, 255)",2-6,1,0.0,None
2,3682,"(255, 0, 0)",15-10,1,-102.0,None
2,3682,"(0, 0, 255)",6x15,1,60.0,None
2,3682,"(255, 0, 0)",26-23,1,0.0,None
2,3682,"(0, 0, 255)",15-19,1,-23.0,None
2,3682,"(255, 0, 0)",23x16,1,-21.0,None
2,3682,"(0, 0, 255)",12x19,1,30.0,None
2,3682,"(255, 0, 0)",21-17,1,0.0,None
2,3682,"(0, 0, 255)",7-10,1,0.0,None
2,3682,"(255, 0, 0)",25-21,1,0.0,None
2,3682,"(0, 0, 255)",10-14,1,-51.0,None
2,3682,"(255, 0, 0)",17x10,1,30.0,None
2,3682,"(0, 0, 255)",20-24,1,-51.0,None
2,3682,"(255, 0, 0)",27x20,1,30.0,None
2,3682,"(0, 0, 255)",13-17,1,-123.0,None
2,3682,"(255, 0, 0)",22x13x6,1,90.0,None
2,3682,"(0, 0, 255)",19-24,1,-51.0,None
2,3682,"(255, 0, 0)",28x19,1,30.0,None
2,3682,"(0, 0, 255)",8-12,1,-28.0,None
2,3682,"(255, 0, 0)",19-15,1,0.0,None
2,3682,"(0, 0, 255)",4-8,1,-28.0,None
2,3682,"(255, 0, 0)",21-17,1,0.0,None
2,3682,"(0, 0, 255)",8-11,1,-72.0,None
2,3682,"(255, 0, 0)",15x8,1,60.0,None
2,3682,"(0, 0, 255)",5-9,1,-28.0,None
2,3682,"(255, 0, 0)",8-3,1,40.0,None
2,3682,"(0, 0, 255)",9-14,1,-21.0,None
2,3682,"(255, 0, 0)",6-2,1,-11.0,None
2,3682,"(0, 0, 255)",14x21,1,30.0,None
2,3682,"(255, 0, 0)",2-7,1,0.0,None
2,3682,"(0, 0, 255)",1-5,1,0.0,None
2,3682,"(255, 0, 0)",30-26,1,0.0,None
2,3682,"(0, 0, 255)",21-25,1,-51.0,None
2,3682,"(255, 0, 0)",29x22,1,30.0,None
2,3682,"(0, 0, 255)",5-9,1,0.0,None
2,3682,"(255, 0, 0)",20-16,1,-51.0,None
2,3682,"(0, 0, 255)",12x19,1,30.0,None
2,3682,"(255, 0, 0)",10-6,1,0.0,None
2,3682,"(0, 0, 255)",19-23,1,-72.0,None
2,3682,"(255, 0, 0)",26x19,1,60.0,None
2,3682,"(0, 0, 255)",9-14,1,-28.0,None
2,3682,"(255, 0, 0)",6-1,1,68.0,None
2,3682,"(0, 0, 255)",14-17,1,-422.0,"(255, 0, 0)"
2,3682,"(255, 0, 0)",22x13,1,560.0,"(255, 0, 0)"
