epoch,episode,turn,agent,move,reward,success,winner
126,9339,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
126,9339,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
126,9339,"(0, 0, 255)",Agent 1,16-19,-5.9,True,None
126,9339,"(255, 0, 0)",Agent 2,23x16,2.0999999999999996,True,None
126,9339,"(0, 0, 255)",Agent 1,11x20,5.1,True,None
126,9339,"(255, 0, 0)",Agent 2,27-23,-2.9,True,None
126,9339,"(0, 0, 255)",Agent 1,20x27,2.0999999999999996,True,None
126,9339,"(255, 0, 0)",Agent 2,31x24,5.1,True,None
126,9339,"(0, 0, 255)",Agent 1,10-15,-2.9,True,None
126,9339,"(255, 0, 0)",Agent 2,18x11,-0.9000000000000004,True,None
126,9339,"(0, 0, 255)",Agent 1,7x16,5.1,True,None
126,9339,"(255, 0, 0)",Agent 2,26-22,0.1,True,None
126,9339,"(0, 0, 255)",Agent 1,16-20,0.1,True,None
126,9339,"(255, 0, 0)",Agent 2,22-18,-2.9,True,None
126,9339,"(0, 0, 255)",Agent 1,20x27,5.1,True,None
126,9339,"(255, 0, 0)",Agent 2,30-26,0.1,True,None
126,9339,"(0, 0, 255)",Agent 1,9-14,-2.9,True,None
126,9339,"(255, 0, 0)",Agent 2,18x9,-0.9000000000000004,True,None
126,9339,"(0, 0, 255)",Agent 1,6x13,5.1,True,None
126,9339,"(255, 0, 0)",Agent 2,23-19,0.1,True,None
126,9339,"(0, 0, 255)",Agent 1,2-7,-2.9,True,None
126,9339,"(255, 0, 0)",Agent 2,32x23,5.1,True,None
126,9339,"(0, 0, 255)",Agent 1,13-17,-2.9,True,None
126,9339,"(255, 0, 0)",Agent 2,21x14,5.1,True,None
126,9339,"(0, 0, 255)",Agent 1,7-10,-2.9,True,None
126,9339,"(255, 0, 0)",Agent 2,14x7,2.0999999999999996,True,None
126,9339,"(0, 0, 255)",Agent 1,3x10,5.1,True,None
126,9339,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
126,9339,"(0, 0, 255)",Agent 1,8-11,0.1,True,None
126,9339,"(255, 0, 0)",Agent 2,26-22,0.1,True,None
126,9339,"(0, 0, 255)",Agent 1,11-16,-2.9,True,None
126,9339,"(255, 0, 0)",Agent 2,19x12,5.1,True,None
126,9339,"(0, 0, 255)",Agent 1,5-9,0.1,True,None
126,9339,"(255, 0, 0)",Agent 2,24-20,0.1,True,None
126,9339,"(0, 0, 255)",Agent 1,10-15,0.1,True,None
126,9339,"(255, 0, 0)",Agent 2,25-21,0.1,True,None
126,9339,"(0, 0, 255)",Agent 1,15-19,-2.9,True,None
126,9339,"(255, 0, 0)",Agent 2,23x16,8.1,True,None
126,9339,"(0, 0, 255)",Agent 1,4-8,-2.9,True,None
126,9339,"(255, 0, 0)",Agent 2,12x3,25.1,True,None
126,9339,"(0, 0, 255)",Agent 1,9-13,0.1,True,None
126,9339,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
126,9339,"(0, 0, 255)",Agent 1,13-17,-2.9,True,None
126,9339,"(255, 0, 0)",Agent 2,21x14,5.1,True,None
126,9339,"(0, 0, 255)",Agent 1,1-6,0.1,True,None
126,9339,"(255, 0, 0)",Agent 2,18-15,0.1,True,None
126,9339,"(0, 0, 255)",Agent 1,6-10,-5.9,True,None
126,9339,"(255, 0, 0)",Agent 2,14x7,508.1,True,"(255, 0, 0)"
