epoch,episode,turn,move,reward,winner
2,533,"(0, 0, 255)",12-16,0.0,None
2,533,"(255, 0, 0)",23-18,0.0,None
2,533,"(0, 0, 255)",11-15,-23.0,None
2,533,"(255, 0, 0)",18x11,-21.0,None
2,533,"(0, 0, 255)",8x15,30.0,None
2,533,"(255, 0, 0)",22-17,0.0,None
2,533,"(0, 0, 255)",15-18,0.0,None
2,533,"(255, 0, 0)",17-13,0.0,None
2,533,"(0, 0, 255)",18-23,-102.0,None
2,533,"(255, 0, 0)",27x18,30.0,None
2,533,"(0, 0, 255)",4-8,0.0,None
2,533,"(255, 0, 0)",18-14,-81.0,None
2,533,"(0, 0, 255)",10x17,7.0,None
2,533,"(255, 0, 0)",21x14,-21.0,None
2,533,"(0, 0, 255)",9x18,30.0,None
2,533,"(255, 0, 0)",26-23,-23.0,None
2,533,"(0, 0, 255)",18x27,-21.0,None
2,533,"(255, 0, 0)",32x23,30.0,None
2,533,"(0, 0, 255)",6-9,5.0,None
2,533,"(255, 0, 0)",13x6,-51.0,None
2,533,"(0, 0, 255)",2x9,30.0,None
2,533,"(255, 0, 0)",23-19,-72.0,None
2,533,"(0, 0, 255)",16x23,60.0,None
2,533,"(255, 0, 0)",24-19,0.0,None
2,533,"(0, 0, 255)",1-6,0.0,None
2,533,"(255, 0, 0)",30-26,-100.0,None
2,533,"(0, 0, 255)",23x30x21,100.0,None
2,533,"(255, 0, 0)",31-26,0.0,None
2,533,"(0, 0, 255)",7-10,0.0,None
2,533,"(255, 0, 0)",26-23,0.0,None
2,533,"(0, 0, 255)",21-17,0.0,None
2,533,"(255, 0, 0)",29-25,0.0,None
2,533,"(0, 0, 255)",8-11,0.0,None
2,533,"(255, 0, 0)",25-22,-72.0,None
2,533,"(0, 0, 255)",17x26,60.0,None
2,533,"(255, 0, 0)",23-18,0.0,None
2,533,"(0, 0, 255)",9-14,-121.0,None
2,533,"(255, 0, 0)",18x9x2,130.0,None
2,533,"(0, 0, 255)",5-9,0.0,None
2,533,"(255, 0, 0)",28-24,0.0,None
2,533,"(0, 0, 255)",26-30,0.0,None
2,533,"(255, 0, 0)",19-15,-123.0,None
2,533,"(0, 0, 255)",10x19x28,90.0,None
2,533,"(255, 0, 0)",2-6,-21.0,None
2,533,"(0, 0, 255)",3-7,-51.0,None
2,533,"(255, 0, 0)",6x13,2.0,None
2,533,"(0, 0, 255)",30-26,0.0,None
2,533,"(255, 0, 0)",13-17,-28.0,None
2,533,"(0, 0, 255)",26-23,0.0,None
2,533,"(255, 0, 0)",17-13,-28.0,None
2,533,"(0, 0, 255)",7-10,0.0,None
2,533,"(255, 0, 0)",13-9,-28.0,None
2,533,"(0, 0, 255)",11-15,0.0,None
2,533,"(255, 0, 0)",9-14,-422.0,"(0, 0, 255)"
2,533,"(0, 0, 255)",10x17,560.0,"(0, 0, 255)"
