epoch,episode,turn,move,log_prob,reward,winner
1,4113,"(0, 0, 255)",11-15,1,0.0,None
1,4113,"(255, 0, 0)",24-19,1,5.0,None
1,4113,"(0, 0, 255)",15x24,1,-51.0,None
1,4113,"(255, 0, 0)",27x20,1,30.0,None
1,4113,"(0, 0, 255)",7-11,1,0.0,None
1,4113,"(255, 0, 0)",21-17,1,0.0,None
1,4113,"(0, 0, 255)",9-14,1,-21.0,None
1,4113,"(255, 0, 0)",17-13,1,30.0,None
1,4113,"(0, 0, 255)",14-17,1,0.0,None
1,4113,"(255, 0, 0)",22-18,1,0.0,None
1,4113,"(0, 0, 255)",11-16,1,-23.0,None
1,4113,"(255, 0, 0)",20x11,1,-14.0,None
1,4113,"(0, 0, 255)",8x15x22,1,9.0,None
1,4113,"(255, 0, 0)",25x18,1,30.0,None
1,4113,"(0, 0, 255)",3-8,1,0.0,None
1,4113,"(255, 0, 0)",28-24,1,0.0,None
1,4113,"(0, 0, 255)",12-16,1,0.0,None
1,4113,"(255, 0, 0)",13-9,1,-81.0,None
1,4113,"(0, 0, 255)",6x13,1,30.0,None
1,4113,"(255, 0, 0)",30-25,1,0.0,None
1,4113,"(0, 0, 255)",17-21,1,-21.0,None
1,4113,"(255, 0, 0)",26-22,1,-79.0,None
1,4113,"(0, 0, 255)",21x30,1,70.0,None
1,4113,"(255, 0, 0)",18-15,1,-93.0,None
1,4113,"(0, 0, 255)",10x19x26,1,90.0,None
1,4113,"(255, 0, 0)",22-18,1,28.0,None
1,4113,"(0, 0, 255)",2-7,1,-51.0,None
1,4113,"(255, 0, 0)",31x22,1,30.0,None
1,4113,"(0, 0, 255)",7-11,1,0.0,None
1,4113,"(255, 0, 0)",24-20,1,0.0,None
1,4113,"(0, 0, 255)",13-17,1,-72.0,None
1,4113,"(255, 0, 0)",22x13,1,60.0,None
1,4113,"(0, 0, 255)",8-12,1,0.0,None
1,4113,"(255, 0, 0)",29-25,1,-51.0,None
1,4113,"(0, 0, 255)",30x21,1,30.0,None
1,4113,"(255, 0, 0)",32-28,1,0.0,None
1,4113,"(0, 0, 255)",16-19,1,0.0,None
1,4113,"(255, 0, 0)",28-24,1,-72.0,None
1,4113,"(0, 0, 255)",19x28,1,60.0,None
1,4113,"(255, 0, 0)",18-14,1,-28.0,None
1,4113,"(0, 0, 255)",12-16,1,0.0,None
1,4113,"(255, 0, 0)",14-9,1,-51.0,None
1,4113,"(0, 0, 255)",5x14,1,30.0,None
1,4113,"(255, 0, 0)",13-9,1,-28.0,None
1,4113,"(0, 0, 255)",14-17,1,0.0,None
1,4113,"(255, 0, 0)",9-5,1,-28.0,None
1,4113,"(0, 0, 255)",21-25,1,-140.0,None
1,4113,"(255, 0, 0)",No Legal Move,1,200.0,Tie
