epoch,episode,turn,move,reward,winner
1,550,"(0, 0, 255)",9-13,0.0,None
1,550,"(255, 0, 0)",21-17,0.0,None
1,550,"(0, 0, 255)",12-16,0.0,None
1,550,"(255, 0, 0)",24-20,0.0,None
1,550,"(0, 0, 255)",5-9,0.0,None
1,550,"(255, 0, 0)",27-24,0.0,None
1,550,"(0, 0, 255)",10-14,5.0,None
1,550,"(255, 0, 0)",17x10,-51.0,None
1,550,"(0, 0, 255)",6x15,30.0,None
1,550,"(255, 0, 0)",22-18,5.0,None
1,550,"(0, 0, 255)",15x22,-51.0,None
1,550,"(255, 0, 0)",26x17,7.0,None
1,550,"(0, 0, 255)",13x22,-21.0,None
1,550,"(255, 0, 0)",25x18,30.0,None
1,550,"(0, 0, 255)",1-6,0.0,None
1,550,"(255, 0, 0)",30-25,0.0,None
1,550,"(0, 0, 255)",16-19,-102.0,None
1,550,"(255, 0, 0)",24x15,60.0,None
1,550,"(0, 0, 255)",6-10,-72.0,None
1,550,"(255, 0, 0)",15x6,60.0,None
1,550,"(0, 0, 255)",9-13,-49.0,None
1,550,"(255, 0, 0)",25-21,-51.0,None
1,550,"(0, 0, 255)",2x9,30.0,None
1,550,"(255, 0, 0)",21-17,-51.0,None
1,550,"(0, 0, 255)",13x22,30.0,None
1,550,"(255, 0, 0)",31-26,-100.0,None
1,550,"(0, 0, 255)",22x31,100.0,None
1,550,"(255, 0, 0)",18-14,-44.0,None
1,550,"(0, 0, 255)",9x18x27,9.0,None
1,550,"(255, 0, 0)",32x23,30.0,None
1,550,"(0, 0, 255)",11-15,0.0,None
1,550,"(255, 0, 0)",29-25,0.0,None
1,550,"(0, 0, 255)",8-11,0.0,None
1,550,"(255, 0, 0)",23-18,-100.0,None
1,550,"(0, 0, 255)",15x22x29,100.0,None
1,550,"(255, 0, 0)",28-24,0.0,None
1,550,"(0, 0, 255)",31-26,0.0,None
1,550,"(255, 0, 0)",20-16,-422.0,"(0, 0, 255)"
1,550,"(0, 0, 255)",11x20x27,560.0,"(0, 0, 255)"
