epoch,episode,turn,agent,move,reward,success,winner
3,7292,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
3,7292,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
3,7292,"(0, 0, 255)",Agent 1,16-20,0.1,True,None
3,7292,"(255, 0, 0)",Agent 2,21-17,0.1,True,None
3,7292,"(0, 0, 255)",Agent 1,9-14,-2.9,True,None
3,7292,"(255, 0, 0)",Agent 2,18x9,-0.9000000000000004,True,None
3,7292,"(0, 0, 255)",Agent 1,6x13x22,19.1,True,None
3,7292,"(255, 0, 0)",Agent 2,25x18,5.1,True,None
3,7292,"(0, 0, 255)",Agent 1,11-16,0.1,True,None
3,7292,"(255, 0, 0)",Agent 2,23-19,-2.9,True,None
3,7292,"(0, 0, 255)",Agent 1,16x23,2.0999999999999996,True,None
3,7292,"(255, 0, 0)",Agent 2,26x19,5.1,True,None
3,7292,"(0, 0, 255)",Agent 1,10-14,-2.9,True,None
3,7292,"(255, 0, 0)",Agent 2,18x9,2.0999999999999996,True,None
3,7292,"(0, 0, 255)",Agent 1,5x14,5.1,True,None
3,7292,"(255, 0, 0)",Agent 2,27-23,-2.9,True,None
3,7292,"(0, 0, 255)",Agent 1,20x27,2.0999999999999996,True,None
3,7292,"(255, 0, 0)",Agent 2,31x24,5.1,True,None
3,7292,"(0, 0, 255)",Agent 1,14-17,0.1,True,None
3,7292,"(255, 0, 0)",Agent 2,32-27,0.1,True,None
3,7292,"(0, 0, 255)",Agent 1,2-6,0.1,True,None
3,7292,"(255, 0, 0)",Agent 2,23-18,0.1,True,None
3,7292,"(0, 0, 255)",Agent 1,17-21,0.1,True,None
3,7292,"(255, 0, 0)",Agent 2,19-15,0.1,True,None
3,7292,"(0, 0, 255)",Agent 1,6-10,-2.9,True,None
3,7292,"(255, 0, 0)",Agent 2,15x6,2.0999999999999996,True,None
3,7292,"(0, 0, 255)",Agent 1,1x10,5.1,True,None
3,7292,"(255, 0, 0)",Agent 2,30-26,0.1,True,None
3,7292,"(0, 0, 255)",Agent 1,8-12,0.1,True,None
3,7292,"(255, 0, 0)",Agent 2,24-19,0.1,True,None
3,7292,"(0, 0, 255)",Agent 1,21-25,-2.9,True,None
3,7292,"(255, 0, 0)",Agent 2,29x22,5.1,True,None
3,7292,"(0, 0, 255)",Agent 1,7-11,0.1,True,None
3,7292,"(255, 0, 0)",Agent 2,27-24,0.1,True,None
3,7292,"(0, 0, 255)",Agent 1,12-16,-2.9,True,None
3,7292,"(255, 0, 0)",Agent 2,19x12,8.1,True,None
3,7292,"(0, 0, 255)",Agent 1,4-8,0.1,True,None
3,7292,"(255, 0, 0)",Agent 2,22-17,0.1,True,None
3,7292,"(0, 0, 255)",Agent 1,10-15,0.1,True,None
3,7292,"(255, 0, 0)",Agent 2,18-14,3.1,True,None
3,7292,"(0, 0, 255)",Agent 1,15-18,0.1,True,None
3,7292,"(255, 0, 0)",Agent 2,17-13,0.1,True,None
3,7292,"(0, 0, 255)",Agent 1,11-16,0.1,True,None
3,7292,"(255, 0, 0)",Agent 2,14-10,0.1,True,None
3,7292,"(0, 0, 255)",Agent 1,16-19,-2.9,True,None
3,7292,"(255, 0, 0)",Agent 2,24x15,5.1,True,None
3,7292,"(0, 0, 255)",Agent 1,18-22,-2.9,True,None
3,7292,"(255, 0, 0)",Agent 2,26x17,8.1,True,None
3,7292,"(0, 0, 255)",Agent 1,8-11,-2.9,True,None
3,7292,"(255, 0, 0)",Agent 2,15x8,8.1,True,None
3,7292,"(0, 0, 255)",Agent 1,3-7,-2.9,True,None
3,7292,"(255, 0, 0)",Agent 2,10x3,528.1,True,"(255, 0, 0)"
