epoch,episode,turn,move,reward,winner
1,22,"(0, 0, 255)",11-16,0.0,None
1,22,"(255, 0, 0)",23-18,0.0,None
1,22,"(0, 0, 255)",9-14,5.0,None
1,22,"(255, 0, 0)",18x9,-51.0,None
1,22,"(0, 0, 255)",6x13,30.0,None
1,22,"(255, 0, 0)",22-18,0.0,None
1,22,"(0, 0, 255)",16-20,0.0,None
1,22,"(255, 0, 0)",26-22,0.0,None
1,22,"(0, 0, 255)",5-9,0.0,None
1,22,"(255, 0, 0)",27-23,-23.0,None
1,22,"(0, 0, 255)",20x27,-21.0,None
1,22,"(255, 0, 0)",31x24,30.0,None
1,22,"(0, 0, 255)",7-11,0.0,None
1,22,"(255, 0, 0)",22-17,-51.0,None
1,22,"(0, 0, 255)",13x22,30.0,None
1,22,"(255, 0, 0)",32-27,0.0,None
1,22,"(0, 0, 255)",11-15,-23.0,None
1,22,"(255, 0, 0)",18x11,7.0,None
1,22,"(0, 0, 255)",8x15,-42.0,None
1,22,"(255, 0, 0)",25x18x11,60.0,None
1,22,"(0, 0, 255)",2-6,0.0,None
1,22,"(255, 0, 0)",23-19,0.0,None
1,22,"(0, 0, 255)",10-15,-23.0,None
1,22,"(255, 0, 0)",19x10,-21.0,None
1,22,"(0, 0, 255)",6x15,30.0,None
1,22,"(255, 0, 0)",29-25,0.0,None
1,22,"(0, 0, 255)",1-5,0.0,None
1,22,"(255, 0, 0)",11-8,-51.0,None
1,22,"(0, 0, 255)",4x11,30.0,None
1,22,"(255, 0, 0)",25-22,0.0,None
1,22,"(0, 0, 255)",9-14,0.0,None
1,22,"(255, 0, 0)",24-19,-121.0,None
1,22,"(0, 0, 255)",15x24x31,130.0,None
1,22,"(255, 0, 0)",21-17,-72.0,None
1,22,"(0, 0, 255)",14x21,60.0,None
1,22,"(255, 0, 0)",30-25,-79.0,None
1,22,"(0, 0, 255)",21x30,70.0,None
1,22,"(255, 0, 0)",22-17,0.0,None
1,22,"(0, 0, 255)",30-26,0.0,None
1,22,"(255, 0, 0)",28-24,0.0,None
1,22,"(0, 0, 255)",26-22,-21.0,None
1,22,"(255, 0, 0)",17-13,30.0,None
1,22,"(0, 0, 255)",22-18,0.0,None
1,22,"(255, 0, 0)",24-19,0.0,None
1,22,"(0, 0, 255)",12-16,-72.0,None
1,22,"(255, 0, 0)",19x12,60.0,None
1,22,"(0, 0, 255)",18-14,0.0,None
1,22,"(255, 0, 0)",13-9,0.0,None
1,22,"(0, 0, 255)",14-17,-21.0,None
1,22,"(255, 0, 0)",9-6,30.0,None
1,22,"(0, 0, 255)",5-9,-28.0,None
1,22,"(255, 0, 0)",6-2,40.0,None
1,22,"(0, 0, 255)",31-27,0.0,None
1,22,"(255, 0, 0)",2-7,-72.0,None
1,22,"(0, 0, 255)",3x10,60.0,None
1,22,"(255, 0, 0)",12-8,0.0,None
1,22,"(0, 0, 255)",17-22,-28.0,None
1,22,"(255, 0, 0)",8-4,40.0,None
1,22,"(0, 0, 255)",22-18,0.0,None
1,22,"(255, 0, 0)",4-8,-21.0,None
1,22,"(0, 0, 255)",10-14,-72.0,None
1,22,"(255, 0, 0)",8x15x22,60.0,None
1,22,"(0, 0, 255)",14-18,-72.0,None
1,22,"(255, 0, 0)",22x15,60.0,None
1,22,"(0, 0, 255)",9-13,0.0,None
1,22,"(255, 0, 0)",15-11,0.0,None
1,22,"(0, 0, 255)",27-31,0.0,None
1,22,"(255, 0, 0)",11-8,0.0,None
1,22,"(0, 0, 255)",13-17,0.0,None
1,22,"(255, 0, 0)",8-12,0.0,None
1,22,"(0, 0, 255)",17-21,0.0,None
1,22,"(255, 0, 0)",12-8,0.0,None
1,22,"(0, 0, 255)",31-27,0.0,None
1,22,"(255, 0, 0)",8-3,0.0,None
1,22,"(0, 0, 255)",27-23,0.0,None
1,22,"(255, 0, 0)",3-8,0.0,Tie
1,22,"(0, 0, 255)",23-19,0.0,None
1,22,"(255, 0, 0)",8-4,0.0,None
1,22,"(0, 0, 255)",19-23,0.0,Tie
1,22,"(255, 0, 0)",4-8,0.0,Tie
