epoch,episode,turn,move,reward,winner
2,2949,"(0, 0, 255)",11-16,0.0,None
2,2949,"(255, 0, 0)",22-18,0.0,None
2,2949,"(0, 0, 255)",7-11,0.0,None
2,2949,"(255, 0, 0)",21-17,0.0,None
2,2949,"(0, 0, 255)",10-15,-21.0,None
2,2949,"(255, 0, 0)",17-13,5.0,None
2,2949,"(0, 0, 255)",15x22,-51.0,None
2,2949,"(255, 0, 0)",26x17,30.0,None
2,2949,"(0, 0, 255)",3-7,0.0,None
2,2949,"(255, 0, 0)",23-19,-23.0,None
2,2949,"(0, 0, 255)",16x23,-21.0,None
2,2949,"(255, 0, 0)",27x18,30.0,None
2,2949,"(0, 0, 255)",7-10,0.0,None
2,2949,"(255, 0, 0)",31-26,0.0,None
2,2949,"(0, 0, 255)",2-7,0.0,None
2,2949,"(255, 0, 0)",25-22,0.0,None
2,2949,"(0, 0, 255)",10-14,-121.0,None
2,2949,"(255, 0, 0)",17x10x3,130.0,None
2,2949,"(0, 0, 255)",11-15,-23.0,None
2,2949,"(255, 0, 0)",18x11,-21.0,None
2,2949,"(0, 0, 255)",8x15,30.0,None
2,2949,"(255, 0, 0)",29-25,0.0,None
2,2949,"(0, 0, 255)",12-16,0.0,None
2,2949,"(255, 0, 0)",24-20,-21.0,None
2,2949,"(0, 0, 255)",15-18,-81.0,None
2,2949,"(255, 0, 0)",22x15,9.0,None
2,2949,"(0, 0, 255)",6-10,-83.0,None
2,2949,"(255, 0, 0)",15x6,35.0,None
2,2949,"(0, 0, 255)",1x10,-51.0,None
2,2949,"(255, 0, 0)",20x11,9.0,None
2,2949,"(0, 0, 255)",10-15,-51.0,None
2,2949,"(255, 0, 0)",13x6,30.0,None
2,2949,"(0, 0, 255)",15-18,-28.0,None
2,2949,"(255, 0, 0)",3-8,0.0,None
2,2949,"(0, 0, 255)",18-23,-51.0,None
2,2949,"(255, 0, 0)",26x19,30.0,None
2,2949,"(0, 0, 255)",5-9,-28.0,None
2,2949,"(255, 0, 0)",28-24,0.0,None
2,2949,"(0, 0, 255)",9-14,-28.0,None
2,2949,"(255, 0, 0)",8-3,0.0,None
2,2949,"(0, 0, 255)",4-8,-130.0,None
2,2949,"(255, 0, 0)",11x4,100.0,None
2,2949,"(0, 0, 255)",14-17,-28.0,None
2,2949,"(255, 0, 0)",25-21,-21.0,None
2,2949,"(0, 0, 255)",17-22,2.0,None
2,2949,"(255, 0, 0)",6-1,40.0,None
2,2949,"(0, 0, 255)",22-25,0.0,None
2,2949,"(255, 0, 0)",19-15,-28.0,None
2,2949,"(0, 0, 255)",25-29,40.0,None
2,2949,"(255, 0, 0)",30-26,0.0,None
2,2949,"(0, 0, 255)",29-25,0.0,None
2,2949,"(255, 0, 0)",1-5,0.0,None
2,2949,"(0, 0, 255)",25-29,0.0,None
2,2949,"(255, 0, 0)",32-27,0.0,None
2,2949,"(0, 0, 255)",29-25,0.0,None
2,2949,"(255, 0, 0)",26-22,-72.0,None
2,2949,"(0, 0, 255)",25x18x11,60.0,None
2,2949,"(255, 0, 0)",5-9,0.0,None
2,2949,"(0, 0, 255)",11-8,-431.0,"(255, 0, 0)"
2,2949,"(255, 0, 0)",4x11,530.0,"(255, 0, 0)"
