epoch,episode,turn,move,reward,winner
1,3362,"(0, 0, 255)",9-13,0.0,None
1,3362,"(255, 0, 0)",24-20,0.0,None
1,3362,"(0, 0, 255)",6-9,0.0,None
1,3362,"(255, 0, 0)",27-24,0.0,None
1,3362,"(0, 0, 255)",12-16,0.0,None
1,3362,"(255, 0, 0)",32-27,0.0,None
1,3362,"(0, 0, 255)",10-14,0.0,None
1,3362,"(255, 0, 0)",24-19,-21.0,None
1,3362,"(0, 0, 255)",1-6,-51.0,None
1,3362,"(255, 0, 0)",19x12,30.0,None
1,3362,"(0, 0, 255)",11-16,5.0,None
1,3362,"(255, 0, 0)",20x11,-51.0,None
1,3362,"(0, 0, 255)",7x16,30.0,None
1,3362,"(255, 0, 0)",27-24,0.0,None
1,3362,"(0, 0, 255)",2-7,0.0,None
1,3362,"(255, 0, 0)",21-17,-72.0,None
1,3362,"(0, 0, 255)",14x21,60.0,None
1,3362,"(255, 0, 0)",31-27,0.0,None
1,3362,"(0, 0, 255)",7-10,0.0,None
1,3362,"(255, 0, 0)",22-17,-100.0,None
1,3362,"(0, 0, 255)",13x22x31,100.0,None
1,3362,"(255, 0, 0)",30-26,-109.0,None
1,3362,"(0, 0, 255)",31x22,-42.0,None
1,3362,"(255, 0, 0)",25x18,60.0,None
1,3362,"(0, 0, 255)",8-11,0.0,None
1,3362,"(255, 0, 0)",23-19,-100.0,None
1,3362,"(0, 0, 255)",16x23x32,100.0,None
1,3362,"(255, 0, 0)",18-14,-102.0,None
1,3362,"(0, 0, 255)",10x17,60.0,None
1,3362,"(255, 0, 0)",24-19,0.0,None
1,3362,"(0, 0, 255)",11-15,-121.0,None
1,3362,"(255, 0, 0)",19x10x1,130.0,None
1,3362,"(0, 0, 255)",3-8,-79.0,None
1,3362,"(255, 0, 0)",12x3,70.0,None
1,3362,"(0, 0, 255)",32-27,0.0,None
1,3362,"(255, 0, 0)",1-6,-21.0,None
1,3362,"(0, 0, 255)",27-31,-72.0,None
1,3362,"(255, 0, 0)",6x13x22,60.0,None
1,3362,"(0, 0, 255)",5-9,0.0,None
1,3362,"(255, 0, 0)",3-7,0.0,None
1,3362,"(0, 0, 255)",21-25,0.0,None
1,3362,"(255, 0, 0)",22-17,-49.0,None
1,3362,"(0, 0, 255)",4-8,-51.0,None
1,3362,"(255, 0, 0)",29x22,30.0,None
1,3362,"(0, 0, 255)",8-11,-51.0,None
1,3362,"(255, 0, 0)",7x16,30.0,None
1,3362,"(0, 0, 255)",9-14,-72.0,None
1,3362,"(255, 0, 0)",17x10,60.0,None
1,3362,"(0, 0, 255)",31-27,0.0,None
1,3362,"(255, 0, 0)",22-17,0.0,None
1,3362,"(0, 0, 255)",27-32,0.0,None
1,3362,"(255, 0, 0)",17-14,0.0,None
1,3362,"(0, 0, 255)",32-27,0.0,None
1,3362,"(255, 0, 0)",10-7,0.0,None
1,3362,"(0, 0, 255)",27-31,0.0,None
1,3362,"(255, 0, 0)",16-20,0.0,None
1,3362,"(0, 0, 255)",31-27,0.0,None
1,3362,"(255, 0, 0)",7-10,0.0,Tie
