epoch,episode,turn,move,log_prob,reward,winner
1,559,"(0, 0, 255)",9-13,-1.9459101490553135,0.0,None
1,559,"(255, 0, 0)",21-17,-1.9459101490553135,0.0,None
1,559,"(0, 0, 255)",10-15,-1.9459101490553135,0.0,None
1,559,"(255, 0, 0)",25-21,-1.9459101490553135,0.0,None
1,559,"(0, 0, 255)",15-19,-2.0794415416798357,-53.0,None
1,559,"(255, 0, 0)",23x16,-0.6931471805599453,-51.0,None
1,559,"(0, 0, 255)",11x20,-0.6931471805599453,30.0,None
1,559,"(255, 0, 0)",30-25,-1.9459101490553135,0.0,None
1,559,"(0, 0, 255)",6-9,-1.9459101490553135,0.0,None
1,559,"(255, 0, 0)",26-23,-1.6094379124341003,0.0,None
1,559,"(0, 0, 255)",7-10,-1.9459101490553135,0.0,None
1,559,"(255, 0, 0)",22-18,-1.791759469228055,-51.0,None
1,559,"(0, 0, 255)",13x22,0.0,30.0,None
1,559,"(255, 0, 0)",31-26,-1.791759469228055,-100.0,None
1,559,"(0, 0, 255)",22x31,0.0,100.0,None
1,559,"(255, 0, 0)",18-14,-1.791759469228055,-53.0,None
1,559,"(0, 0, 255)",10x17,-0.6931471805599453,7.0,None
1,559,"(255, 0, 0)",21x14,0.0,7.0,None
1,559,"(0, 0, 255)",9x18,0.0,-21.0,None
1,559,"(255, 0, 0)",23x14,0.0,30.0,None
1,559,"(0, 0, 255)",3-7,-2.0794415416798357,0.0,None
1,559,"(255, 0, 0)",14-10,-1.791759469228055,-72.0,None
1,559,"(0, 0, 255)",7x14,0.0,60.0,None
1,559,"(255, 0, 0)",27-23,-1.3862943611198906,-51.0,None
1,559,"(0, 0, 255)",20x27,0.0,30.0,None
1,559,"(255, 0, 0)",23-18,-1.6094379124341003,-93.0,None
1,559,"(0, 0, 255)",14x23,0.0,90.0,None
1,559,"(255, 0, 0)",25-22,-1.0986122886681098,0.0,None
1,559,"(0, 0, 255)",31-26,-2.0794415416798357,-21.0,None
1,559,"(255, 0, 0)",22-17,-1.3862943611198906,2.0,None
1,559,"(0, 0, 255)",2-7,-2.3025850929940455,0.0,None
1,559,"(255, 0, 0)",29-25,-1.3862943611198906,-28.0,None
1,559,"(0, 0, 255)",8-11,-2.3025850929940455,0.0,None
1,559,"(255, 0, 0)",25-22,-1.6094379124341003,-28.0,None
1,559,"(0, 0, 255)",1-6,-2.3025850929940455,0.0,None
1,559,"(255, 0, 0)",22-18,-1.3862943611198906,-28.0,None
1,559,"(0, 0, 255)",11-16,-2.4849066497880004,0.0,None
1,559,"(255, 0, 0)",28-24,-1.6094379124341003,-28.0,None
1,559,"(0, 0, 255)",5-9,-2.4849066497880004,0.0,None
1,559,"(255, 0, 0)",17-14,-1.9459101490553135,-21.0,None
1,559,"(0, 0, 255)",26-22,-2.3978952727983707,-23.0,None
1,559,"(255, 0, 0)",14x5,0.0,-21.0,None
1,559,"(0, 0, 255)",22x15,0.0,2.0,None
1,559,"(255, 0, 0)",24-20,-1.3862943611198906,-21.0,None
1,559,"(0, 0, 255)",6-10,-2.4849066497880004,-100.0,None
1,559,"(255, 0, 0)",20x11x2,0.0,72.0,None
1,559,"(0, 0, 255)",27-31,-2.0794415416798357,12.0,None
1,559,"(255, 0, 0)",32-27,-1.6094379124341003,-130.0,None
1,559,"(0, 0, 255)",23x32,-0.6931471805599453,72.0,None
1,559,"(255, 0, 0)",5-1,-1.0986122886681098,40.0,None
1,559,"(0, 0, 255)",15-18,-2.3025850929940455,0.0,None
1,559,"(255, 0, 0)",1-5,-1.3862943611198906,0.0,None
1,559,"(0, 0, 255)",12-16,-2.4849066497880004,0.0,None
1,559,"(255, 0, 0)",5-9,-1.3862943611198906,0.0,None
1,559,"(0, 0, 255)",18-14,-2.5649493574615367,-72.0,None
1,559,"(255, 0, 0)",9x18,0.0,60.0,None
1,559,"(0, 0, 255)",10-14,-2.1972245773362196,-72.0,None
1,559,"(255, 0, 0)",18x9,0.0,60.0,None
1,559,"(0, 0, 255)",31-27,-1.9459101490553135,0.0,None
1,559,"(255, 0, 0)",9-5,-1.791759469228055,0.0,None
1,559,"(0, 0, 255)",27-24,-1.9459101490553135,0.0,None
1,559,"(255, 0, 0)",5-9,-1.3862943611198906,0.0,None
1,559,"(0, 0, 255)",32-28,-2.1972245773362196,0.0,None
1,559,"(255, 0, 0)",9-13,-1.791759469228055,0.0,None
1,559,"(0, 0, 255)",4-8,-1.9459101490553135,0.0,None
1,559,"(255, 0, 0)",2-6,-1.3862943611198906,0.0,None
1,559,"(0, 0, 255)",16-19,-2.0794415416798357,0.0,None
1,559,"(255, 0, 0)",6-9,-1.791759469228055,0.0,None
1,559,"(0, 0, 255)",19-23,-1.791759469228055,0.0,None
1,559,"(255, 0, 0)",9-5,-1.3862943611198906,0.0,None
1,559,"(0, 0, 255)",8-12,-2.0794415416798357,0.0,None
1,559,"(255, 0, 0)",5-9,-1.3862943611198906,0.0,None
1,559,"(0, 0, 255)",24-20,-1.9459101490553135,0.0,None
1,559,"(255, 0, 0)",9-6,-1.3862943611198906,0.0,None
1,559,"(0, 0, 255)",20-24,-1.9459101490553135,0.0,None
1,559,"(255, 0, 0)",13-9,-1.791759469228055,0.0,None
1,559,"(0, 0, 255)",28-32,-1.9459101490553135,0.0,None
1,559,"(255, 0, 0)",6-10,-1.791759469228055,0.0,None
1,559,"(0, 0, 255)",12-16,-2.1972245773362196,0.0,None
1,559,"(255, 0, 0)",9-5,-2.0794415416798357,0.0,None
1,559,"(0, 0, 255)",23-26,-2.3025850929940455,0.0,None
1,559,"(255, 0, 0)",10-15,-1.791759469228055,-28.0,None
1,559,"(0, 0, 255)",24-19,-2.3025850929940455,-72.0,None
1,559,"(255, 0, 0)",15x24,0.0,32.0,None
1,559,"(0, 0, 255)",32-28,-1.791759469228055,-21.0,None
1,559,"(255, 0, 0)",24-19,-1.6094379124341003,-72.0,None
1,559,"(0, 0, 255)",16x23,0.0,60.0,None
1,559,"(255, 0, 0)",5-9,-0.6931471805599453,-28.0,None
1,559,"(0, 0, 255)",26-31,-1.6094379124341003,40.0,None
1,559,"(255, 0, 0)",9-5,-1.3862943611198906,0.0,None
1,559,"(0, 0, 255)",31-27,-1.791759469228055,0.0,None
1,559,"(255, 0, 0)",5-1,-0.6931471805599453,0.0,None
1,559,"(0, 0, 255)",27-31,-1.791759469228055,0.0,None
1,559,"(255, 0, 0)",1-5,-0.6931471805599453,0.0,Tie
