epoch,episode,turn,move,reward,winner
1,3794,"(0, 0, 255)",9-13,0.0,None
1,3794,"(255, 0, 0)",24-20,0.0,None
1,3794,"(0, 0, 255)",13-17,-81.0,None
1,3794,"(255, 0, 0)",21x14,7.0,None
1,3794,"(0, 0, 255)",10x17,-21.0,None
1,3794,"(255, 0, 0)",22x13,30.0,None
1,3794,"(0, 0, 255)",12-16,0.0,None
1,3794,"(255, 0, 0)",28-24,0.0,None
1,3794,"(0, 0, 255)",16-19,-102.0,None
1,3794,"(255, 0, 0)",23x16,60.0,None
1,3794,"(0, 0, 255)",5-9,0.0,None
1,3794,"(255, 0, 0)",27-23,0.0,None
1,3794,"(0, 0, 255)",1-5,0.0,None
1,3794,"(255, 0, 0)",31-27,0.0,None
1,3794,"(0, 0, 255)",6-10,-23.0,None
1,3794,"(255, 0, 0)",13x6,-21.0,None
1,3794,"(0, 0, 255)",2x9,30.0,None
1,3794,"(255, 0, 0)",32-28,0.0,None
1,3794,"(0, 0, 255)",10-14,0.0,None
1,3794,"(255, 0, 0)",26-22,0.0,None
1,3794,"(0, 0, 255)",7-10,-51.0,None
1,3794,"(255, 0, 0)",16x7,30.0,None
1,3794,"(0, 0, 255)",10-15,-49.0,None
1,3794,"(255, 0, 0)",25-21,-51.0,None
1,3794,"(0, 0, 255)",3x10,30.0,None
1,3794,"(255, 0, 0)",24-19,-100.0,None
1,3794,"(0, 0, 255)",15x24x31,100.0,None
1,3794,"(255, 0, 0)",29-25,0.0,None
1,3794,"(0, 0, 255)",31-26,28.0,None
1,3794,"(255, 0, 0)",28-24,-72.0,None
1,3794,"(0, 0, 255)",26x17,30.0,None
1,3794,"(255, 0, 0)",24-19,0.0,None
1,3794,"(0, 0, 255)",17-22,-72.0,None
1,3794,"(255, 0, 0)",25x18,60.0,None
1,3794,"(0, 0, 255)",8-11,0.0,None
1,3794,"(255, 0, 0)",30-26,0.0,None
1,3794,"(0, 0, 255)",11-15,-72.0,None
1,3794,"(255, 0, 0)",18x11,60.0,None
1,3794,"(0, 0, 255)",4-8,-100.0,None
1,3794,"(255, 0, 0)",11x4,100.0,None
1,3794,"(0, 0, 255)",9-13,0.0,None
1,3794,"(255, 0, 0)",26-22,0.0,None
1,3794,"(0, 0, 255)",14-17,-93.0,None
1,3794,"(255, 0, 0)",21x14x7,90.0,None
1,3794,"(0, 0, 255)",5-9,-28.0,None
1,3794,"(255, 0, 0)",22-18,0.0,None
1,3794,"(0, 0, 255)",9-14,-51.0,None
1,3794,"(255, 0, 0)",18x9,30.0,None
1,3794,"(0, 0, 255)",13-17,-28.0,None
1,3794,"(255, 0, 0)",19-16,0.0,None
1,3794,"(0, 0, 255)",17-21,-28.0,None
1,3794,"(255, 0, 0)",4-8,0.0,None
1,3794,"(0, 0, 255)",21-25,-28.0,None
1,3794,"(255, 0, 0)",9-5,-28.0,None
1,3794,"(0, 0, 255)",25-29,12.0,None
1,3794,"(255, 0, 0)",16-11,0.0,None
1,3794,"(0, 0, 255)",29-25,-28.0,None
1,3794,"(255, 0, 0)",20-16,0.0,None
1,3794,"(0, 0, 255)",25-21,-28.0,None
1,3794,"(255, 0, 0)",16-12,0.0,None
1,3794,"(0, 0, 255)",21-17,-28.0,None
1,3794,"(255, 0, 0)",23-19,0.0,None
1,3794,"(0, 0, 255)",17-13,-28.0,None
1,3794,"(255, 0, 0)",19-16,0.0,None
1,3794,"(0, 0, 255)",13-9,-28.0,None
1,3794,"(255, 0, 0)",7-3,40.0,None
1,3794,"(0, 0, 255)",9-6,-28.0,None
1,3794,"(255, 0, 0)",3-7,0.0,None
1,3794,"(0, 0, 255)",6-10,-422.0,"(255, 0, 0)"
1,3794,"(255, 0, 0)",7x14,560.0,"(255, 0, 0)"
