epoch,episode,turn,move,log_prob,reward,winner
1,1842,"(0, 0, 255)",12-16,1,0.0,None
1,1842,"(255, 0, 0)",23-18,1,0.0,None
1,1842,"(0, 0, 255)",10-15,1,0.0,None
1,1842,"(255, 0, 0)",21-17,1,0.0,None
1,1842,"(0, 0, 255)",7-10,1,0.0,None
1,1842,"(255, 0, 0)",24-19,1,-53.0,None
1,1842,"(0, 0, 255)",16x23,1,7.0,None
1,1842,"(255, 0, 0)",26x19,1,35.0,None
1,1842,"(0, 0, 255)",15x24,1,-51.0,None
1,1842,"(255, 0, 0)",28x19,1,30.0,None
1,1842,"(0, 0, 255)",11-15,1,-23.0,None
1,1842,"(255, 0, 0)",18x11,1,-14.0,None
1,1842,"(0, 0, 255)",8x15x24,1,9.0,None
1,1842,"(255, 0, 0)",27x20,1,30.0,None
1,1842,"(0, 0, 255)",4-8,1,0.0,None
1,1842,"(255, 0, 0)",32-28,1,0.0,None
1,1842,"(0, 0, 255)",9-13,1,0.0,None
1,1842,"(255, 0, 0)",28-24,1,0.0,None
1,1842,"(0, 0, 255)",8-12,1,0.0,None
1,1842,"(255, 0, 0)",30-26,1,0.0,None
1,1842,"(0, 0, 255)",10-14,1,-23.0,None
1,1842,"(255, 0, 0)",17x10,1,-21.0,None
1,1842,"(0, 0, 255)",6x15,1,30.0,None
1,1842,"(255, 0, 0)",31-27,1,0.0,None
1,1842,"(0, 0, 255)",5-9,1,0.0,None
1,1842,"(255, 0, 0)",26-23,1,0.0,None
1,1842,"(0, 0, 255)",1-6,1,0.0,None
1,1842,"(255, 0, 0)",24-19,1,-121.0,None
1,1842,"(0, 0, 255)",15x24x31,1,130.0,None
1,1842,"(255, 0, 0)",23-19,1,0.0,None
1,1842,"(0, 0, 255)",3-8,1,0.0,None
1,1842,"(255, 0, 0)",19-16,1,-51.0,None
1,1842,"(0, 0, 255)",12x19,1,30.0,None
1,1842,"(255, 0, 0)",20-16,1,0.0,None
1,1842,"(0, 0, 255)",19-23,1,0.0,None
1,1842,"(255, 0, 0)",22-18,1,0.0,None
1,1842,"(0, 0, 255)",23-27,1,0.0,None
1,1842,"(255, 0, 0)",18-14,1,-72.0,None
1,1842,"(0, 0, 255)",9x18,1,60.0,None
1,1842,"(255, 0, 0)",25-21,1,-28.0,None
1,1842,"(0, 0, 255)",31-26,1,0.0,None
1,1842,"(255, 0, 0)",16-12,1,-21.0,None
1,1842,"(0, 0, 255)",6-9,1,-79.0,None
1,1842,"(255, 0, 0)",12x3,1,42.0,None
1,1842,"(0, 0, 255)",9-14,1,0.0,None
1,1842,"(255, 0, 0)",21-17,1,-102.0,None
1,1842,"(0, 0, 255)",14x21,1,60.0,None
1,1842,"(255, 0, 0)",3-8,1,-28.0,None
1,1842,"(0, 0, 255)",27-31,1,40.0,None
1,1842,"(255, 0, 0)",8-12,1,0.0,None
1,1842,"(0, 0, 255)",26-30,1,0.0,None
1,1842,"(255, 0, 0)",12-8,1,0.0,None
1,1842,"(0, 0, 255)",31-26,1,0.0,None
1,1842,"(255, 0, 0)",8-11,1,0.0,None
1,1842,"(0, 0, 255)",26-23,1,0.0,None
1,1842,"(255, 0, 0)",11-8,1,0.0,None
1,1842,"(0, 0, 255)",23-19,1,0.0,None
1,1842,"(255, 0, 0)",8-12,1,0.0,None
1,1842,"(0, 0, 255)",19-24,1,0.0,None
1,1842,"(255, 0, 0)",29-25,1,0.0,None
1,1842,"(0, 0, 255)",18-23,1,0.0,None
1,1842,"(255, 0, 0)",12-16,1,0.0,None
1,1842,"(0, 0, 255)",23-27,1,0.0,None
1,1842,"(255, 0, 0)",16-11,1,-28.0,None
1,1842,"(0, 0, 255)",2-7,1,-72.0,None
1,1842,"(255, 0, 0)",11x2,1,32.0,None
1,1842,"(0, 0, 255)",13-17,1,0.0,None
1,1842,"(255, 0, 0)",2-6,1,-28.0,None
1,1842,"(0, 0, 255)",24-28,1,0.0,None
1,1842,"(255, 0, 0)",6-9,1,-28.0,None
1,1842,"(0, 0, 255)",30-26,1,-21.0,None
1,1842,"(255, 0, 0)",9-6,1,-79.0,None
1,1842,"(0, 0, 255)",21x30,1,70.0,None
1,1842,"(255, 0, 0)",6-10,1,-28.0,None
1,1842,"(0, 0, 255)",26-23,1,0.0,None
1,1842,"(255, 0, 0)",10-6,1,-28.0,None
1,1842,"(0, 0, 255)",30-26,1,0.0,None
1,1842,"(255, 0, 0)",6-1,1,-28.0,None
1,1842,"(0, 0, 255)",26-30,1,0.0,Tie
1,1842,"(255, 0, 0)",1-6,1,0.0,Tie
