epoch,episode,turn,move,reward,winner
3,2966,"(0, 0, 255)",11-16,0.0,None
3,2966,"(255, 0, 0)",24-20,-21.0,None
3,2966,"(0, 0, 255)",16-19,-23.0,None
3,2966,"(255, 0, 0)",23x16,-21.0,None
3,2966,"(0, 0, 255)",12x19,30.0,None
3,2966,"(255, 0, 0)",28-24,-72.0,None
3,2966,"(0, 0, 255)",19x28,60.0,None
3,2966,"(255, 0, 0)",27-24,0.0,None
3,2966,"(0, 0, 255)",10-15,0.0,None
3,2966,"(255, 0, 0)",31-27,0.0,None
3,2966,"(0, 0, 255)",9-14,0.0,None
3,2966,"(255, 0, 0)",27-23,0.0,None
3,2966,"(0, 0, 255)",14-17,-81.0,None
3,2966,"(255, 0, 0)",21x14,30.0,None
3,2966,"(0, 0, 255)",8-12,0.0,None
3,2966,"(255, 0, 0)",24-19,-72.0,None
3,2966,"(0, 0, 255)",15x24,60.0,None
3,2966,"(255, 0, 0)",23-19,0.0,None
3,2966,"(0, 0, 255)",12-16,-102.0,None
3,2966,"(255, 0, 0)",19x12,60.0,None
3,2966,"(0, 0, 255)",24-27,-51.0,None
3,2966,"(255, 0, 0)",32x23,2.0,None
3,2966,"(0, 0, 255)",7-11,0.0,None
3,2966,"(255, 0, 0)",23-19,-28.0,None
3,2966,"(0, 0, 255)",11-15,-23.0,None
3,2966,"(255, 0, 0)",19x10,-21.0,None
3,2966,"(0, 0, 255)",6x15,30.0,None
3,2966,"(255, 0, 0)",26-23,-28.0,None
3,2966,"(0, 0, 255)",5-9,-72.0,None
3,2966,"(255, 0, 0)",14x5,32.0,None
3,2966,"(0, 0, 255)",15-18,-102.0,None
3,2966,"(255, 0, 0)",22x15,32.0,None
3,2966,"(0, 0, 255)",28-32,40.0,None
3,2966,"(255, 0, 0)",25-21,0.0,None
3,2966,"(0, 0, 255)",32-27,-21.0,None
3,2966,"(255, 0, 0)",29-25,-72.0,None
3,2966,"(0, 0, 255)",27x18x11,60.0,None
3,2966,"(255, 0, 0)",25-22,0.0,None
3,2966,"(0, 0, 255)",11-7,0.0,None
3,2966,"(255, 0, 0)",30-26,0.0,None
3,2966,"(0, 0, 255)",4-8,0.0,None
3,2966,"(255, 0, 0)",20-16,0.0,None
3,2966,"(0, 0, 255)",7-11,5.0,None
3,2966,"(255, 0, 0)",16x7,-51.0,None
3,2966,"(0, 0, 255)",2x11,30.0,None
3,2966,"(255, 0, 0)",21-17,0.0,None
3,2966,"(0, 0, 255)",11-16,0.0,None
3,2966,"(255, 0, 0)",17-13,0.0,None
3,2966,"(0, 0, 255)",16-19,0.0,None
3,2966,"(255, 0, 0)",13-9,0.0,None
3,2966,"(0, 0, 255)",19-23,-72.0,None
3,2966,"(255, 0, 0)",26x19,60.0,None
3,2966,"(0, 0, 255)",1-6,-100.0,None
3,2966,"(255, 0, 0)",9x2,100.0,None
3,2966,"(0, 0, 255)",3-7,-480.0,"(255, 0, 0)"
3,2966,"(255, 0, 0)",2x11x4,560.0,"(255, 0, 0)"
