epoch,episode,turn,move,reward,winner
1,643,"(0, 0, 255)",9-14,0.0,None
1,643,"(255, 0, 0)",21-17,-51.0,None
1,643,"(0, 0, 255)",14x21,30.0,None
1,643,"(255, 0, 0)",23-19,0.0,None
1,643,"(0, 0, 255)",5-9,0.0,None
1,643,"(255, 0, 0)",22-17,0.0,None
1,643,"(0, 0, 255)",11-16,-21.0,None
1,643,"(255, 0, 0)",26-23,30.0,None
1,643,"(0, 0, 255)",1-5,0.0,None
1,643,"(255, 0, 0)",24-20,-21.0,None
1,643,"(0, 0, 255)",9-14,5.0,None
1,643,"(255, 0, 0)",20x11,-51.0,None
1,643,"(0, 0, 255)",7x16,30.0,None
1,643,"(255, 0, 0)",25-22,0.0,None
1,643,"(0, 0, 255)",16-20,0.0,None
1,643,"(255, 0, 0)",30-26,0.0,None
1,643,"(0, 0, 255)",3-7,0.0,None
1,643,"(255, 0, 0)",29-25,-79.0,None
1,643,"(0, 0, 255)",21x30,49.0,None
1,643,"(255, 0, 0)",27-24,-81.0,None
1,643,"(0, 0, 255)",14x21,9.0,None
1,643,"(255, 0, 0)",31-27,30.0,None
1,643,"(0, 0, 255)",30-25,-21.0,None
1,643,"(255, 0, 0)",22-17,30.0,None
1,643,"(0, 0, 255)",8-11,0.0,None
1,643,"(255, 0, 0)",23-18,0.0,None
1,643,"(0, 0, 255)",11-15,-23.0,None
1,643,"(255, 0, 0)",18x11,-91.0,None
1,643,"(0, 0, 255)",7x16x23x30,130.0,None
1,643,"(255, 0, 0)",17-14,-72.0,None
1,643,"(0, 0, 255)",10x17,60.0,None
1,643,"(255, 0, 0)",24-19,0.0,None
1,643,"(0, 0, 255)",6-10,0.0,None
1,643,"(255, 0, 0)",27-24,-23.0,None
1,643,"(0, 0, 255)",20x27,-21.0,None
1,643,"(255, 0, 0)",32x23,30.0,None
1,643,"(0, 0, 255)",25-22,0.0,None
1,643,"(255, 0, 0)",23-18,-44.0,None
1,643,"(0, 0, 255)",22x15x24,9.0,None
1,643,"(255, 0, 0)",28x19,30.0,None
1,643,"(0, 0, 255)",17-22,28.0,None
1,643,"(255, 0, 0)",19-16,-401.0,"(0, 0, 255)"
1,643,"(0, 0, 255)",12x19,530.0,"(0, 0, 255)"
