epoch,episode,turn,agent,move,reward,success,winner
56,5656,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
56,5656,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
56,5656,"(0, 0, 255)",Agent 1,16-19,-5.9,True,None
56,5656,"(255, 0, 0)",Agent 2,24x15,2.0999999999999996,True,None
56,5656,"(0, 0, 255)",Agent 1,10x19,2.0999999999999996,True,None
56,5656,"(255, 0, 0)",Agent 2,23x16,2.0999999999999996,True,None
56,5656,"(0, 0, 255)",Agent 1,11x20,5.1,True,None
56,5656,"(255, 0, 0)",Agent 2,21-17,0.1,True,None
56,5656,"(0, 0, 255)",Agent 1,9-14,-5.9,True,None
56,5656,"(255, 0, 0)",Agent 2,17x10,-0.9000000000000004,True,None
56,5656,"(0, 0, 255)",Agent 1,6x15x22,19.1,True,None
56,5656,"(255, 0, 0)",Agent 2,25x18,5.1,True,None
56,5656,"(0, 0, 255)",Agent 1,20-24,-5.9,True,None
56,5656,"(255, 0, 0)",Agent 2,27x20,5.1,True,None
56,5656,"(0, 0, 255)",Agent 1,8-12,0.1,True,None
56,5656,"(255, 0, 0)",Agent 2,30-25,0.1,True,None
56,5656,"(0, 0, 255)",Agent 1,7-11,0.1,True,None
56,5656,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
56,5656,"(0, 0, 255)",Agent 1,11-16,-2.9,True,None
56,5656,"(255, 0, 0)",Agent 2,20x11,5.1,True,None
56,5656,"(0, 0, 255)",Agent 1,5-9,0.1,True,None
56,5656,"(255, 0, 0)",Agent 2,18-14,-2.9,True,None
56,5656,"(0, 0, 255)",Agent 1,9x18,8.1,True,None
56,5656,"(255, 0, 0)",Agent 2,24-19,0.1,True,None
56,5656,"(0, 0, 255)",Agent 1,12-16,-2.9,True,None
56,5656,"(255, 0, 0)",Agent 2,19x12,8.1,True,None
56,5656,"(0, 0, 255)",Agent 1,18-22,-5.9,True,None
56,5656,"(255, 0, 0)",Agent 2,25x18,5.1,True,None
56,5656,"(0, 0, 255)",Agent 1,4-8,-2.9,True,None
56,5656,"(255, 0, 0)",Agent 2,11x4,28.1,True,None
56,5656,"(0, 0, 255)",Agent 1,2-6,0.1,True,None
56,5656,"(255, 0, 0)",Agent 2,32-27,0.1,True,None
56,5656,"(0, 0, 255)",Agent 1,3-8,-5.9,True,None
56,5656,"(255, 0, 0)",Agent 2,4x11,5.1,True,None
56,5656,"(0, 0, 255)",Agent 1,6-10,0.1,True,None
56,5656,"(255, 0, 0)",Agent 2,27-24,0.1,True,None
56,5656,"(0, 0, 255)",Agent 1,10-14,-2.9,True,None
56,5656,"(255, 0, 0)",Agent 2,18x9,8.1,True,None
56,5656,"(0, 0, 255)",Agent 1,1-6,-2.9,True,None
56,5656,"(255, 0, 0)",Agent 2,9x2,528.1,True,"(255, 0, 0)"
