epoch,episode,turn,move,log_prob,reward,winner
1,4554,"(0, 0, 255)",10-14,1,0.0,None
1,4554,"(255, 0, 0)",23-18,1,5.0,None
1,4554,"(0, 0, 255)",14x23,1,-51.0,None
1,4554,"(255, 0, 0)",27x18,1,30.0,None
1,4554,"(0, 0, 255)",9-14,1,5.0,None
1,4554,"(255, 0, 0)",18x9,1,-51.0,None
1,4554,"(0, 0, 255)",5x14,1,30.0,None
1,4554,"(255, 0, 0)",22-18,1,-23.0,None
1,4554,"(0, 0, 255)",14x23,1,-21.0,None
1,4554,"(255, 0, 0)",26x19,1,30.0,None
1,4554,"(0, 0, 255)",11-15,1,5.0,None
1,4554,"(255, 0, 0)",19x10,1,-51.0,None
1,4554,"(0, 0, 255)",6x15,1,30.0,None
1,4554,"(255, 0, 0)",24-19,1,-23.0,None
1,4554,"(0, 0, 255)",15x24,1,-21.0,None
1,4554,"(255, 0, 0)",28x19,1,30.0,None
1,4554,"(0, 0, 255)",8-11,1,0.0,None
1,4554,"(255, 0, 0)",32-28,1,0.0,None
1,4554,"(0, 0, 255)",4-8,1,0.0,None
1,4554,"(255, 0, 0)",19-16,1,-81.0,None
1,4554,"(0, 0, 255)",11x20,1,30.0,None
1,4554,"(255, 0, 0)",31-26,1,0.0,None
1,4554,"(0, 0, 255)",2-6,1,0.0,None
1,4554,"(255, 0, 0)",28-24,1,-51.0,None
1,4554,"(0, 0, 255)",20x27,1,30.0,None
1,4554,"(255, 0, 0)",21-17,1,-28.0,None
1,4554,"(0, 0, 255)",27-31,1,19.0,None
1,4554,"(255, 0, 0)",17-13,1,-23.0,None
1,4554,"(0, 0, 255)",31x22,1,-21.0,None
1,4554,"(255, 0, 0)",25x18,1,30.0,None
1,4554,"(0, 0, 255)",6-10,1,0.0,None
1,4554,"(255, 0, 0)",18-15,1,-72.0,None
1,4554,"(0, 0, 255)",10x19,1,60.0,None
1,4554,"(255, 0, 0)",30-25,1,0.0,None
1,4554,"(0, 0, 255)",8-11,1,0.0,None
1,4554,"(255, 0, 0)",25-21,1,0.0,None
1,4554,"(0, 0, 255)",19-24,1,0.0,None
1,4554,"(255, 0, 0)",13-9,1,0.0,None
1,4554,"(0, 0, 255)",24-27,1,0.0,None
1,4554,"(255, 0, 0)",29-25,1,-28.0,None
1,4554,"(0, 0, 255)",7-10,1,0.0,None
1,4554,"(255, 0, 0)",25-22,1,-28.0,None
1,4554,"(0, 0, 255)",11-16,1,0.0,None
1,4554,"(255, 0, 0)",22-17,1,-28.0,None
1,4554,"(0, 0, 255)",3-8,1,0.0,None
1,4554,"(255, 0, 0)",9-5,1,-28.0,None
1,4554,"(0, 0, 255)",16-19,1,0.0,None
1,4554,"(255, 0, 0)",17-13,1,-28.0,None
1,4554,"(0, 0, 255)",1-6,1,-28.0,None
1,4554,"(255, 0, 0)",5-1,1,12.0,None
1,4554,"(0, 0, 255)",6-9,1,-51.0,None
1,4554,"(255, 0, 0)",13x6,1,2.0,None
1,4554,"(0, 0, 255)",27-32,1,12.0,None
1,4554,"(255, 0, 0)",21-17,1,0.0,None
1,4554,"(0, 0, 255)",32-28,1,-28.0,None
1,4554,"(255, 0, 0)",1-5,1,0.0,None
1,4554,"(0, 0, 255)",8-11,1,-28.0,None
1,4554,"(255, 0, 0)",17-14,1,-72.0,None
1,4554,"(0, 0, 255)",10x17,1,32.0,None
1,4554,"(255, 0, 0)",5-9,1,0.0,None
1,4554,"(0, 0, 255)",19-23,1,-28.0,None
1,4554,"(255, 0, 0)",9-14,1,-21.0,None
1,4554,"(0, 0, 255)",23-26,1,-51.0,None
1,4554,"(255, 0, 0)",14x21,1,2.0,None
1,4554,"(0, 0, 255)",11-15,1,-28.0,None
1,4554,"(255, 0, 0)",21-17,1,-28.0,None
1,4554,"(0, 0, 255)",12-16,1,-28.0,None
1,4554,"(255, 0, 0)",17-21,1,-28.0,None
1,4554,"(0, 0, 255)",28-32,1,-28.0,None
1,4554,"(255, 0, 0)",21-25,1,-28.0,None
1,4554,"(0, 0, 255)",32-27,1,-28.0,None
1,4554,"(255, 0, 0)",25-30,1,-49.0,None
1,4554,"(0, 0, 255)",26-31,1,42.0,None
1,4554,"(255, 0, 0)",30-25,1,0.0,Tie
1,4554,"(0, 0, 255)",15-18,1,-28.0,None
1,4554,"(255, 0, 0)",25-22,1,-72.0,None
1,4554,"(0, 0, 255)",18x25,1,32.0,None
1,4554,"(255, 0, 0)",6-2,1,12.0,None
1,4554,"(0, 0, 255)",25-29,1,40.0,None
1,4554,"(255, 0, 0)",2-6,1,0.0,None
1,4554,"(0, 0, 255)",27-24,1,0.0,None
1,4554,"(255, 0, 0)",6-1,1,0.0,None
1,4554,"(0, 0, 255)",24-20,1,0.0,None
1,4554,"(255, 0, 0)",1-5,1,0.0,None
1,4554,"(0, 0, 255)",20-24,1,0.0,None
1,4554,"(255, 0, 0)",5-1,1,0.0,Tie
