epoch,episode,turn,move,reward,winner
1,2236,"(0, 0, 255)",9-14,0.0,None
1,2236,"(255, 0, 0)",24-20,0.0,None
1,2236,"(0, 0, 255)",11-16,5.0,None
1,2236,"(255, 0, 0)",20x11,-51.0,None
1,2236,"(0, 0, 255)",7x16,30.0,None
1,2236,"(255, 0, 0)",23-18,5.0,None
1,2236,"(0, 0, 255)",14x23,-51.0,None
1,2236,"(255, 0, 0)",26x19,7.0,None
1,2236,"(0, 0, 255)",16x23,-21.0,None
1,2236,"(255, 0, 0)",27x18,30.0,None
1,2236,"(0, 0, 255)",8-11,0.0,None
1,2236,"(255, 0, 0)",18-15,-102.0,None
1,2236,"(0, 0, 255)",11x18,7.0,None
1,2236,"(255, 0, 0)",22x15,-21.0,None
1,2236,"(0, 0, 255)",10x19,30.0,None
1,2236,"(255, 0, 0)",31-27,0.0,None
1,2236,"(0, 0, 255)",12-16,0.0,None
1,2236,"(255, 0, 0)",21-17,0.0,None
1,2236,"(0, 0, 255)",19-23,-51.0,None
1,2236,"(255, 0, 0)",27x18,30.0,None
1,2236,"(0, 0, 255)",2-7,0.0,None
1,2236,"(255, 0, 0)",25-21,0.0,None
1,2236,"(0, 0, 255)",7-11,0.0,None
1,2236,"(255, 0, 0)",32-27,0.0,None
1,2236,"(0, 0, 255)",3-8,0.0,None
1,2236,"(255, 0, 0)",27-24,0.0,None
1,2236,"(0, 0, 255)",8-12,0.0,None
1,2236,"(255, 0, 0)",17-14,0.0,None
1,2236,"(0, 0, 255)",4-8,0.0,None
1,2236,"(255, 0, 0)",24-20,0.0,None
1,2236,"(0, 0, 255)",11-15,-151.0,None
1,2236,"(255, 0, 0)",18x11x4,109.0,None
1,2236,"(0, 0, 255)",6-9,-23.0,None
1,2236,"(255, 0, 0)",20x11,-21.0,None
1,2236,"(0, 0, 255)",9x18,30.0,None
1,2236,"(255, 0, 0)",11-7,0.0,None
1,2236,"(0, 0, 255)",18-23,-28.0,None
1,2236,"(255, 0, 0)",29-25,0.0,None
1,2236,"(0, 0, 255)",1-6,-28.0,None
1,2236,"(255, 0, 0)",30-26,-100.0,None
1,2236,"(0, 0, 255)",23x30,72.0,None
1,2236,"(255, 0, 0)",21-17,-72.0,None
1,2236,"(0, 0, 255)",30x21x14,32.0,None
1,2236,"(255, 0, 0)",28-24,0.0,None
1,2236,"(0, 0, 255)",5-9,-28.0,None
1,2236,"(255, 0, 0)",24-20,0.0,None
1,2236,"(0, 0, 255)",14-10,-49.0,None
1,2236,"(255, 0, 0)",7-2,70.0,None
1,2236,"(0, 0, 255)",10-15,0.0,None
1,2236,"(255, 0, 0)",2-7,0.0,None
1,2236,"(0, 0, 255)",9-13,0.0,None
1,2236,"(255, 0, 0)",4-8,0.0,None
1,2236,"(0, 0, 255)",15-18,0.0,None
1,2236,"(255, 0, 0)",8-3,0.0,None
1,2236,"(0, 0, 255)",12-16,-51.0,None
1,2236,"(255, 0, 0)",20x11,30.0,None
1,2236,"(0, 0, 255)",18-23,0.0,None
1,2236,"(255, 0, 0)",7-10,-72.0,None
1,2236,"(0, 0, 255)",6x15,60.0,None
1,2236,"(255, 0, 0)",3-8,0.0,None
1,2236,"(0, 0, 255)",23-27,0.0,None
1,2236,"(255, 0, 0)",8-3,0.0,None
1,2236,"(0, 0, 255)",15-19,0.0,None
1,2236,"(255, 0, 0)",3-7,0.0,None
1,2236,"(0, 0, 255)",27-23,0.0,None
1,2236,"(255, 0, 0)",7-3,0.0,Tie
1,2236,"(0, 0, 255)",23-18,0.0,None
1,2236,"(255, 0, 0)",11-7,0.0,None
1,2236,"(0, 0, 255)",13-17,-28.0,None
1,2236,"(255, 0, 0)",7-2,40.0,None
1,2236,"(0, 0, 255)",19-24,0.0,None
1,2236,"(255, 0, 0)",2-7,0.0,None
1,2236,"(0, 0, 255)",18-22,0.0,None
1,2236,"(255, 0, 0)",7-2,0.0,None
1,2236,"(0, 0, 255)",22-26,0.0,None
1,2236,"(255, 0, 0)",2-6,0.0,None
1,2236,"(0, 0, 255)",26-30,0.0,None
1,2236,"(255, 0, 0)",6-2,0.0,Tie
1,2236,"(0, 0, 255)",17-22,0.0,None
1,2236,"(255, 0, 0)",3-8,0.0,None
1,2236,"(0, 0, 255)",24-27,0.0,None
1,2236,"(255, 0, 0)",2-6,-28.0,None
1,2236,"(0, 0, 255)",30-26,0.0,None
1,2236,"(255, 0, 0)",6-1,-28.0,None
1,2236,"(0, 0, 255)",26-30,0.0,None
1,2236,"(255, 0, 0)",1-6,0.0,Tie
