epoch,episode,turn,move,reward,winner
3,4604,"(0, 0, 255)",11-16,0.0,None
3,4604,"(255, 0, 0)",24-20,-21.0,None
3,4604,"(0, 0, 255)",16-19,-23.0,None
3,4604,"(255, 0, 0)",23x16,-21.0,None
3,4604,"(0, 0, 255)",12x19,30.0,None
3,4604,"(255, 0, 0)",27-24,-21.0,None
3,4604,"(0, 0, 255)",10-15,30.0,None
3,4604,"(255, 0, 0)",32-27,0.0,None
3,4604,"(0, 0, 255)",9-14,0.0,None
3,4604,"(255, 0, 0)",22-18,-151.0,None
3,4604,"(0, 0, 255)",14x23x32,130.0,None
3,4604,"(255, 0, 0)",26-22,0.0,None
3,4604,"(0, 0, 255)",8-12,0.0,None
3,4604,"(255, 0, 0)",31-27,-51.0,None
3,4604,"(0, 0, 255)",32x23,30.0,None
3,4604,"(255, 0, 0)",22-18,-102.0,None
3,4604,"(0, 0, 255)",15x22,-51.0,None
3,4604,"(255, 0, 0)",24x15,9.0,None
3,4604,"(0, 0, 255)",7-11,-53.0,None
3,4604,"(255, 0, 0)",15x8,7.0,None
3,4604,"(0, 0, 255)",4x11,7.0,None
3,4604,"(255, 0, 0)",25x18,-21.0,None
3,4604,"(0, 0, 255)",23x14,30.0,None
3,4604,"(255, 0, 0)",29-25,0.0,None
3,4604,"(0, 0, 255)",11-15,0.0,None
3,4604,"(255, 0, 0)",28-24,0.0,None
3,4604,"(0, 0, 255)",12-16,-51.0,None
3,4604,"(255, 0, 0)",20x11,30.0,None
3,4604,"(0, 0, 255)",14-10,0.0,None
3,4604,"(255, 0, 0)",30-26,0.0,None
3,4604,"(0, 0, 255)",10-14,0.0,None
3,4604,"(255, 0, 0)",26-23,0.0,None
3,4604,"(0, 0, 255)",14-10,0.0,None
3,4604,"(255, 0, 0)",25-22,0.0,None
3,4604,"(0, 0, 255)",15-18,-74.0,None
3,4604,"(255, 0, 0)",22x15,-42.0,None
3,4604,"(0, 0, 255)",10x19x26,60.0,None
3,4604,"(255, 0, 0)",24-19,0.0,None
3,4604,"(0, 0, 255)",26-23,-21.0,None
3,4604,"(255, 0, 0)",19-16,30.0,None
3,4604,"(0, 0, 255)",23-18,0.0,None
3,4604,"(255, 0, 0)",21-17,0.0,None
3,4604,"(0, 0, 255)",18-14,-23.0,None
3,4604,"(255, 0, 0)",17x10,-21.0,None
3,4604,"(0, 0, 255)",6x15,30.0,None
3,4604,"(255, 0, 0)",11-8,-422.0,"(0, 0, 255)"
3,4604,"(0, 0, 255)",3x12x19,560.0,"(0, 0, 255)"
