epoch,episode,turn,move,log_prob,reward,winner
2,4222,"(0, 0, 255)",11-16,1,0.0,None
2,4222,"(255, 0, 0)",23-18,1,0.0,None
2,4222,"(0, 0, 255)",8-11,1,0.0,None
2,4222,"(255, 0, 0)",18-14,1,-53.0,None
2,4222,"(0, 0, 255)",9x18,1,-14.0,None
2,4222,"(255, 0, 0)",22x15x8,1,9.0,None
2,4222,"(0, 0, 255)",4x11,1,30.0,None
2,4222,"(255, 0, 0)",24-19,1,5.0,None
2,4222,"(0, 0, 255)",16x23,1,-51.0,None
2,4222,"(255, 0, 0)",26x19,1,30.0,None
2,4222,"(0, 0, 255)",6-9,1,0.0,None
2,4222,"(255, 0, 0)",30-26,1,0.0,None
2,4222,"(0, 0, 255)",9-14,1,0.0,None
2,4222,"(255, 0, 0)",27-23,1,0.0,None
2,4222,"(0, 0, 255)",1-6,1,0.0,None
2,4222,"(255, 0, 0)",21-17,1,-100.0,None
2,4222,"(0, 0, 255)",14x21x30,1,100.0,None
2,4222,"(255, 0, 0)",32-27,1,0.0,None
2,4222,"(0, 0, 255)",5-9,1,0.0,None
2,4222,"(255, 0, 0)",29-25,1,-51.0,None
2,4222,"(0, 0, 255)",30x21,1,30.0,None
2,4222,"(255, 0, 0)",19-15,1,-53.0,None
2,4222,"(0, 0, 255)",11x18,1,-42.0,None
2,4222,"(255, 0, 0)",23x14x5,1,60.0,None
2,4222,"(0, 0, 255)",21-25,1,-28.0,None
2,4222,"(255, 0, 0)",27-23,1,0.0,None
2,4222,"(0, 0, 255)",6-9,1,-28.0,None
2,4222,"(255, 0, 0)",31-27,1,0.0,None
2,4222,"(0, 0, 255)",9-14,1,-28.0,None
2,4222,"(255, 0, 0)",23-18,1,-121.0,None
2,4222,"(0, 0, 255)",14x23x30,1,102.0,None
2,4222,"(255, 0, 0)",27-23,1,0.0,None
2,4222,"(0, 0, 255)",12-16,1,-28.0,None
2,4222,"(255, 0, 0)",28-24,1,0.0,None
2,4222,"(0, 0, 255)",25-29,1,-28.0,None
2,4222,"(255, 0, 0)",5-1,1,40.0,None
2,4222,"(0, 0, 255)",2-6,1,0.0,None
2,4222,"(255, 0, 0)",24-19,1,-21.0,None
2,4222,"(0, 0, 255)",30-25,1,-51.0,None
2,4222,"(255, 0, 0)",19x12,1,30.0,None
2,4222,"(0, 0, 255)",6-9,1,0.0,None
2,4222,"(255, 0, 0)",12-8,1,-51.0,None
2,4222,"(0, 0, 255)",3x12,1,30.0,None
2,4222,"(255, 0, 0)",23-18,1,0.0,None
2,4222,"(0, 0, 255)",10-14,1,-21.0,None
2,4222,"(255, 0, 0)",18-15,1,30.0,None
2,4222,"(0, 0, 255)",25-22,1,0.0,None
2,4222,"(255, 0, 0)",1-5,1,0.0,None
2,4222,"(0, 0, 255)",29-25,1,0.0,None
2,4222,"(255, 0, 0)",5-1,1,0.0,None
2,4222,"(0, 0, 255)",22-18,1,-21.0,None
2,4222,"(255, 0, 0)",15-11,1,-72.0,None
2,4222,"(0, 0, 255)",7x16,1,60.0,None
2,4222,"(255, 0, 0)",1-5,1,0.0,None
2,4222,"(0, 0, 255)",18-23,1,0.0,None
2,4222,"(255, 0, 0)",5-1,1,0.0,None
2,4222,"(0, 0, 255)",23-27,1,0.0,None
2,4222,"(255, 0, 0)",1-5,1,0.0,None
2,4222,"(0, 0, 255)",27-31,1,0.0,None
2,4222,"(255, 0, 0)",5-1,1,0.0,Tie
2,4222,"(0, 0, 255)",25-29,1,0.0,None
2,4222,"(255, 0, 0)",1-6,1,-21.0,None
2,4222,"(0, 0, 255)",16-19,1,-51.0,None
2,4222,"(255, 0, 0)",6x13,1,30.0,None
2,4222,"(0, 0, 255)",31-27,1,0.0,None
2,4222,"(255, 0, 0)",13-9,1,-21.0,None
2,4222,"(0, 0, 255)",27-32,1,-51.0,None
2,4222,"(255, 0, 0)",9x18,1,30.0,None
2,4222,"(0, 0, 255)",29-25,1,0.0,None
2,4222,"(255, 0, 0)",18-23,1,-422.0,"(0, 0, 255)"
2,4222,"(0, 0, 255)",19x26,1,560.0,"(0, 0, 255)"
