epoch,episode,turn,agent,move,reward,success,winner
40,9118,"(0, 0, 255)",Agent 2,12-16,0.1,True,None
40,9118,"(255, 0, 0)",Agent 1,24-20,0.1,True,None
40,9118,"(0, 0, 255)",Agent 2,16-19,-2.9,True,None
40,9118,"(255, 0, 0)",Agent 1,23x16,5.1,True,None
40,9118,"(0, 0, 255)",Agent 2,9-14,0.1,True,None
40,9118,"(255, 0, 0)",Agent 1,27-24,0.1,True,None
40,9118,"(0, 0, 255)",Agent 2,14-18,-2.9,True,None
40,9118,"(255, 0, 0)",Agent 1,22x15,-0.9000000000000004,True,None
40,9118,"(0, 0, 255)",Agent 2,11x18,5.1,True,None
40,9118,"(255, 0, 0)",Agent 1,26-23,-2.9,True,None
40,9118,"(0, 0, 255)",Agent 2,18x27,2.0999999999999996,True,None
40,9118,"(255, 0, 0)",Agent 1,32x23,5.1,True,None
40,9118,"(0, 0, 255)",Agent 2,10-15,0.1,True,None
40,9118,"(255, 0, 0)",Agent 1,21-17,0.1,True,None
40,9118,"(0, 0, 255)",Agent 2,15-19,-2.9,True,None
40,9118,"(255, 0, 0)",Agent 1,24x15,8.1,True,None
40,9118,"(0, 0, 255)",Agent 2,8-12,0.1,True,None
40,9118,"(255, 0, 0)",Agent 1,16-11,-2.9,True,None
40,9118,"(0, 0, 255)",Agent 2,7x16,2.0999999999999996,True,None
40,9118,"(255, 0, 0)",Agent 1,20x11,5.1,True,None
40,9118,"(0, 0, 255)",Agent 2,6-10,-2.9,True,None
40,9118,"(255, 0, 0)",Agent 1,15x6,-0.9000000000000004,True,None
40,9118,"(0, 0, 255)",Agent 2,2x9,5.1,True,None
40,9118,"(255, 0, 0)",Agent 1,28-24,0.1,True,None
40,9118,"(0, 0, 255)",Agent 2,12-16,0.1,True,None
40,9118,"(255, 0, 0)",Agent 1,25-21,0.1,True,None
40,9118,"(0, 0, 255)",Agent 2,16-19,-5.9,True,None
40,9118,"(255, 0, 0)",Agent 1,24x15,8.1,True,None
40,9118,"(0, 0, 255)",Agent 2,3-8,0.1,True,None
40,9118,"(255, 0, 0)",Agent 1,30-25,0.1,True,None
40,9118,"(0, 0, 255)",Agent 2,9-13,0.1,True,None
40,9118,"(255, 0, 0)",Agent 1,31-27,-2.9,True,None
40,9118,"(0, 0, 255)",Agent 2,13x22,2.0999999999999996,True,None
40,9118,"(255, 0, 0)",Agent 1,25x18,5.1,True,None
40,9118,"(0, 0, 255)",Agent 2,8-12,0.1,True,None
40,9118,"(255, 0, 0)",Agent 1,27-24,0.1,True,None
40,9118,"(0, 0, 255)",Agent 2,5-9,0.1,True,None
40,9118,"(255, 0, 0)",Agent 1,29-25,0.1,True,None
40,9118,"(0, 0, 255)",Agent 2,4-8,-2.9,True,None
40,9118,"(255, 0, 0)",Agent 1,11x4,25.1,True,None
40,9118,"(0, 0, 255)",Agent 2,9-13,0.1,True,None
40,9118,"(255, 0, 0)",Agent 1,25-22,0.1,True,None
40,9118,"(0, 0, 255)",Agent 2,12-16,0.1,True,None
40,9118,"(255, 0, 0)",Agent 1,24-20,0.1,True,None
40,9118,"(0, 0, 255)",Agent 2,13-17,-8.9,True,None
40,9118,"(255, 0, 0)",Agent 1,22x13,8.1,True,None
40,9118,"(0, 0, 255)",Agent 2,16-19,-2.9,True,None
40,9118,"(255, 0, 0)",Agent 1,23x16,8.1,True,None
40,9118,"(0, 0, 255)",Agent 2,1-6,0.1,True,None
40,9118,"(255, 0, 0)",Agent 1,21-17,0.1,True,None
40,9118,"(0, 0, 255)",Agent 2,6-10,-2.9,True,None
40,9118,"(255, 0, 0)",Agent 1,15x6,508.1,True,"(255, 0, 0)"
