epoch,episode,turn,move,log_prob,reward,winner
1,208,"(0, 0, 255)",12-16,-1.9459101490553135,0.0,None
1,208,"(255, 0, 0)",22-18,-1.9459101490553135,0.0,None
1,208,"(0, 0, 255)",11-15,-2.0794415416798357,-23.0,None
1,208,"(255, 0, 0)",18x11,0.0,-21.0,None
1,208,"(0, 0, 255)",8x15,0.0,30.0,None
1,208,"(255, 0, 0)",26-22,-1.9459101490553135,0.0,None
1,208,"(0, 0, 255)",15-18,-2.3025850929940455,-53.0,None
1,208,"(255, 0, 0)",23x14,-0.6931471805599453,-23.0,None
1,208,"(0, 0, 255)",9x18,-0.6931471805599453,7.0,None
1,208,"(255, 0, 0)",22x15,0.0,7.0,None
1,208,"(0, 0, 255)",10x19,0.0,-21.0,None
1,208,"(255, 0, 0)",24x15,0.0,30.0,None
1,208,"(0, 0, 255)",16-19,-2.1972245773362196,0.0,None
1,208,"(255, 0, 0)",31-26,-2.1972245773362196,0.0,None
1,208,"(0, 0, 255)",19-24,-2.1972245773362196,-102.0,None
1,208,"(255, 0, 0)",28x19,-0.6931471805599453,60.0,None
1,208,"(0, 0, 255)",4-8,-1.9459101490553135,0.0,None
1,208,"(255, 0, 0)",27-24,-2.3025850929940455,0.0,None
1,208,"(0, 0, 255)",7-11,-1.9459101490553135,28.0,None
1,208,"(255, 0, 0)",19-16,-2.1972245773362196,-72.0,None
1,208,"(0, 0, 255)",11x20x27,-0.6931471805599453,9.0,None
1,208,"(255, 0, 0)",32x23,0.0,30.0,None
1,208,"(0, 0, 255)",8-11,-1.9459101490553135,-23.0,None
1,208,"(255, 0, 0)",15x8,0.0,-21.0,None
1,208,"(0, 0, 255)",3x12,0.0,30.0,None
1,208,"(255, 0, 0)",25-22,-1.6094379124341003,0.0,None
1,208,"(0, 0, 255)",6-10,-1.6094379124341003,0.0,None
1,208,"(255, 0, 0)",22-17,-1.9459101490553135,0.0,None
1,208,"(0, 0, 255)",2-6,-1.9459101490553135,0.0,None
1,208,"(255, 0, 0)",29-25,-1.9459101490553135,0.0,None
1,208,"(0, 0, 255)",6-9,-1.6094379124341003,0.0,None
1,208,"(255, 0, 0)",17-14,-1.791759469228055,-123.0,None
1,208,"(0, 0, 255)",9x18x27,-0.6931471805599453,90.0,None
1,208,"(255, 0, 0)",26-22,-1.3862943611198906,-28.0,None
1,208,"(0, 0, 255)",10-14,-1.9459101490553135,0.0,None
1,208,"(255, 0, 0)",22-17,-1.3862943611198906,-21.0,None
1,208,"(0, 0, 255)",14-18,-1.791759469228055,30.0,None
1,208,"(255, 0, 0)",17-13,-1.3862943611198906,-28.0,None
1,208,"(0, 0, 255)",12-16,-1.9459101490553135,0.0,None
1,208,"(255, 0, 0)",21-17,-1.3862943611198906,-28.0,None
1,208,"(0, 0, 255)",1-6,-2.0794415416798357,0.0,None
1,208,"(255, 0, 0)",30-26,-1.6094379124341003,-28.0,None
1,208,"(0, 0, 255)",16-20,-2.1972245773362196,0.0,None
1,208,"(255, 0, 0)",25-22,-1.791759469228055,-72.0,None
1,208,"(0, 0, 255)",18x25,0.0,60.0,None
1,208,"(255, 0, 0)",13-9,-1.3862943611198906,-522.0,None
1,208,"(0, 0, 255)",5x14x21,-0.6931471805599453,90.0,None
1,208,"(255, 0, 0)",26-22,-0.6931471805599453,-28.0,None
1,208,"(0, 0, 255)",27-31,-1.9459101490553135,40.0,None
1,208,"(255, 0, 0)",22-17,-0.6931471805599453,-28.0,None
1,208,"(0, 0, 255)",20-24,-1.9459101490553135,0.0,None
1,208,"(255, 0, 0)",17-14,-0.6931471805599453,-28.0,None
1,208,"(0, 0, 255)",24-27,-2.0794415416798357,28.0,None
1,208,"(255, 0, 0)",14-9,-0.6931471805599453,-422.0,None
1,208,"(0, 0, 255)",6x13,0.0,560.0,"(0, 0, 255)"
