epoch,episode,turn,move,log_prob,reward,winner
1,3692,"(0, 0, 255)",11-15,1,0.0,None
1,3692,"(255, 0, 0)",23-18,1,-21.0,None
1,3692,"(0, 0, 255)",7-11,1,30.0,None
1,3692,"(255, 0, 0)",26-23,1,0.0,None
1,3692,"(0, 0, 255)",9-13,1,0.0,None
1,3692,"(255, 0, 0)",24-20,1,0.0,None
1,3692,"(0, 0, 255)",6-9,1,0.0,None
1,3692,"(255, 0, 0)",30-26,1,0.0,None
1,3692,"(0, 0, 255)",10-14,1,0.0,None
1,3692,"(255, 0, 0)",27-24,1,0.0,None
1,3692,"(0, 0, 255)",3-7,1,0.0,None
1,3692,"(255, 0, 0)",22-17,1,-53.0,None
1,3692,"(0, 0, 255)",13x22,1,-62.99999999999999,None
1,3692,"(255, 0, 0)",26x17x10x3,1,107.0,None
1,3692,"(0, 0, 255)",15x22,1,-21.0,None
1,3692,"(255, 0, 0)",25x18,1,30.0,None
1,3692,"(0, 0, 255)",9-14,1,-23.0,None
1,3692,"(255, 0, 0)",18x9,1,-21.0,None
1,3692,"(0, 0, 255)",5x14,1,30.0,None
1,3692,"(255, 0, 0)",20-16,1,-74.0,None
1,3692,"(0, 0, 255)",12x19x26,1,-21.0,None
1,3692,"(255, 0, 0)",3x12,1,-19.0,None
1,3692,"(0, 0, 255)",11-16,1,-81.0,None
1,3692,"(255, 0, 0)",31x22,1,9.0,None
1,3692,"(0, 0, 255)",16-19,1,-51.0,None
1,3692,"(255, 0, 0)",24x15,1,30.0,None
1,3692,"(0, 0, 255)",4-8,1,-51.0,None
1,3692,"(255, 0, 0)",12x3,1,30.0,None
1,3692,"(0, 0, 255)",1-5,1,0.0,None
1,3692,"(255, 0, 0)",22-17,1,-21.0,None
1,3692,"(0, 0, 255)",14-18,1,30.0,None
1,3692,"(255, 0, 0)",3-7,1,-23.0,None
1,3692,"(0, 0, 255)",2x11,1,-21.0,None
1,3692,"(255, 0, 0)",15x8,1,30.0,None
1,3692,"(0, 0, 255)",5-9,1,-28.0,None
1,3692,"(255, 0, 0)",29-25,1,0.0,None
1,3692,"(0, 0, 255)",9-13,1,-21.0,None
1,3692,"(255, 0, 0)",32-27,1,-100.0,None
1,3692,"(0, 0, 255)",13x22x29,1,72.0,None
1,3692,"(255, 0, 0)",8-3,1,40.0,None
1,3692,"(0, 0, 255)",29-25,1,0.0,None
1,3692,"(255, 0, 0)",3-8,1,0.0,None
1,3692,"(0, 0, 255)",25-29,1,0.0,Tie
