epoch,episode,turn,move,reward,winner
1,855,"(0, 0, 255)",11-15,0.0,None
1,855,"(255, 0, 0)",21-17,0.0,None
1,855,"(0, 0, 255)",15-18,-53.0,None
1,855,"(255, 0, 0)",22x15,35.0,None
1,855,"(0, 0, 255)",10x19,-51.0,None
1,855,"(255, 0, 0)",23x16,7.0,None
1,855,"(0, 0, 255)",12x19,-21.0,None
1,855,"(255, 0, 0)",24x15,30.0,None
1,855,"(0, 0, 255)",7-10,28.0,None
1,855,"(255, 0, 0)",27-24,-23.0,None
1,855,"(0, 0, 255)",10x19,-21.0,None
1,855,"(255, 0, 0)",24x15,30.0,None
1,855,"(0, 0, 255)",3-7,0.0,None
1,855,"(255, 0, 0)",28-24,0.0,None
1,855,"(0, 0, 255)",9-14,-142.0,None
1,855,"(255, 0, 0)",17x10x3x12,160.0,None
1,855,"(0, 0, 255)",5-9,0.0,None
1,855,"(255, 0, 0)",26-23,0.0,None
1,855,"(0, 0, 255)",6-10,-23.0,None
1,855,"(255, 0, 0)",15x6,-21.0,None
1,855,"(0, 0, 255)",1x10,30.0,None
1,855,"(255, 0, 0)",25-22,0.0,None
1,855,"(0, 0, 255)",10-15,0.0,None
1,855,"(255, 0, 0)",31-27,0.0,None
1,855,"(0, 0, 255)",2-7,0.0,None
1,855,"(255, 0, 0)",23-19,-21.0,None
1,855,"(0, 0, 255)",7-11,-51.0,None
1,855,"(255, 0, 0)",19x10,30.0,None
1,855,"(0, 0, 255)",9-14,0.0,None
1,855,"(255, 0, 0)",22-18,-23.0,None
1,855,"(0, 0, 255)",14x23,-21.0,None
1,855,"(255, 0, 0)",27x18,58.0,None
1,855,"(0, 0, 255)",11-16,-51.0,None
1,855,"(255, 0, 0)",12x19,30.0,None
1,855,"(0, 0, 255)",4-8,0.0,None
1,855,"(255, 0, 0)",19-15,0.0,None
1,855,"(0, 0, 255)",8-12,0.0,None
1,855,"(255, 0, 0)",10-7,0.0,None
1,855,"(0, 0, 255)",12-16,-28.0,None
1,855,"(255, 0, 0)",15-19,-72.0,None
1,855,"(0, 0, 255)",16x23,32.0,None
1,855,"(255, 0, 0)",18-15,28.0,None
1,855,"(0, 0, 255)",23-26,-401.0,"(255, 0, 0)"
1,855,"(255, 0, 0)",30x23,530.0,"(255, 0, 0)"
