epoch,episode,turn,move,log_prob,reward,winner
2,642,"(0, 0, 255)",10-14,1,0.0,None
2,642,"(255, 0, 0)",22-18,1,0.0,None
2,642,"(0, 0, 255)",9-13,1,-23.0,None
2,642,"(255, 0, 0)",18x9,1,-21.0,None
2,642,"(0, 0, 255)",5x14,1,30.0,None
2,642,"(255, 0, 0)",21-17,1,-102.0,None
2,642,"(0, 0, 255)",13x22,1,-44.0,None
2,642,"(255, 0, 0)",26x17x10,1,-21.0,None
2,642,"(0, 0, 255)",6x15,1,30.0,None
2,642,"(255, 0, 0)",25-22,1,0.0,None
2,642,"(0, 0, 255)",1-5,1,0.0,None
2,642,"(255, 0, 0)",23-18,1,0.0,None
2,642,"(0, 0, 255)",2-6,1,0.0,None
2,642,"(255, 0, 0)",18-14,1,0.0,None
2,642,"(0, 0, 255)",6-10,1,-21.0,None
2,642,"(255, 0, 0)",22-17,1,30.0,None
2,642,"(0, 0, 255)",11-16,1,0.0,None
2,642,"(255, 0, 0)",30-25,1,0.0,None
2,642,"(0, 0, 255)",5-9,1,-72.0,None
2,642,"(255, 0, 0)",14x5,1,60.0,None
2,642,"(0, 0, 255)",16-19,1,-28.0,None
2,642,"(255, 0, 0)",17-13,1,0.0,None
2,642,"(0, 0, 255)",19-23,1,-121.0,None
2,642,"(255, 0, 0)",27x18x11x2,1,130.0,None
2,642,"(0, 0, 255)",10-15,1,-28.0,None
2,642,"(255, 0, 0)",5-1,1,40.0,None
2,642,"(0, 0, 255)",8-11,1,0.0,None
2,642,"(255, 0, 0)",32-27,1,0.0,None
2,642,"(0, 0, 255)",11-16,1,0.0,None
2,642,"(255, 0, 0)",25-22,1,0.0,None
2,642,"(0, 0, 255)",16-19,1,0.0,None
2,642,"(255, 0, 0)",24-20,1,0.0,None
2,642,"(0, 0, 255)",19-24,1,-72.0,None
2,642,"(255, 0, 0)",28x19x10,1,60.0,None
2,642,"(0, 0, 255)",3-7,1,-130.0,None
2,642,"(255, 0, 0)",10x3,1,100.0,None
2,642,"(0, 0, 255)",12-16,1,-51.0,None
2,642,"(255, 0, 0)",20x11,1,86.0,None
2,642,"(0, 0, 255)",4-8,1,-480.0,"(255, 0, 0)"
2,642,"(255, 0, 0)",3x12,1,560.0,"(255, 0, 0)"
