epoch,episode,turn,move,log_prob,reward,winner
1,2961,"(0, 0, 255)",9-14,1,0.0,None
1,2961,"(255, 0, 0)",24-19,1,0.0,None
1,2961,"(0, 0, 255)",14-18,1,-53.0,None
1,2961,"(255, 0, 0)",22x15,1,7.0,None
1,2961,"(0, 0, 255)",11x18,1,7.0,None
1,2961,"(255, 0, 0)",23x14,1,7.0,None
1,2961,"(0, 0, 255)",10x17,1,-21.0,None
1,2961,"(255, 0, 0)",21x14,1,30.0,None
1,2961,"(0, 0, 255)",5-9,1,-72.0,None
1,2961,"(255, 0, 0)",14x5,1,60.0,None
1,2961,"(0, 0, 255)",12-16,1,-72.0,None
1,2961,"(255, 0, 0)",19x12,1,60.0,None
1,2961,"(0, 0, 255)",6-9,1,0.0,None
1,2961,"(255, 0, 0)",27-23,1,0.0,None
1,2961,"(0, 0, 255)",9-13,1,0.0,None
1,2961,"(255, 0, 0)",23-19,1,0.0,None
1,2961,"(0, 0, 255)",13-17,1,0.0,None
1,2961,"(255, 0, 0)",31-27,1,0.0,None
1,2961,"(0, 0, 255)",7-11,1,0.0,None
1,2961,"(255, 0, 0)",19-16,1,-72.0,None
1,2961,"(0, 0, 255)",11x20,1,60.0,None
1,2961,"(255, 0, 0)",25-22,1,-21.0,None
1,2961,"(0, 0, 255)",1-6,1,-51.0,None
1,2961,"(255, 0, 0)",22x13,1,30.0,None
1,2961,"(0, 0, 255)",8-11,1,-28.0,None
1,2961,"(255, 0, 0)",26-22,1,0.0,None
1,2961,"(0, 0, 255)",6-9,1,-23.0,None
1,2961,"(255, 0, 0)",13x6,1,-21.0,None
1,2961,"(0, 0, 255)",2x9,1,2.0,None
1,2961,"(255, 0, 0)",5-1,1,40.0,None
1,2961,"(0, 0, 255)",3-8,1,-79.0,None
1,2961,"(255, 0, 0)",12x3,1,70.0,None
1,2961,"(0, 0, 255)",9-14,1,0.0,None
1,2961,"(255, 0, 0)",3-7,1,-21.0,None
1,2961,"(0, 0, 255)",20-24,1,-132.0,None
1,2961,"(255, 0, 0)",28x19,1,88.0,None
1,2961,"(0, 0, 255)",11-16,1,-72.0,None
1,2961,"(255, 0, 0)",19x12,1,88.0,None
1,2961,"(0, 0, 255)",4-8,1,-79.0,None
1,2961,"(255, 0, 0)",12x3,1,98.0,None
1,2961,"(0, 0, 255)",14-17,1,-422.0,"(255, 0, 0)"
1,2961,"(255, 0, 0)",22x13,1,560.0,"(255, 0, 0)"
