epoch,episode,turn,move,reward,winner
1,4907,"(0, 0, 255)",10-14,0.0,None
1,4907,"(255, 0, 0)",23-19,0.0,None
1,4907,"(0, 0, 255)",6-10,0.0,None
1,4907,"(255, 0, 0)",27-23,0.0,None
1,4907,"(0, 0, 255)",11-15,0.0,None
1,4907,"(255, 0, 0)",31-27,0.0,None
1,4907,"(0, 0, 255)",1-6,0.0,None
1,4907,"(255, 0, 0)",22-18,-121.0,None
1,4907,"(0, 0, 255)",15x22x31,130.0,None
1,4907,"(255, 0, 0)",25-22,0.0,None
1,4907,"(0, 0, 255)",10-15,-100.0,None
1,4907,"(255, 0, 0)",19x10x1,100.0,None
1,4907,"(0, 0, 255)",8-11,0.0,None
1,4907,"(255, 0, 0)",24-19,-72.0,None
1,4907,"(0, 0, 255)",31x24x15,60.0,None
1,4907,"(255, 0, 0)",32-27,0.0,None
1,4907,"(0, 0, 255)",12-16,0.0,None
1,4907,"(255, 0, 0)",30-26,0.0,None
1,4907,"(0, 0, 255)",15-10,0.0,None
1,4907,"(255, 0, 0)",21-17,-51.0,None
1,4907,"(0, 0, 255)",14x21,30.0,None
1,4907,"(255, 0, 0)",29-25,-79.0,None
1,4907,"(0, 0, 255)",21x30,70.0,None
1,4907,"(255, 0, 0)",27-24,0.0,None
1,4907,"(0, 0, 255)",10-15,0.0,None
1,4907,"(255, 0, 0)",24-19,-23.0,None
1,4907,"(0, 0, 255)",15x24,-42.0,None
1,4907,"(255, 0, 0)",28x19x12,60.0,None
1,4907,"(0, 0, 255)",2-6,-23.0,None
1,4907,"(255, 0, 0)",1x10,-21.0,None
1,4907,"(0, 0, 255)",7x14,30.0,None
1,4907,"(255, 0, 0)",23-18,-81.0,None
1,4907,"(0, 0, 255)",14x23,-21.0,None
1,4907,"(255, 0, 0)",26x19,30.0,None
1,4907,"(0, 0, 255)",4-8,0.0,None
1,4907,"(255, 0, 0)",22-17,0.0,None
1,4907,"(0, 0, 255)",9-13,-21.0,None
1,4907,"(255, 0, 0)",19-15,-81.0,None
1,4907,"(0, 0, 255)",13x22,9.0,None
1,4907,"(255, 0, 0)",15-10,30.0,None
1,4907,"(0, 0, 255)",5-9,0.0,None
1,4907,"(255, 0, 0)",10-7,-23.0,None
1,4907,"(0, 0, 255)",3x10,-49.0,None
1,4907,"(255, 0, 0)",12x3,70.0,None
1,4907,"(0, 0, 255)",10-14,0.0,None
1,4907,"(255, 0, 0)",3-7,-21.0,None
1,4907,"(0, 0, 255)",14-17,-51.0,None
1,4907,"(255, 0, 0)",7x16,30.0,None
1,4907,"(0, 0, 255)",17-21,0.0,None
1,4907,"(255, 0, 0)",16-19,0.0,None
1,4907,"(0, 0, 255)",9-14,0.0,None
1,4907,"(255, 0, 0)",19-23,0.0,None
1,4907,"(0, 0, 255)",22-25,0.0,None
1,4907,"(255, 0, 0)",23-19,-28.0,None
1,4907,"(0, 0, 255)",14-18,0.0,None
1,4907,"(255, 0, 0)",19-16,-28.0,None
1,4907,"(0, 0, 255)",30-26,0.0,None
1,4907,"(255, 0, 0)",16-20,-28.0,None
1,4907,"(0, 0, 255)",18-23,0.0,None
1,4907,"(255, 0, 0)",20-16,-28.0,None
1,4907,"(0, 0, 255)",23-27,0.0,None
1,4907,"(255, 0, 0)",16-12,-28.0,None
1,4907,"(0, 0, 255)",27-31,40.0,None
1,4907,"(255, 0, 0)",12-16,-28.0,Tie
1,4907,"(0, 0, 255)",26-22,0.0,None
1,4907,"(255, 0, 0)",16-20,-28.0,None
1,4907,"(0, 0, 255)",22-18,0.0,Tie
