epoch,episode,turn,move,log_prob,reward,winner
2,3038,"(0, 0, 255)",9-14,1,0.0,None
2,3038,"(255, 0, 0)",23-19,1,0.0,None
2,3038,"(0, 0, 255)",14-18,1,-23.0,None
2,3038,"(255, 0, 0)",22x15,1,-21.0,None
2,3038,"(0, 0, 255)",11x18,1,30.0,None
2,3038,"(255, 0, 0)",27-23,1,-23.0,None
2,3038,"(0, 0, 255)",18x27,1,-21.0,None
2,3038,"(255, 0, 0)",32x23,1,30.0,None
2,3038,"(0, 0, 255)",5-9,1,0.0,None
2,3038,"(255, 0, 0)",19-16,1,5.0,None
2,3038,"(0, 0, 255)",12x19,1,-51.0,None
2,3038,"(255, 0, 0)",23x16,1,30.0,None
2,3038,"(0, 0, 255)",10-15,1,0.0,None
2,3038,"(255, 0, 0)",24-20,1,0.0,None
2,3038,"(0, 0, 255)",8-11,1,0.0,None
2,3038,"(255, 0, 0)",26-22,1,0.0,None
2,3038,"(0, 0, 255)",9-13,1,0.0,None
2,3038,"(255, 0, 0)",31-27,1,0.0,None
2,3038,"(0, 0, 255)",6-9,1,0.0,None
2,3038,"(255, 0, 0)",16-12,1,0.0,None
2,3038,"(0, 0, 255)",13-17,1,-123.0,None
2,3038,"(255, 0, 0)",22x13x6,1,-21.0,None
2,3038,"(0, 0, 255)",1x10,1,30.0,None
2,3038,"(255, 0, 0)",20-16,1,-51.0,None
2,3038,"(0, 0, 255)",11x20,1,30.0,None
2,3038,"(255, 0, 0)",30-26,1,0.0,None
2,3038,"(0, 0, 255)",3-8,1,-79.0,None
2,3038,"(255, 0, 0)",12x3,1,70.0,None
2,3038,"(0, 0, 255)",20-24,1,-102.0,None
2,3038,"(255, 0, 0)",28x19,1,-62.99999999999999,None
2,3038,"(0, 0, 255)",15x24x31x22,1,79.0,None
2,3038,"(255, 0, 0)",25x18,1,30.0,None
2,3038,"(0, 0, 255)",10-15,1,-123.0,None
2,3038,"(255, 0, 0)",18x11,1,-42.0,None
2,3038,"(0, 0, 255)",7x16,1,60.0,None
2,3038,"(255, 0, 0)",3-7,1,-51.0,None
2,3038,"(0, 0, 255)",2x11,1,30.0,None
2,3038,"(255, 0, 0)",29-25,1,0.0,None
2,3038,"(0, 0, 255)",16-20,1,0.0,None
2,3038,"(255, 0, 0)",25-22,1,0.0,None
2,3038,"(0, 0, 255)",11-16,1,0.0,None
2,3038,"(255, 0, 0)",22-17,1,0.0,None
2,3038,"(0, 0, 255)",4-8,1,0.0,None
2,3038,"(255, 0, 0)",17-13,1,0.0,None
2,3038,"(0, 0, 255)",20-24,1,0.0,None
2,3038,"(255, 0, 0)",21-17,1,0.0,None
2,3038,"(0, 0, 255)",16-20,1,0.0,None
2,3038,"(255, 0, 0)",13-9,1,0.0,None
2,3038,"(0, 0, 255)",24-28,1,0.0,None
2,3038,"(255, 0, 0)",9-6,1,-28.0,None
2,3038,"(0, 0, 255)",8-11,1,-28.0,None
2,3038,"(255, 0, 0)",17-14,1,-28.0,None
2,3038,"(0, 0, 255)",20-24,1,-28.0,None
2,3038,"(255, 0, 0)",14-10,1,-28.0,None
2,3038,"(0, 0, 255)",11-16,1,-28.0,None
2,3038,"(255, 0, 0)",6-1,1,12.0,None
2,3038,"(0, 0, 255)",16-20,1,0.0,None
2,3038,"(255, 0, 0)",10-6,1,-28.0,None
2,3038,"(0, 0, 255)",28-32,1,12.0,None
2,3038,"(255, 0, 0)",6-2,1,40.0,None
2,3038,"(0, 0, 255)",32-28,1,0.0,None
2,3038,"(255, 0, 0)",1-6,1,0.0,None
2,3038,"(0, 0, 255)",28-32,1,0.0,None
2,3038,"(255, 0, 0)",6-10,1,0.0,None
2,3038,"(0, 0, 255)",32-28,1,0.0,None
2,3038,"(255, 0, 0)",2-6,1,0.0,Tie
