epoch,episode,turn,agent,move,reward,success,winner
125,4272,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,24-20,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,8-12,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,32-28,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,5-9,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,4-8,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,23-19,-5.9,True,None
125,4272,"(0, 0, 255)",Agent 1,14x23x32,45.1,True,None
125,4272,"(255, 0, 0)",Agent 2,25-22,-2.9,True,None
125,4272,"(0, 0, 255)",Agent 1,16x23,2.0999999999999996,True,None
125,4272,"(255, 0, 0)",Agent 2,26x19,5.1,True,None
125,4272,"(0, 0, 255)",Agent 1,32-27,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,30-26,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,9-14,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,26-23,-2.9,True,None
125,4272,"(0, 0, 255)",Agent 1,27x18x25,22.1,True,None
125,4272,"(255, 0, 0)",Agent 2,29x22,5.1,True,None
125,4272,"(0, 0, 255)",Agent 1,14-17,-5.9,True,None
125,4272,"(255, 0, 0)",Agent 2,21x14,2.0999999999999996,True,None
125,4272,"(0, 0, 255)",Agent 1,10x17x26,22.1,True,None
125,4272,"(255, 0, 0)",Agent 2,31x22,5.1,True,None
125,4272,"(0, 0, 255)",Agent 1,12-16,-2.9,True,None
125,4272,"(255, 0, 0)",Agent 2,19x12,8.1,True,None
125,4272,"(0, 0, 255)",Agent 1,6-10,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,22-18,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,11-16,-2.9,True,None
125,4272,"(255, 0, 0)",Agent 2,20x11x4,45.1,True,None
125,4272,"(0, 0, 255)",Agent 1,10-15,-2.9,True,None
125,4272,"(255, 0, 0)",Agent 2,18x11,2.0999999999999996,True,None
125,4272,"(0, 0, 255)",Agent 1,7x16,5.1,True,None
125,4272,"(255, 0, 0)",Agent 2,24-19,-2.9,True,None
125,4272,"(0, 0, 255)",Agent 1,16x23,5.1,True,None
125,4272,"(255, 0, 0)",Agent 2,28-24,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,23-26,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,24-19,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,26-30,20.1,True,None
125,4272,"(255, 0, 0)",Agent 2,19-15,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,30-26,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,15-10,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,26-30,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,10-7,-5.9,True,None
125,4272,"(0, 0, 255)",Agent 1,2x11,5.1,True,None
125,4272,"(255, 0, 0)",Agent 2,12-8,-2.9,True,None
125,4272,"(0, 0, 255)",Agent 1,3x12,5.1,True,None
125,4272,"(255, 0, 0)",Agent 2,4-8,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,30-26,-2.9,True,None
125,4272,"(255, 0, 0)",Agent 2,8x15,5.1,True,None
125,4272,"(0, 0, 255)",Agent 1,26-31,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,15-18,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,12-16,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,18-22,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,16-19,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,22-25,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,19-23,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,25-29,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,23-26,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,29-25,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,26-30,20.1,True,None
125,4272,"(255, 0, 0)",Agent 2,25-29,3.1,True,None
125,4272,"(0, 0, 255)",Agent 1,30-25,-2.9,True,None
125,4272,"(255, 0, 0)",Agent 2,29x22,5.1,True,None
125,4272,"(0, 0, 255)",Agent 1,31-26,-2.9,True,None
125,4272,"(255, 0, 0)",Agent 2,22x31,8.1,True,None
125,4272,"(0, 0, 255)",Agent 1,1-6,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,31-27,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,6-10,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,27-31,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,10-15,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,31-27,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,15-19,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,27-31,0.1,True,None
125,4272,"(0, 0, 255)",Agent 1,19-24,0.1,True,None
125,4272,"(255, 0, 0)",Agent 2,31-27,-2.9,True,None
125,4272,"(0, 0, 255)",Agent 1,24x31,528.1,True,"(0, 0, 255)"
