epoch,episode,turn,agent,move,reward,success,winner
19,5978,"(0, 0, 255)",Agent 2,12-16,0.1,True,None
19,5978,"(255, 0, 0)",Agent 1,22-18,0.1,True,None
19,5978,"(0, 0, 255)",Agent 2,16-19,-5.9,True,None
19,5978,"(255, 0, 0)",Agent 1,24x15,2.0999999999999996,True,None
19,5978,"(0, 0, 255)",Agent 2,10x19,2.0999999999999996,True,None
19,5978,"(255, 0, 0)",Agent 1,23x16,2.0999999999999996,True,None
19,5978,"(0, 0, 255)",Agent 2,11x20,5.1,True,None
19,5978,"(255, 0, 0)",Agent 1,28-24,0.1,True,None
19,5978,"(0, 0, 255)",Agent 2,9-14,-2.9,True,None
19,5978,"(255, 0, 0)",Agent 1,18x9,-0.9000000000000004,True,None
19,5978,"(0, 0, 255)",Agent 2,6x13,5.1,True,None
19,5978,"(255, 0, 0)",Agent 1,25-22,0.1,True,None
19,5978,"(0, 0, 255)",Agent 2,8-12,0.1,True,None
19,5978,"(255, 0, 0)",Agent 1,30-25,0.1,True,None
19,5978,"(0, 0, 255)",Agent 2,13-17,-5.9,True,None
19,5978,"(255, 0, 0)",Agent 1,22x13,5.1,True,None
19,5978,"(0, 0, 255)",Agent 2,7-11,0.1,True,None
19,5978,"(255, 0, 0)",Agent 1,24-19,0.1,True,None
19,5978,"(0, 0, 255)",Agent 2,11-16,0.1,True,None
19,5978,"(255, 0, 0)",Agent 1,27-24,-5.9,True,None
19,5978,"(0, 0, 255)",Agent 2,20x27,-0.9000000000000004,True,None
19,5978,"(255, 0, 0)",Agent 1,32x23,8.1,True,None
19,5978,"(0, 0, 255)",Agent 2,5-9,-2.9,True,None
19,5978,"(255, 0, 0)",Agent 1,13x6,-0.9000000000000004,True,None
19,5978,"(0, 0, 255)",Agent 2,2x9,5.1,True,None
19,5978,"(255, 0, 0)",Agent 1,23-18,-2.9,True,None
19,5978,"(0, 0, 255)",Agent 2,16x23x30,45.1,True,None
19,5978,"(255, 0, 0)",Agent 1,21-17,-2.9,True,None
19,5978,"(0, 0, 255)",Agent 2,30x21x14x23,125.1,True,None
19,5978,"(255, 0, 0)",Agent 1,31-27,-2.9,True,None
19,5978,"(0, 0, 255)",Agent 2,23x32,8.1,True,None
19,5978,"(255, 0, 0)",Agent 1,29-25,0.1,True,None
19,5978,"(0, 0, 255)",Agent 2,32-27,0.1,True,None
19,5978,"(255, 0, 0)",Agent 1,25-22,0.1,True,None
19,5978,"(0, 0, 255)",Agent 2,27-23,0.1,True,None
19,5978,"(255, 0, 0)",Agent 1,22-18,-2.9,True,None
19,5978,"(0, 0, 255)",Agent 2,23x14,505.1,True,"(0, 0, 255)"
