epoch,episode,turn,move,log_prob,reward,winner
1,2197,"(0, 0, 255)",9-13,1,0.0,None
1,2197,"(255, 0, 0)",23-18,1,0.0,None
1,2197,"(0, 0, 255)",11-16,1,0.0,None
1,2197,"(255, 0, 0)",26-23,1,0.0,None
1,2197,"(0, 0, 255)",13-17,1,-102.0,None
1,2197,"(255, 0, 0)",22x13,1,60.0,None
1,2197,"(0, 0, 255)",10-14,1,-23.0,None
1,2197,"(255, 0, 0)",18x9,1,-21.0,None
1,2197,"(0, 0, 255)",5x14,1,30.0,None
1,2197,"(255, 0, 0)",24-20,1,-21.0,None
1,2197,"(0, 0, 255)",7-10,1,-23.0,None
1,2197,"(255, 0, 0)",20x11,1,-21.0,None
1,2197,"(0, 0, 255)",8x15,1,30.0,None
1,2197,"(255, 0, 0)",23-19,1,5.0,None
1,2197,"(0, 0, 255)",15x24,1,-51.0,None
1,2197,"(255, 0, 0)",27x20,1,30.0,None
1,2197,"(0, 0, 255)",3-8,1,0.0,None
1,2197,"(255, 0, 0)",21-17,1,-51.0,None
1,2197,"(0, 0, 255)",14x21,1,30.0,None
1,2197,"(255, 0, 0)",20-16,1,-51.0,None
1,2197,"(0, 0, 255)",12x19,1,30.0,None
1,2197,"(255, 0, 0)",32-27,1,0.0,None
1,2197,"(0, 0, 255)",10-15,1,0.0,None
1,2197,"(255, 0, 0)",31-26,1,0.0,None
1,2197,"(0, 0, 255)",19-24,1,-102.0,None
1,2197,"(255, 0, 0)",27x20,1,60.0,None
1,2197,"(0, 0, 255)",6-9,1,5.0,None
1,2197,"(255, 0, 0)",13x6,1,-51.0,None
1,2197,"(0, 0, 255)",1x10,1,30.0,None
1,2197,"(255, 0, 0)",28-24,1,0.0,None
1,2197,"(0, 0, 255)",8-11,1,0.0,None
1,2197,"(255, 0, 0)",26-23,1,0.0,None
1,2197,"(0, 0, 255)",11-16,1,-51.0,None
1,2197,"(255, 0, 0)",20x11,1,30.0,None
1,2197,"(0, 0, 255)",15-19,1,-102.0,None
1,2197,"(255, 0, 0)",24x15x6,1,9.0,None
1,2197,"(0, 0, 255)",2x9,1,30.0,None
1,2197,"(255, 0, 0)",25-22,1,0.0,None
1,2197,"(0, 0, 255)",4-8,1,-100.0,None
1,2197,"(255, 0, 0)",11x4,1,100.0,None
1,2197,"(0, 0, 255)",21-25,1,-51.0,None
1,2197,"(255, 0, 0)",30x21,1,30.0,None
1,2197,"(0, 0, 255)",9-14,1,0.0,None
1,2197,"(255, 0, 0)",29-25,1,56.0,None
1,2197,"(0, 0, 255)",14-17,1,-452.0,"(255, 0, 0)"
1,2197,"(255, 0, 0)",22x13,1,560.0,"(255, 0, 0)"
